route_id,service_id,trip_id,shape_id
1273,1,1273_17_30,
1273,1,1273_17_40,
1273,1,1273_17_50,
1273,1,1273_18_00,
1273,1,1273_18_10,
1273,1,1273_18_20,
1273,1,1273_18_30,
1273,1,1273_18_40,
1273,1,1273_18_50,
1273,1,1273_19_00,
1273,1,1273_19_10,
1273,1,1273_19_20,
1273,1,1273_19_30,
1273,1,1273_19_40,
1273,1,1273_19_50,
1273,1,1273_20_00,
1273,1,1273_20_10,
1273,1,1273_20_20,
1273,1,1273_20_30,
1273,1,1273_20_40,
1273,1,1273_20_50,
1273,1,1273_21_00,
1273,1,1273_21_10,
1273,1,1273_21_20,
1273,1,1273_21_30,
1273,1,1273_21_40,
1273,1,1273_21_50,
1273,1,1273_22_00,
1273,1,1273_22_10,
1273,1,1273_22_20,
1273,1,1273_22_30,
1273,1,1273_22_40,
1273,1,1273_22_50,
1273,1,1273_23_00,
1274,1,1274_06_00,
1274,1,1274_06_10,
1274,1,1274_06_20,
1274,1,1274_06_30,
1274,1,1274_06_40,
1274,1,1274_06_50,
1274,1,1274_07_00,
1274,1,1274_07_10,
1274,1,1274_07_20,
1274,1,1274_07_30,
1274,1,1274_07_40,
1274,1,1274_07_50,
1274,1,1274_08_00,
1274,1,1274_08_10,
1274,1,1274_08_20,
1274,1,1274_08_30,
1274,1,1274_08_40,
1274,1,1274_08_50,
1274,1,1274_09_00,
1274,1,1274_09_10,
1274,1,1274_09_20,
1274,1,1274_09_30,
1274,1,1274_09_40,
1274,1,1274_09_50,
1274,1,1274_10_00,
1274,1,1274_10_10,
1274,1,1274_10_20,
1274,1,1274_10_30,
1274,1,1274_10_40,
1274,1,1274_10_50,
1274,1,1274_11_00,
1274,1,1274_11_10,
1274,1,1274_11_20,
1274,1,1274_11_30,
1274,1,1274_11_40,
1274,1,1274_11_50,
1274,1,1274_12_00,
1274,1,1274_12_10,
1274,1,1274_12_20,
1274,1,1274_12_30,
1274,1,1274_12_40,
1274,1,1274_12_50,
1274,1,1274_13_00,
1274,1,1274_13_10,
1274,1,1274_13_20,
1274,1,1274_13_30,
1274,1,1274_13_40,
1274,1,1274_13_50,
1274,1,1274_14_00,
1274,1,1274_14_10,
1274,1,1274_14_20,
1274,1,1274_14_30,
1274,1,1274_14_40,
1274,1,1274_14_50,
1274,1,1274_15_00,
1274,1,1274_15_10,
1274,1,1274_15_20,
1274,1,1274_15_30,
1274,1,1274_15_40,
1274,1,1274_15_50,
1274,1,1274_16_00,
1274,1,1274_16_10,
1274,1,1274_16_20,
1274,1,1274_16_30,
1274,1,1274_16_40,
1274,1,1274_16_50,
1274,1,1274_17_00,
1274,1,1274_17_10,
1274,1,1274_17_20,
1274,1,1274_17_30,
1274,1,1274_17_40,
1274,1,1274_17_50,
1274,1,1274_18_00,
1274,1,1274_18_10,
1274,1,1274_18_20,
1274,1,1274_18_30,
1274,1,1274_18_40,
1274,1,1274_18_50,
1274,1,1274_19_00,
1274,1,1274_19_10,
1274,1,1274_19_20,
1274,1,1274_19_30,
1274,1,1274_19_40,
1274,1,1274_19_50,
1274,1,1274_20_00,
1274,1,1274_20_10,
1274,1,1274_20_20,
1274,1,1274_20_30,
1274,1,1274_20_40,
1274,1,1274_20_50,
1274,1,1274_21_00,
1274,1,1274_21_10,
1274,1,1274_21_20,
1274,1,1274_21_30,
1274,1,1274_21_40,
1274,1,1274_21_50,
1274,1,1274_22_00,
1274,1,1274_22_10,
1274,1,1274_22_20,
1274,1,1274_22_30,
1274,1,1274_22_40,
1274,1,1274_22_50,
1274,1,1274_23_00,
1275,1,1275_06_00,
1275,1,1275_06_10,
1275,1,1275_06_20,
1275,1,1275_06_30,
1275,1,1275_06_40,
1275,1,1275_06_50,
1275,1,1275_07_00,
1275,1,1275_07_10,
1275,1,1275_07_20,
1275,1,1275_07_30,
1275,1,1275_07_40,
1275,1,1275_07_50,
1275,1,1275_08_00,
1275,1,1275_08_10,
1275,1,1275_08_20,
1275,1,1275_08_30,
1275,1,1275_08_40,
1275,1,1275_08_50,
1275,1,1275_09_00,
1275,1,1275_09_10,
1275,1,1275_09_20,
1275,1,1275_09_30,
1275,1,1275_09_40,
1275,1,1275_09_50,
1275,1,1275_10_00,
1275,1,1275_10_10,
1275,1,1275_10_20,
1275,1,1275_10_30,
1275,1,1275_10_40,
1275,1,1275_10_50,
1275,1,1275_11_00,
1275,1,1275_11_10,
1275,1,1275_11_20,
1275,1,1275_11_30,
1275,1,1275_11_40,
1275,1,1275_11_50,
1275,1,1275_12_00,
1275,1,1275_12_10,
1275,1,1275_12_20,
1275,1,1275_12_30,
1275,1,1275_12_40,
1275,1,1275_12_50,
1275,1,1275_13_00,
1275,1,1275_13_10,
1275,1,1275_13_20,
1275,1,1275_13_30,
1275,1,1275_13_40,
1275,1,1275_13_50,
1275,1,1275_14_00,
1275,1,1275_14_10,
1275,1,1275_14_20,
1275,1,1275_14_30,
1275,1,1275_14_40,
1275,1,1275_14_50,
1275,1,1275_15_00,
1275,1,1275_15_10,
1275,1,1275_15_20,
1275,1,1275_15_30,
1275,1,1275_15_40,
1275,1,1275_15_50,
1275,1,1275_16_00,
1275,1,1275_16_10,
1275,1,1275_16_20,
1275,1,1275_16_30,
1275,1,1275_16_40,
1275,1,1275_16_50,
1275,1,1275_17_00,
1275,1,1275_17_10,
1275,1,1275_17_20,
1275,1,1275_17_30,
1275,1,1275_17_40,
1275,1,1275_17_50,
1275,1,1275_18_00,
1275,1,1275_18_10,
1275,1,1275_18_20,
1275,1,1275_18_30,
1275,1,1275_18_40,
1275,1,1275_18_50,
1275,1,1275_19_00,
1275,1,1275_19_10,
1275,1,1275_19_20,
1275,1,1275_19_30,
1275,1,1275_19_40,
1275,1,1275_19_50,
1275,1,1275_20_00,
1275,1,1275_20_10,
1275,1,1275_20_20,
1275,1,1275_20_30,
1275,1,1275_20_40,
1275,1,1275_20_50,
1275,1,1275_21_00,
1275,1,1275_21_10,
1275,1,1275_21_20,
1275,1,1275_21_30,
1275,1,1275_21_40,
1275,1,1275_21_50,
1275,1,1275_22_00,
1275,1,1275_22_10,
1275,1,1275_22_20,
1275,1,1275_22_30,
1275,1,1275_22_40,
1275,1,1275_22_50,
1275,1,1275_23_00,
1276,1,1276_06_00,
1276,1,1276_06_10,
1276,1,1276_06_20,
1276,1,1276_06_30,
1276,1,1276_06_40,
1276,1,1276_06_50,
1276,1,1276_07_00,
1276,1,1276_07_10,
1276,1,1276_07_20,
1276,1,1276_07_30,
1276,1,1276_07_40,
1276,1,1276_07_50,
1276,1,1276_08_00,
1276,1,1276_08_10,
1276,1,1276_08_20,
1276,1,1276_08_30,
1276,1,1276_08_40,
1276,1,1276_08_50,
1276,1,1276_09_00,
1276,1,1276_09_10,
1276,1,1276_09_20,
1276,1,1276_09_30,
1276,1,1276_09_40,
1276,1,1276_09_50,
1276,1,1276_10_00,
1276,1,1276_10_10,
1276,1,1276_10_20,
1276,1,1276_10_30,
1276,1,1276_10_40,
1276,1,1276_10_50,
1276,1,1276_11_00,
1276,1,1276_11_10,
1276,1,1276_11_20,
1276,1,1276_11_30,
1276,1,1276_11_40,
1276,1,1276_11_50,
1276,1,1276_12_00,
1276,1,1276_12_10,
1276,1,1276_12_20,
1276,1,1276_12_30,
1276,1,1276_12_40,
1276,1,1276_12_50,
1276,1,1276_13_00,
1276,1,1276_13_10,
1276,1,1276_13_20,
1276,1,1276_13_30,
1276,1,1276_13_40,
1276,1,1276_13_50,
1276,1,1276_14_00,
1276,1,1276_14_10,
1276,1,1276_14_20,
1276,1,1276_14_30,
1276,1,1276_14_40,
1276,1,1276_14_50,
1276,1,1276_15_00,
1276,1,1276_15_10,
1276,1,1276_15_20,
1276,1,1276_15_30,
1276,1,1276_15_40,
1276,1,1276_15_50,
1276,1,1276_16_00,
1276,1,1276_16_10,
1276,1,1276_16_20,
1276,1,1276_16_30,
1276,1,1276_16_40,
1276,1,1276_16_50,
1276,1,1276_17_00,
1276,1,1276_17_10,
1276,1,1276_17_20,
1276,1,1276_17_30,
1276,1,1276_17_40,
1276,1,1276_17_50,
1276,1,1276_18_00,
1276,1,1276_18_10,
1276,1,1276_18_20,
1276,1,1276_18_30,
1276,1,1276_18_40,
1276,1,1276_18_50,
1276,1,1276_19_00,
1276,1,1276_19_10,
1276,1,1276_19_20,
1276,1,1276_19_30,
1276,1,1276_19_40,
1276,1,1276_19_50,
1276,1,1276_20_00,
1276,1,1276_20_10,
1276,1,1276_20_20,
1276,1,1276_20_30,
1276,1,1276_20_40,
1276,1,1276_20_50,
1276,1,1276_21_00,
1276,1,1276_21_10,
1276,1,1276_21_20,
1276,1,1276_21_30,
1276,1,1276_21_40,
1276,1,1276_21_50,
1276,1,1276_22_00,
1276,1,1276_22_10,
1276,1,1276_22_20,
1276,1,1276_22_30,
1276,1,1276_22_40,
1276,1,1276_22_50,
1276,1,1276_23_00,
1277,1,1277_06_00,
1277,1,1277_06_10,
1277,1,1277_06_20,
1277,1,1277_06_30,
1277,1,1277_06_40,
1277,1,1277_06_50,
1277,1,1277_07_00,
1277,1,1277_07_10,
1277,1,1277_07_20,
1277,1,1277_07_30,
1277,1,1277_07_40,
1277,1,1277_07_50,
1277,1,1277_08_00,
1277,1,1277_08_10,
1277,1,1277_08_20,
1277,1,1277_08_30,
1277,1,1277_08_40,
1277,1,1277_08_50,
1277,1,1277_09_00,
1277,1,1277_09_10,
1277,1,1277_09_20,
1277,1,1277_09_30,
1277,1,1277_09_40,
1277,1,1277_09_50,
1277,1,1277_10_00,
1277,1,1277_10_10,
1277,1,1277_10_20,
1277,1,1277_10_30,
1277,1,1277_10_40,
1277,1,1277_10_50,
1277,1,1277_11_00,
1277,1,1277_11_10,
1277,1,1277_11_20,
1277,1,1277_11_30,
1277,1,1277_11_40,
1277,1,1277_11_50,
1277,1,1277_12_00,
1277,1,1277_12_10,
1277,1,1277_12_20,
1277,1,1277_12_30,
1277,1,1277_12_40,
1277,1,1277_12_50,
1277,1,1277_13_00,
1277,1,1277_13_10,
1277,1,1277_13_20,
1277,1,1277_13_30,
1277,1,1277_13_40,
1277,1,1277_13_50,
1277,1,1277_14_00,
1277,1,1277_14_10,
1277,1,1277_14_20,
1277,1,1277_14_30,
1277,1,1277_14_40,
1277,1,1277_14_50,
1277,1,1277_15_00,
1277,1,1277_15_10,
1277,1,1277_15_20,
1277,1,1277_15_30,
1277,1,1277_15_40,
1277,1,1277_15_50,
1277,1,1277_16_00,
1277,1,1277_16_10,
1277,1,1277_16_20,
1277,1,1277_16_30,
1277,1,1277_16_40,
1277,1,1277_16_50,
1277,1,1277_17_00,
1277,1,1277_17_10,
1277,1,1277_17_20,
1277,1,1277_17_30,
1277,1,1277_17_40,
1277,1,1277_17_50,
1277,1,1277_18_00,
1277,1,1277_18_10,
1277,1,1277_18_20,
1277,1,1277_18_30,
1277,1,1277_18_40,
1277,1,1277_18_50,
1277,1,1277_19_00,
1277,1,1277_19_10,
1277,1,1277_19_20,
1277,1,1277_19_30,
1277,1,1277_19_40,
1277,1,1277_19_50,
1277,1,1277_20_00,
1277,1,1277_20_10,
1277,1,1277_20_20,
1277,1,1277_20_30,
1277,1,1277_20_40,
1277,1,1277_20_50,
1277,1,1277_21_00,
1277,1,1277_21_10,
1277,1,1277_21_20,
1277,1,1277_21_30,
1277,1,1277_21_40,
1277,1,1277_21_50,
1277,1,1277_22_00,
1277,1,1277_22_10,
1277,1,1277_22_20,
1277,1,1277_22_30,
1277,1,1277_22_40,
1277,1,1277_22_50,
1277,1,1277_23_00,
1278,1,1278_06_00,
1278,1,1278_06_10,
1278,1,1278_06_20,
1278,1,1278_06_30,
1278,1,1278_06_40,
1278,1,1278_06_50,
1278,1,1278_07_00,
1278,1,1278_07_10,
1278,1,1278_07_20,
1278,1,1278_07_30,
1278,1,1278_07_40,
1278,1,1278_07_50,
1278,1,1278_08_00,
1278,1,1278_08_10,
1278,1,1278_08_20,
1278,1,1278_08_30,
1278,1,1278_08_40,
1278,1,1278_08_50,
1278,1,1278_09_00,
1278,1,1278_09_10,
1278,1,1278_09_20,
1278,1,1278_09_30,
1278,1,1278_09_40,
1278,1,1278_09_50,
1278,1,1278_10_00,
1278,1,1278_10_10,
1278,1,1278_10_20,
1278,1,1278_10_30,
1278,1,1278_10_40,
1278,1,1278_10_50,
1278,1,1278_11_00,
1278,1,1278_11_10,
1278,1,1278_11_20,
1278,1,1278_11_30,
1278,1,1278_11_40,
1278,1,1278_11_50,
1278,1,1278_12_00,
1278,1,1278_12_10,
1278,1,1278_12_20,
1278,1,1278_12_30,
1278,1,1278_12_40,
1278,1,1278_12_50,
1278,1,1278_13_00,
1278,1,1278_13_10,
1278,1,1278_13_20,
1278,1,1278_13_30,
1278,1,1278_13_40,
1278,1,1278_13_50,
1278,1,1278_14_00,
1278,1,1278_14_10,
1278,1,1278_14_20,
1278,1,1278_14_30,
1278,1,1278_14_40,
1278,1,1278_14_50,
1278,1,1278_15_00,
1278,1,1278_15_10,
1278,1,1278_15_20,
1278,1,1278_15_30,
1278,1,1278_15_40,
1278,1,1278_15_50,
1278,1,1278_16_00,
1278,1,1278_16_10,
1278,1,1278_16_20,
1278,1,1278_16_30,
1278,1,1278_16_40,
1278,1,1278_16_50,
1278,1,1278_17_00,
1278,1,1278_17_10,
1278,1,1278_17_20,
1278,1,1278_17_30,
1278,1,1278_17_40,
1278,1,1278_17_50,
1278,1,1278_18_00,
1278,1,1278_18_10,
1278,1,1278_18_20,
1278,1,1278_18_30,
1278,1,1278_18_40,
1278,1,1278_18_50,
1278,1,1278_19_00,
1278,1,1278_19_10,
1278,1,1278_19_20,
1278,1,1278_19_30,
1278,1,1278_19_40,
1278,1,1278_19_50,
1278,1,1278_20_00,
1278,1,1278_20_10,
1278,1,1278_20_20,
1278,1,1278_20_30,
1278,1,1278_20_40,
1278,1,1278_20_50,
1278,1,1278_21_00,
1278,1,1278_21_10,
1278,1,1278_21_20,
1278,1,1278_21_30,
1278,1,1278_21_40,
1278,1,1278_21_50,
1278,1,1278_22_00,
1278,1,1278_22_10,
1278,1,1278_22_20,
1278,1,1278_22_30,
1278,1,1278_22_40,
1278,1,1278_22_50,
1278,1,1278_23_00,
1279,1,1279_06_00,
1279,1,1279_06_10,
1279,1,1279_06_20,
1279,1,1279_06_30,
1279,1,1279_06_40,
1279,1,1279_06_50,
1279,1,1279_07_00,
1279,1,1279_07_10,
1279,1,1279_07_20,
1279,1,1279_07_30,
1279,1,1279_07_40,
1279,1,1279_07_50,
1279,1,1279_08_00,
1279,1,1279_08_10,
1279,1,1279_08_20,
1279,1,1279_08_30,
1279,1,1279_08_40,
1279,1,1279_08_50,
1279,1,1279_09_00,
1279,1,1279_09_10,
1279,1,1279_09_20,
1279,1,1279_09_30,
1279,1,1279_09_40,
1279,1,1279_09_50,
1279,1,1279_10_00,
1279,1,1279_10_10,
1279,1,1279_10_20,
1279,1,1279_10_30,
1279,1,1279_10_40,
1279,1,1279_10_50,
1279,1,1279_11_00,
1279,1,1279_11_10,
1279,1,1279_11_20,
1279,1,1279_11_30,
1279,1,1279_11_40,
1279,1,1279_11_50,
1279,1,1279_12_00,
1279,1,1279_12_10,
1279,1,1279_12_20,
1279,1,1279_12_30,
1279,1,1279_12_40,
1279,1,1279_12_50,
1279,1,1279_13_00,
1279,1,1279_13_10,
1279,1,1279_13_20,
1279,1,1279_13_30,
1279,1,1279_13_40,
1279,1,1279_13_50,
1279,1,1279_14_00,
1279,1,1279_14_10,
1279,1,1279_14_20,
1279,1,1279_14_30,
1279,1,1279_14_40,
1279,1,1279_14_50,
1279,1,1279_15_00,
1279,1,1279_15_10,
1279,1,1279_15_20,
1279,1,1279_15_30,
1279,1,1279_15_40,
1279,1,1279_15_50,
1279,1,1279_16_00,
1279,1,1279_16_10,
1279,1,1279_16_20,
1279,1,1279_16_30,
1279,1,1279_16_40,
1279,1,1279_16_50,
1279,1,1279_17_00,
1279,1,1279_17_10,
1279,1,1279_17_20,
1279,1,1279_17_30,
1279,1,1279_17_40,
1279,1,1279_17_50,
1279,1,1279_18_00,
1279,1,1279_18_10,
1279,1,1279_18_20,
1279,1,1279_18_30,
1279,1,1279_18_40,
1279,1,1279_18_50,
1279,1,1279_19_00,
1279,1,1279_19_10,
1279,1,1279_19_20,
1279,1,1279_19_30,
1279,1,1279_19_40,
1279,1,1279_19_50,
1279,1,1279_20_00,
1279,1,1279_20_10,
1279,1,1279_20_20,
1279,1,1279_20_30,
1279,1,1279_20_40,
1279,1,1279_20_50,
1279,1,1279_21_00,
1279,1,1279_21_10,
1279,1,1279_21_20,
1279,1,1279_21_30,
1279,1,1279_21_40,
1279,1,1279_21_50,
1279,1,1279_22_00,
1279,1,1279_22_10,
1279,1,1279_22_20,
1279,1,1279_22_30,
1279,1,1279_22_40,
1279,1,1279_22_50,
1279,1,1279_23_00,
1280,1,1280_06_00,
1280,1,1280_06_10,
1280,1,1280_06_20,
1280,1,1280_06_30,
1280,1,1280_06_40,
1280,1,1280_06_50,
1280,1,1280_07_00,
1280,1,1280_07_10,
1280,1,1280_07_20,
1280,1,1280_07_30,
1280,1,1280_07_40,
1280,1,1280_07_50,
1280,1,1280_08_00,
1280,1,1280_08_10,
1280,1,1280_08_20,
1280,1,1280_08_30,
1280,1,1280_08_40,
1280,1,1280_08_50,
1280,1,1280_09_00,
1280,1,1280_09_10,
1280,1,1280_09_20,
1280,1,1280_09_30,
1280,1,1280_09_40,
1280,1,1280_09_50,
1280,1,1280_10_00,
1280,1,1280_10_10,
1280,1,1280_10_20,
1280,1,1280_10_30,
1280,1,1280_10_40,
1280,1,1280_10_50,
1280,1,1280_11_00,
1280,1,1280_11_10,
1280,1,1280_11_20,
1280,1,1280_11_30,
1280,1,1280_11_40,
1280,1,1280_11_50,
1280,1,1280_12_00,
1280,1,1280_12_10,
1280,1,1280_12_20,
1280,1,1280_12_30,
1280,1,1280_12_40,
1280,1,1280_12_50,
1280,1,1280_13_00,
1280,1,1280_13_10,
1280,1,1280_13_20,
1280,1,1280_13_30,
1280,1,1280_13_40,
1280,1,1280_13_50,
1280,1,1280_14_00,
1280,1,1280_14_10,
1280,1,1280_14_20,
1280,1,1280_14_30,
1280,1,1280_14_40,
1280,1,1280_14_50,
1280,1,1280_15_00,
1280,1,1280_15_10,
1280,1,1280_15_20,
1280,1,1280_15_30,
1280,1,1280_15_40,
1280,1,1280_15_50,
1280,1,1280_16_00,
1280,1,1280_16_10,
1280,1,1280_16_20,
1280,1,1280_16_30,
1280,1,1280_16_40,
1280,1,1280_16_50,
1280,1,1280_17_00,
1280,1,1280_17_10,
1280,1,1280_17_20,
1280,1,1280_17_30,
1280,1,1280_17_40,
1280,1,1280_17_50,
1280,1,1280_18_00,
1280,1,1280_18_10,
1280,1,1280_18_20,
1280,1,1280_18_30,
1280,1,1280_18_40,
1280,1,1280_18_50,
1280,1,1280_19_00,
1280,1,1280_19_10,
1280,1,1280_19_20,
1280,1,1280_19_30,
1280,1,1280_19_40,
1280,1,1280_19_50,
1280,1,1280_20_00,
1280,1,1280_20_10,
1280,1,1280_20_20,
1280,1,1280_20_30,
1280,1,1280_20_40,
1280,1,1280_20_50,
1280,1,1280_21_00,
1280,1,1280_21_10,
1280,1,1280_21_20,
1280,1,1280_21_30,
1280,1,1280_21_40,
1280,1,1280_21_50,
1280,1,1280_22_00,
1280,1,1280_22_10,
1280,1,1280_22_20,
1280,1,1280_22_30,
1280,1,1280_22_40,
1280,1,1280_22_50,
1280,1,1280_23_00,
1281,1,1281_06_00,
1281,1,1281_06_10,
1281,1,1281_06_20,
1281,1,1281_06_30,
1281,1,1281_06_40,
1281,1,1281_06_50,
1281,1,1281_07_00,
1281,1,1281_07_10,
1281,1,1281_07_20,
1281,1,1281_07_30,
1281,1,1281_07_40,
1281,1,1281_07_50,
1281,1,1281_08_00,
1281,1,1281_08_10,
1281,1,1281_08_20,
1281,1,1281_08_30,
1281,1,1281_08_40,
1281,1,1281_08_50,
1281,1,1281_09_00,
1281,1,1281_09_10,
1281,1,1281_09_20,
1281,1,1281_09_30,
1281,1,1281_09_40,
1281,1,1281_09_50,
1281,1,1281_10_00,
1281,1,1281_10_10,
1281,1,1281_10_20,
1281,1,1281_10_30,
1281,1,1281_10_40,
1281,1,1281_10_50,
1281,1,1281_11_00,
1281,1,1281_11_10,
1281,1,1281_11_20,
1281,1,1281_11_30,
1281,1,1281_11_40,
1281,1,1281_11_50,
1281,1,1281_12_00,
1281,1,1281_12_10,
1281,1,1281_12_20,
1281,1,1281_12_30,
1281,1,1281_12_40,
1281,1,1281_12_50,
1281,1,1281_13_00,
1281,1,1281_13_10,
1281,1,1281_13_20,
1281,1,1281_13_30,
1281,1,1281_13_40,
1281,1,1281_13_50,
1281,1,1281_14_00,
1281,1,1281_14_10,
1281,1,1281_14_20,
1281,1,1281_14_30,
1281,1,1281_14_40,
1281,1,1281_14_50,
1281,1,1281_15_00,
1281,1,1281_15_10,
1281,1,1281_15_20,
1281,1,1281_15_30,
1281,1,1281_15_40,
1281,1,1281_15_50,
1281,1,1281_16_00,
1281,1,1281_16_10,
1281,1,1281_16_20,
1281,1,1281_16_30,
1281,1,1281_16_40,
1281,1,1281_16_50,
1281,1,1281_17_00,
1281,1,1281_17_10,
1281,1,1281_17_20,
1281,1,1281_17_30,
1281,1,1281_17_40,
1281,1,1281_17_50,
1281,1,1281_18_00,
1281,1,1281_18_10,
1281,1,1281_18_20,
1281,1,1281_18_30,
1281,1,1281_18_40,
1281,1,1281_18_50,
1281,1,1281_19_00,
1281,1,1281_19_10,
1281,1,1281_19_20,
1281,1,1281_19_30,
1281,1,1281_19_40,
1281,1,1281_19_50,
1281,1,1281_20_00,
1281,1,1281_20_10,
1281,1,1281_20_20,
1281,1,1281_20_30,
1281,1,1281_20_40,
1281,1,1281_20_50,
1281,1,1281_21_00,
1281,1,1281_21_10,
1281,1,1281_21_20,
1281,1,1281_21_30,
1281,1,1281_21_40,
1281,1,1281_21_50,
1281,1,1281_22_00,
1281,1,1281_22_10,
1281,1,1281_22_20,
1281,1,1281_22_30,
1281,1,1281_22_40,
1281,1,1281_22_50,
1281,1,1281_23_00,
1282,1,1282_06_00,
1282,1,1282_06_10,
1282,1,1282_06_20,
1282,1,1282_06_30,
1282,1,1282_06_40,
1282,1,1282_06_50,
1282,1,1282_07_00,
1282,1,1282_07_10,
1282,1,1282_07_20,
1282,1,1282_07_30,
1282,1,1282_07_40,
1282,1,1282_07_50,
1282,1,1282_08_00,
1282,1,1282_08_10,
1282,1,1282_08_20,
1282,1,1282_08_30,
1282,1,1282_08_40,
1282,1,1282_08_50,
1282,1,1282_09_00,
1282,1,1282_09_10,
1282,1,1282_09_20,
1282,1,1282_09_30,
1282,1,1282_09_40,
1282,1,1282_09_50,
1282,1,1282_10_00,
1282,1,1282_10_10,
1282,1,1282_10_20,
1282,1,1282_10_30,
1282,1,1282_10_40,
1282,1,1282_10_50,
1282,1,1282_11_00,
1282,1,1282_11_10,
1282,1,1282_11_20,
1282,1,1282_11_30,
1282,1,1282_11_40,
1282,1,1282_11_50,
1282,1,1282_12_00,
1282,1,1282_12_10,
1282,1,1282_12_20,
1282,1,1282_12_30,
1282,1,1282_12_40,
1282,1,1282_12_50,
1282,1,1282_13_00,
1282,1,1282_13_10,
1282,1,1282_13_20,
1282,1,1282_13_30,
1282,1,1282_13_40,
1282,1,1282_13_50,
1282,1,1282_14_00,
1282,1,1282_14_10,
1282,1,1282_14_20,
1282,1,1282_14_30,
1282,1,1282_14_40,
1282,1,1282_14_50,
1282,1,1282_15_00,
1282,1,1282_15_10,
1282,1,1282_15_20,
1282,1,1282_15_30,
1282,1,1282_15_40,
1282,1,1282_15_50,
1282,1,1282_16_00,
1282,1,1282_16_10,
1282,1,1282_16_20,
1282,1,1282_16_30,
1282,1,1282_16_40,
1282,1,1282_16_50,
1282,1,1282_17_00,
1282,1,1282_17_10,
1282,1,1282_17_20,
1282,1,1282_17_30,
1282,1,1282_17_40,
1282,1,1282_17_50,
1282,1,1282_18_00,
1282,1,1282_18_10,
1282,1,1282_18_20,
1282,1,1282_18_30,
1282,1,1282_18_40,
1282,1,1282_18_50,
1282,1,1282_19_00,
1282,1,1282_19_10,
1282,1,1282_19_20,
1282,1,1282_19_30,
1282,1,1282_19_40,
1282,1,1282_19_50,
1282,1,1282_20_00,
1282,1,1282_20_10,
1282,1,1282_20_20,
1282,1,1282_20_30,
1282,1,1282_20_40,
1282,1,1282_20_50,
1282,1,1282_21_00,
1282,1,1282_21_10,
1282,1,1282_21_20,
1282,1,1282_21_30,
1282,1,1282_21_40,
1282,1,1282_21_50,
1282,1,1282_22_00,
1282,1,1282_22_10,
1282,1,1282_22_20,
1282,1,1282_22_30,
1282,1,1282_22_40,
1282,1,1282_22_50,
1282,1,1282_23_00,
1283,1,1283_06_00,
1283,1,1283_06_10,
1283,1,1283_06_20,
1283,1,1283_06_30,
1283,1,1283_06_40,
1283,1,1283_06_50,
1283,1,1283_07_00,
1283,1,1283_07_10,
1283,1,1283_07_20,
1283,1,1283_07_30,
1283,1,1283_07_40,
1283,1,1283_07_50,
1283,1,1283_08_00,
1283,1,1283_08_10,
1283,1,1283_08_20,
1283,1,1283_08_30,
1283,1,1283_08_40,
1283,1,1283_08_50,
1283,1,1283_09_00,
1283,1,1283_09_10,
1283,1,1283_09_20,
1283,1,1283_09_30,
1283,1,1283_09_40,
1283,1,1283_09_50,
1283,1,1283_10_00,
1283,1,1283_10_10,
1283,1,1283_10_20,
1283,1,1283_10_30,
1283,1,1283_10_40,
1283,1,1283_10_50,
1283,1,1283_11_00,
1283,1,1283_11_10,
1283,1,1283_11_20,
1283,1,1283_11_30,
1283,1,1283_11_40,
1283,1,1283_11_50,
1283,1,1283_12_00,
1283,1,1283_12_10,
1283,1,1283_12_20,
1283,1,1283_12_30,
1283,1,1283_12_40,
1283,1,1283_12_50,
1283,1,1283_13_00,
1283,1,1283_13_10,
1283,1,1283_13_20,
1283,1,1283_13_30,
1283,1,1283_13_40,
1283,1,1283_13_50,
1283,1,1283_14_00,
1283,1,1283_14_10,
1283,1,1283_14_20,
1283,1,1283_14_30,
1283,1,1283_14_40,
1283,1,1283_14_50,
1283,1,1283_15_00,
1283,1,1283_15_10,
1283,1,1283_15_20,
1283,1,1283_15_30,
1283,1,1283_15_40,
1283,1,1283_15_50,
1283,1,1283_16_00,
1283,1,1283_16_10,
1283,1,1283_16_20,
1283,1,1283_16_30,
1283,1,1283_16_40,
1283,1,1283_16_50,
1283,1,1283_17_00,
1283,1,1283_17_10,
1283,1,1283_17_20,
1283,1,1283_17_30,
1283,1,1283_17_40,
1283,1,1283_17_50,
1283,1,1283_18_00,
1283,1,1283_18_10,
1283,1,1283_18_20,
1283,1,1283_18_30,
1283,1,1283_18_40,
1283,1,1283_18_50,
1283,1,1283_19_00,
1283,1,1283_19_10,
1283,1,1283_19_20,
1283,1,1283_19_30,
1283,1,1283_19_40,
1283,1,1283_19_50,
1283,1,1283_20_00,
1283,1,1283_20_10,
1283,1,1283_20_20,
1283,1,1283_20_30,
1283,1,1283_20_40,
1283,1,1283_20_50,
1283,1,1283_21_00,
1283,1,1283_21_10,
1283,1,1283_21_20,
1283,1,1283_21_30,
1283,1,1283_21_40,
1283,1,1283_21_50,
1283,1,1283_22_00,
1283,1,1283_22_10,
1283,1,1283_22_20,
1283,1,1283_22_30,
1283,1,1283_22_40,
1283,1,1283_22_50,
1283,1,1283_23_00,
1284,1,1284_06_00,
1284,1,1284_06_10,
1284,1,1284_06_20,
1284,1,1284_06_30,
1284,1,1284_06_40,
1284,1,1284_06_50,
1284,1,1284_07_00,
1284,1,1284_07_10,
1284,1,1284_07_20,
1284,1,1284_07_30,
1284,1,1284_07_40,
