bus_number,duty,ot,it,shift
DL1PC8501,149,"12/1/2020, 5:33:38 AM","12/1/2020, 1:13:48 PM",morning
DL1PC9225,882A,"12/1/2020, 5:51:50 AM","12/1/2020, 1:22:58 PM",morning
DL1PC8550,NCR,"12/1/2020, 7:51:25 AM","12/1/2020, 3:10:28 PM",morning
DL1PC8634,SPECIAL-HIRE,"12/1/2020, 8:38:00 AM",,morning
DL1PC7822,708,"12/1/2020, 5:26:30 AM","12/1/2020, 12:38:09 PM",morning
DL1PC9760,131,"12/1/2020, 6:53:01 AM","12/1/2020, 2:16:26 PM",morning
DL1PC9778,103STL,"12/1/2020, 7:19:29 AM","12/1/2020, 2:53:56 PM",morning
DL1PC8632,NCR,"12/1/2020, 7:42:26 AM","12/1/2020, 6:06:52 PM",morning
DL1PC7828,NCR,"12/1/2020, 5:35:20 AM","12/1/2020, 12:55:32 PM",morning
DL1PC8633,112,"12/1/2020, 5:20:06 AM","12/1/2020, 12:54:48 PM",morning
DL1PC8625,194,"12/1/2020, 7:15:32 AM","12/1/2020, 2:33:19 PM",morning
DL1PC9773,701,"12/1/2020, 5:20:40 AM","12/1/2020, 12:38:02 PM",morning
DL1PC8013,708,"12/1/2020, 4:41:19 AM","12/1/2020, 12:26:37 PM",morning
DL1PC9234,103,"12/1/2020, 5:34:37 AM","12/1/2020, 1:02:26 PM",morning
DL1PC8546,882A,"12/1/2020, 6:37:31 AM","12/1/2020, 1:46:31 PM",morning
DL1PC7827,NCR,"12/1/2020, 6:52:19 AM","12/1/2020, 1:51:16 PM",morning
DL1PC8635,193,"12/1/2020, 7:40:24 AM","12/1/2020, 3:03:03 PM",morning
DL1PC9239,120,"12/1/2020, 6:14:14 AM","12/1/2020, 5:01:18 PM",morning
DL1PC8552,103STL,"12/1/2020, 7:51:58 AM","12/1/2020, 5:33:49 PM",morning
DL1PC7821,SPECIAL-HIRE,"12/1/2020, 8:35:38 AM",,morning
DL1PC9750,SPECIAL-HIRE,"12/1/2020, 8:36:22 AM",,morning
DL1PC9226,131,"12/1/2020, 7:12:28 AM","12/1/2020, 5:57:07 PM",morning
DL1PC9233,120,"12/1/2020, 6:47:36 PM","12/1/2020, 8:12:55 PM",morning
DL1PC8011,113,"12/1/2020, 4:28:49 AM","12/1/2020, 12:30:33 PM",morning
DL1PC8548,708,"12/1/2020, 8:05:02 AM","12/1/2020, 3:31:14 PM",morning
DL1PC8549,SPECIAL-HIRE,"12/1/2020, 8:34:28 AM",,morning
DL1PC7848,135,"12/1/2020, 7:21:00 AM","12/1/2020, 2:46:52 PM",morning
DL1PC7868,113 EXT,"12/1/2020, 6:54:25 AM","12/1/2020, 2:06:51 PM",morning
DL1PC9782,171,"12/1/2020, 5:26:51 AM","12/1/2020, 12:54:54 PM",morning
DL1PC9749,708,"12/1/2020, 8:57:59 AM","12/1/2020, 4:32:08 PM",morning
DL1PC9242,120,"12/1/2020, 5:32:20 AM","12/1/2020, 12:41:31 PM",morning
DL1PC9227,120,"12/1/2020, 9:06:57 AM","12/1/2020, 4:27:36 PM",morning
DL1PC9765,149,"12/1/2020, 6:23:52 AM","12/1/2020, 1:37:08 PM",morning
DL1PC9775,120B,"12/1/2020, 6:38:04 AM","12/1/2020, 2:06:36 PM",morning
DL1PC8459,120B,"12/1/2020, 7:52:42 AM","12/1/2020, 3:24:01 PM",morning
DL1PC8455,131,"12/1/2020, 8:38:23 AM","12/1/2020, 4:13:40 PM",morning
DL1PC9232,131,"12/1/2020, 7:40:44 AM","12/1/2020, 3:15:31 PM",morning
DL1PC9230,120,"12/1/2020, 4:44:38 AM","12/1/2020, 12:21:49 PM",morning
DL1PC7858,136,"12/1/2020, 4:21:10 AM","12/1/2020, 12:22:18 PM",morning
DL1PC7860,103,"12/1/2020, 4:48:28 AM","12/1/2020, 12:22:46 PM",morning
DL1PC8506,NCR,"12/1/2020, 7:27:43 AM","12/1/2020, 1:13:35 PM",morning
DL1PC9751,194,"12/1/2020, 7:58:57 AM","12/1/2020, 3:03:12 PM",morning
DL1PC8498,171,"12/1/2020, 7:22:12 AM","12/1/2020, 2:41:22 PM",morning
DL1PC9766,SPECIAL-HIRE,"12/1/2020, 7:19:09 AM","12/1/2020, 12:55:07 PM",morning
DL1PC8627,103STL,"12/1/2020, 8:48:23 AM","12/1/2020, 5:09:58 PM",morning
DL1PC8551,193,"12/1/2020, 6:58:58 AM","12/1/2020, 2:05:22 PM",morning
DL1PC9769,SPECIAL-HIRE,"12/1/2020, 8:33:58 AM",,morning
DL1PC8630,341,"12/1/2020, 5:38:04 AM","12/1/2020, 1:02:51 PM",morning
DL1PC9240,708,"12/1/2020, 5:29:13 AM","12/1/2020, 4:41:41 PM",morning
DL1PC9241,131,"12/1/2020, 7:45:57 AM","12/1/2020, 3:31:31 PM",morning
DL1PC8503,148,"12/1/2020, 4:57:06 AM","12/1/2020, 1:22:49 PM",morning
DL1PC7849,173,"12/1/2020, 6:48:59 AM","12/1/2020, 2:05:33 PM",morning
DL1PC8453,708,"12/1/2020, 7:29:38 AM","12/1/2020, 3:02:57 PM",morning
DL1PC9229,120,"12/1/2020, 5:41:47 AM","12/1/2020, 1:04:17 PM",morning
DL1PC7815,131,"12/1/2020, 4:23:09 AM","12/1/2020, 12:22:03 PM",morning
DL1PC9789,175,"12/1/2020, 6:55:10 AM","12/1/2020, 6:27:38 PM",morning
DL1PC8458,SPECIAL-HIRE,"12/1/2020, 8:33:07 AM",,morning
DL1PC8278,131,"12/1/2020, 8:10:34 AM","12/1/2020, 3:15:25 PM",morning
DL1PC9763,193,"12/1/2020, 5:30:23 AM","12/1/2020, 4:32:44 PM",morning
DL1PC9223,131,"12/1/2020, 7:21:23 AM","12/1/2020, 3:03:35 PM",morning
DL1PC9753,178,"12/1/2020, 6:01:16 AM","12/1/2020, 1:37:20 PM",morning
DL1PC8629,136,"12/1/2020, 5:21:12 AM","12/1/2020, 12:54:35 PM",morning
DL1PC8497,979,"12/1/2020, 6:02:23 AM","12/1/2020, 1:23:14 PM",morning
DL1PC9764,136,"12/1/2020, 7:29:18 AM","12/1/2020, 2:54:09 PM",morning
DL1PC8624,131,"12/1/2020, 5:18:12 AM","12/1/2020, 12:39:02 PM",morning
DL1PC8014,NCR,"12/1/2020, 9:06:30 AM","12/1/2020, 4:22:42 PM",morning
DL1PC8502,103,"12/1/2020, 7:17:34 AM","12/1/2020, 6:06:44 PM",morning
DL1PC9235,131,"12/1/2020, 7:07:33 AM","12/1/2020, 6:31:14 PM",morning
DL1PC7856,SPECIAL-HIRE,"12/1/2020, 8:37:00 AM",,morning
DL1PC7817,NCR,"12/1/2020, 8:06:20 AM","12/1/2020, 3:24:10 PM",morning
DL1PC9236,120,"12/1/2020, 9:21:27 AM","12/1/2020, 4:53:02 PM",morning
DL1PC8012,103,"12/1/2020, 7:21:56 AM","12/1/2020, 3:15:40 PM",morning
DL1PC9224,131,"12/1/2020, 5:57:51 AM","12/1/2020, 1:13:26 PM",morning
DL1PC8015,NCR,"12/1/2020, 6:54:51 AM","12/1/2020, 2:07:05 PM",morning
DL1PC9762,SPECIAL-HIRE,"12/1/2020, 8:33:34 AM",,morning
DL1PC7855,171,"12/1/2020, 4:40:51 AM","12/1/2020, 12:22:26 PM",morning
DL1PC8016,708,"12/1/2020, 5:46:00 AM","12/1/2020, 4:56:12 PM",morning
DL1PC7847,NCR,"12/1/2020, 7:17:13 AM","12/1/2020, 2:44:12 PM",morning
DL1PC8628,NCR,"12/1/2020, 5:15:17 AM","12/1/2020, 12:22:33 PM",morning
DL1PC7867,130,"12/1/2020, 5:41:31 AM","12/1/2020, 12:56:36 PM",morning
DL1PC8626,BCS -M,"12/1/2020, 5:33:58 AM","12/1/2020, 12:51:29 PM",morning
DL1PC8547,130,"12/1/2020, 4:56:49 AM","12/1/2020, 12:22:53 PM",morning
DL1PC9788,171,"12/1/2020, 5:39:00 AM","12/1/2020, 1:23:06 PM",morning
DL1PC9984,NDRSBG,"12/1/2020, 8:00:43 AM","12/1/2020, 3:44:03 PM",morning
DL1PC7163,SPECIAL-HIRE,"12/1/2020, 8:05:33 AM","12/1/2020, 3:44:30 PM",morning
DL1PC7192,NDRSBG,"12/1/2020, 6:19:27 AM","12/1/2020, 2:02:43 PM",morning
DL1PC8311,KPBG,"12/1/2020, 9:46:21 AM","12/1/2020, 5:22:19 PM",morning
DL1PC7182,962A,"12/1/2020, 6:20:26 AM","12/1/2020, 2:02:45 PM",morning
DL1PC3257,568,"12/1/2020, 8:00:53 AM","12/1/2020, 3:44:04 PM",morning
DL1PC8306,NDRSBG,"12/1/2020, 6:21:27 AM","12/1/2020, 2:02:52 PM",morning
DL1PC7183,NDRSBG,"12/1/2020, 6:22:08 AM","12/1/2020, 2:02:54 PM",morning
DL1PC9725,980,"12/1/2020, 8:03:46 AM","12/1/2020, 3:44:22 PM",morning
DL1PC9950,708,"12/1/2020, 6:21:37 AM","12/1/2020, 2:02:53 PM",morning
DL1PC8302,966,"12/1/2020, 6:23:37 AM","12/1/2020, 2:03:11 PM",morning
DL1PC7168,KPBG,"12/1/2020, 6:21:00 AM","12/1/2020, 2:02:51 PM",morning
DL1PC9930,966EXT,"12/1/2020, 9:09:13 AM","12/1/2020, 5:22:14 PM",morning
DL1PC3177,708,"12/1/2020, 6:19:14 AM","12/1/2020, 2:02:42 PM",morning
DL1PC3906,972A,"12/1/2020, 7:59:42 AM","12/1/2020, 3:44:00 PM",morning
DL1PC3156,966,"12/1/2020, 8:01:24 AM","12/1/2020, 3:44:18 PM",morning
DL1PC7190,KPBG,"12/1/2020, 6:57:24 AM","12/1/2020, 2:03:15 PM",morning
DL1PC8304,966,"12/1/2020, 9:09:48 AM","12/1/2020, 5:22:16 PM",morning
DL1PC9903,918,"12/1/2020, 8:04:46 AM","12/1/2020, 3:44:25 PM",morning
DL1PC7522,972A,"12/1/2020, 7:59:54 AM","12/1/2020, 3:44:01 PM",morning
DL1PC7167,KPBG,"12/1/2020, 6:19:39 AM","12/1/2020, 2:02:43 PM",morning
DL1PC9824,568,"12/1/2020, 7:58:51 AM","12/1/2020, 3:43:58 PM",morning
DL1PC3313,980,"12/1/2020, 8:03:02 AM","12/1/2020, 3:44:14 PM",morning
DL1PC3164,980,"12/1/2020, 8:03:15 AM","12/1/2020, 3:44:13 PM",morning
DL1PC3065,966EXT,"12/1/2020, 8:02:35 AM","12/1/2020, 3:44:15 PM",morning
DL1PC7162,966,"12/1/2020, 6:57:38 AM","12/1/2020, 2:03:24 PM",morning
DL1PC9842,568,"12/1/2020, 8:03:36 AM","12/1/2020, 3:44:11 PM",morning
DL1PC3903,568,"12/1/2020, 8:04:30 AM","12/1/2020, 3:44:24 PM",morning
DL1PC9997,966EXT,"12/1/2020, 8:02:17 AM","12/1/2020, 3:44:16 PM",morning
DL1PC8313,980,"12/1/2020, 6:22:51 AM","12/1/2020, 2:02:57 PM",morning
DL1PC7517,NDRSBG,"12/1/2020, 6:19:50 AM","12/1/2020, 2:02:44 PM",morning
DL1PC3238,980,"12/1/2020, 8:00:10 AM","12/1/2020, 3:44:01 PM",morning
DL1PC9872,966EXT,"12/1/2020, 7:59:04 AM","12/1/2020, 3:43:58 PM",morning
DL1PC9829,NDRSBG,"12/1/2020, 9:08:22 AM","12/1/2020, 5:22:11 PM",morning
DL1PC3267,972A,"12/1/2020, 7:59:26 AM","12/1/2020, 3:44:00 PM",morning
DL1PC7527,GL-91,"12/1/2020, 6:21:16 AM","12/1/2020, 2:02:51 PM",morning
DL1PC7525,568,"12/1/2020, 9:55:09 AM","12/1/2020, 5:22:19 PM",morning
DL1PC8312,NDRSBG,"12/1/2020, 6:58:35 AM","12/1/2020, 2:03:28 PM",morning
DL1PC7181,918,"12/1/2020, 6:23:19 AM","12/1/2020, 2:03:00 PM",morning
DL1PC7180,980,"12/1/2020, 7:59:16 AM","12/1/2020, 3:43:59 PM",morning
DL1PC3913,568,"12/1/2020, 6:58:55 AM","12/1/2020, 2:03:29 PM",morning
DL1PC3232,972A,"12/1/2020, 6:59:31 AM","12/1/2020, 2:03:32 PM",morning
DL1PC3071,882A,"12/1/2020, 6:24:10 AM","12/1/2020, 2:03:12 PM",morning
DL1PC3251,966EXT,"12/1/2020, 6:58:45 AM","12/1/2020, 2:03:29 PM",morning
DL1PC8309,910,"12/1/2020, 6:58:03 AM","12/1/2020, 2:03:25 PM",morning
DL1PC8314,708,"12/1/2020, 6:18:38 AM","12/1/2020, 2:02:39 PM",morning
DL1PC9724,972A,"12/1/2020, 8:01:48 AM","12/1/2020, 3:44:17 PM",morning
DL1PC3229,910A,"12/1/2020, 8:04:57 AM","12/1/2020, 3:44:25 PM",morning
DL1PC8303,949,"12/1/2020, 6:57:49 AM","12/1/2020, 2:03:24 PM",morning
DL1PC7519,966,"12/1/2020, 9:08:36 AM","12/1/2020, 5:22:11 PM",morning
DL1PC7523,966,"12/1/2020, 8:00:21 AM","12/1/2020, 3:44:02 PM",morning
DL1PC9973,980,"12/1/2020, 6:58:24 AM","12/1/2020, 2:03:26 PM",morning
DL1PC9908,966EXT,"12/1/2020, 8:05:16 AM","12/1/2020, 3:44:29 PM",morning
DL1PC7179,GL-91,"12/1/2020, 6:58:13 AM","12/1/2020, 2:03:26 PM",morning
DL1PC7191,KPBG,"12/1/2020, 9:08:59 AM","12/1/2020, 5:22:13 PM",morning
DL1PC9805,708,"12/1/2020, 8:00:32 AM","12/1/2020, 3:44:02 PM",morning
DL1PC7194,972A,"12/1/2020, 6:20:37 AM","12/1/2020, 2:02:46 PM",morning
DL1PC9953,708,"12/1/2020, 8:04:11 AM","12/1/2020, 3:44:23 PM",morning
DL1PC7188,KPBG,"12/1/2020, 9:46:10 AM","12/1/2020, 5:22:17 PM",morning
DL1PC7174,KPBG,"12/1/2020, 6:24:30 AM","12/1/2020, 2:03:14 PM",morning
DL1PC8301,708,"12/1/2020, 6:18:54 AM","12/1/2020, 2:02:40 PM",morning
DL1PC3192,972A,"12/1/2020, 8:02:45 AM","12/1/2020, 3:44:15 PM",morning
DL1PC7526,GL-91,"12/1/2020, 9:09:25 AM","12/1/2020, 5:22:15 PM",morning
DL1PC7161,KPBG,"12/1/2020, 6:19:05 AM","12/1/2020, 2:02:41 PM",morning
DL1PC7518,910,"12/1/2020, 8:04:00 AM","12/1/2020, 3:44:23 PM",morning
DL1PC7184,KPBG,"12/1/2020, 8:01:13 AM","12/1/2020, 3:44:08 PM",morning
DL1PC3309,236,"12/1/2020, 6:24:46 AM","12/1/2020, 2:03:15 PM",morning
DL1PC3194,972A,"12/1/2020, 8:05:07 AM","12/1/2020, 3:44:26 PM",morning
DL1PC9993,708,"12/1/2020, 9:09:37 AM","12/1/2020, 5:22:15 PM",morning
DL1PC8310,980,"12/1/2020, 6:20:04 AM","12/1/2020, 2:02:45 PM",morning
DL1PC9881,568,"12/1/2020, 6:23:53 AM","12/1/2020, 2:03:12 PM",morning
DL1PC7530,NDRSBG,"12/1/2020, 6:21:52 AM","12/1/2020, 2:02:53 PM",morning
DL1PC7185,568,"12/1/2020, 8:01:03 AM","12/1/2020, 3:44:05 PM",morning
DL1PC7528,NDRSBG,"12/1/2020, 6:20:48 AM","12/1/2020, 2:02:50 PM",morning
DL1PC7172,934,"12/1/2020, 6:24:20 AM","12/1/2020, 2:03:13 PM",morning
DL1PC7187,KPBG,"12/1/2020, 8:03:26 AM","12/1/2020, 3:44:12 PM",morning
DL1PC7524,236,"12/1/2020, 6:22:30 AM","12/1/2020, 2:02:56 PM",morning
DL1PC3260,708,"12/1/2020, 6:59:07 AM","12/1/2020, 2:03:30 PM",morning
DL1PC8308,NDRSBG,"12/1/2020, 6:22:19 AM","12/1/2020, 2:02:55 PM",morning
DL1PC7529,918,"12/1/2020, 6:23:04 AM","12/1/2020, 2:03:00 PM",morning
DL1PC7175,910A,"12/1/2020, 6:59:17 AM","12/1/2020, 2:03:32 PM",morning
DL1PC3064,966,"12/1/2020, 8:01:34 AM","12/1/2020, 3:44:18 PM",morning
DL1PC9957,236,"12/1/2020, 9:08:48 AM","12/1/2020, 5:22:13 PM",morning
DL1PC3540,39,"12/1/2020, 7:32:49 AM","12/1/2020, 2:43:29 PM",morning
DL1PC9946,307,"12/1/2020, 6:14:25 AM","12/1/2020, 1:56:24 PM",morning
DL1PC3203,Air Port Ex-Press - 4,"12/1/2020, 6:27:17 AM",,morning
DL1PC9890,949,"12/1/2020, 6:56:06 AM","12/1/2020, 2:01:18 PM",morning
DL1PC9888,419,"12/1/2020, 6:35:50 AM","01/12/2020, 13:20:18",morning
DL1PC3254,347,"12/1/2020, 6:14:46 AM","12/1/2020, 1:34:18 PM",morning
DL1PC9604,118EXT,"12/1/2020, 5:40:43 AM","01/12/2020, 13:04:31",morning
DL1PC9882,Air Port Ex-Press - 4,"12/1/2020, 4:01:29 AM","01/12/2020, 11:23:03",morning
DL1PC9947,39,"12/1/2020, 5:23:59 AM","01/12/2020, 12:36:19",morning
DL1PC3176,118EXT,"12/1/2020, 5:12:07 AM","01/12/2020, 12:26:55",morning
DL1PC3103,SPECIAL-HIRE,"12/1/2020, 9:38:09 AM","12/1/2020, 2:04:23 PM",morning
DL1PC3084,118EXT,"12/1/2020, 6:13:44 AM","12/1/2020, 1:33:08 PM",morning
DL1PC3346,214,"01/12/2020, 09:17:17","12/1/2020, 3:00:58 PM",morning
DL1PC3233,729,"12/1/2020, 6:42:26 AM","12/1/2020, 1:59:20 PM",morning
DL1PC3163,405A,"12/1/2020, 8:08:37 AM","12/1/2020, 2:53:09 PM",morning
DL1PC3185,307,"12/1/2020, 6:18:26 AM","12/1/2020, 1:56:08 PM",morning
DL1PC3234,Air Port Ex-Press - 4,"12/1/2020, 5:59:34 AM","01/12/2020, 13:12:47",morning
DL1PC3172,118EXT,"12/1/2020, 5:55:08 AM","12/1/2020, 1:39:31 PM",morning
DL1PC9880,307,"12/1/2020, 6:34:30 AM","12/1/2020, 1:56:42 PM",morning
DL1PC9914,419,"12/1/2020, 6:40:21 AM","12/1/2020, 1:51:10 PM",morning
DL1PC9884,347,"12/1/2020, 7:28:50 AM","12/1/2020, 1:57:02 PM",morning
DL1PC9606,729,"12/1/2020, 7:03:06 AM","12/1/2020, 2:02:51 PM",morning
DL1PC3145,419,"12/1/2020, 6:32:55 AM","12/1/2020, 2:16:50 PM",morning
DL1PC9889,Air Port Ex-Press - 4,"12/1/2020, 5:07:00 AM","01/12/2020, 12:17:56",morning
DL1PC9845,307,"12/1/2020, 7:34:52 AM","12/1/2020, 1:56:52 PM",morning
DL1PC3904,419,"12/1/2020, 6:54:08 AM","12/1/2020, 2:02:17 PM",morning
DL1PC3082,118EXT,"12/1/2020, 4:51:39 AM","01/12/2020, 12:15:46",morning
DL1PC3089,214,"12/1/2020, 8:37:27 AM","12/1/2020, 3:19:12 PM",morning
DL1PC3202,214,"12/1/2020, 6:33:24 AM","12/1/2020, 1:49:52 PM",morning
DL1PC3347,729,"12/1/2020, 8:19:01 AM","12/1/2020, 2:01:45 PM",morning
DL1PC9837,118EXT,"12/1/2020, 6:16:52 AM","01/12/2020, 13:20:41",morning
DL1PC3256,Air Port Ex-Press - 4,"12/1/2020, 6:34:07 AM","12/1/2020, 2:00:13 PM",morning
DL1PC9876,39,"12/1/2020, 8:59:33 AM","01/12/2020, 15:37:44",morning
DL1PC3218,214,"12/1/2020, 6:52:30 AM","12/1/2020, 2:01:57 PM",morning
DL1PC9873,729,"12/1/2020, 7:31:01 AM","12/1/2020, 2:00:42 PM",morning
DL1PC9894,307,"12/1/2020, 6:54:25 AM","12/1/2020, 1:56:47 PM",morning
DL1PC3070,307,"12/1/2020, 5:10:12 AM","01/12/2020, 12:30:22",morning
DL1PC3596,Air Port Ex-Press - 4,"12/1/2020, 6:52:55 AM","12/1/2020, 2:16:01 PM",morning
DL1PC3091,729,"12/1/2020, 7:35:08 AM","12/1/2020, 2:02:58 PM",morning
DL1PC9844,817N,"12/1/2020, 7:22:21 AM","12/1/2020, 2:58:50 PM",morning
DL1PC3088,214,"12/1/2020, 7:56:44 AM","12/1/2020, 3:13:26 PM",morning
DL1PC3200,118EXT,"12/1/2020, 6:22:05 AM","01/12/2020, 13:07:12",morning
DL1PC3121,131,"12/1/2020, 4:45:13 AM","01/12/2020, 12:05:50",morning
DL1PC9830,419,"12/1/2020, 6:14:02 AM","01/12/2020, 13:17:24",morning
DL1PC9843,307,"12/1/2020, 7:32:27 AM","12/1/2020, 2:36:16 PM",morning
DL1PC3122,246,"12/1/2020, 6:28:09 AM","12/1/2020, 2:04:31 PM",morning
DL1PC7996,419,"12/1/2020, 6:33:42 AM","12/1/2020, 1:59:54 PM",morning
DL1PC9874,729,"12/1/2020, 5:06:38 AM","01/12/2020, 12:12:42",morning
DL1PC3175,205,"12/1/2020, 8:57:42 AM","01/12/2020, 15:37:26",morning
DL1PC3217,419,"12/1/2020, 6:34:49 AM","12/1/2020, 1:32:06 PM",morning
DL1PC9834,405A,"01/12/2020, 09:16:01","12/1/2020, 4:04:34 PM",morning
DL1PC9609,120,"12/1/2020, 7:58:02 AM","12/1/2020, 2:31:51 PM",morning
DL1PC9915,729,"12/1/2020, 7:20:13 AM","12/1/2020, 3:01:47 PM",morning
DL1PC7429,118EXT,"12/1/2020, 6:19:04 AM","12/1/2020, 1:54:35 PM",morning
DL1PC3077,307,"12/1/2020, 4:51:18 AM","01/12/2020, 12:15:08",morning
DL1PC9963,39,"12/1/2020, 6:58:58 AM","12/1/2020, 2:37:38 PM",morning
DL1PC9806,182A,"12/1/2020, 6:11:34 AM","12/1/2020, 1:23:04 PM",morning
DL1PC3349,39,"12/1/2020, 5:59:15 AM","12/1/2020, 1:35:11 PM",morning
DL1PC3536,307,"12/1/2020, 5:47:07 AM","12/1/2020, 1:32:06 PM",morning
DL1PC9821,949,"12/1/2020, 5:37:39 AM","01/12/2020, 12:40:01",morning
DL1PC3184,120,"12/1/2020, 8:04:29 AM","12/1/2020, 1:55:28 PM",morning
DL1PC3085,118EXT,"12/1/2020, 5:46:42 AM","01/12/2020, 13:02:44",morning
DL1PC7998,246,"12/1/2020, 5:09:46 AM","01/12/2020, 12:44:13",morning
DL1PC3198,419,"12/1/2020, 5:53:50 AM","01/12/2020, 13:16:25",morning
DL1PC9610,307,"12/1/2020, 6:32:37 AM","12/1/2020, 2:01:38 PM",morning
DL1PC9871,39,"12/1/2020, 8:48:30 AM","12/1/2020, 3:06:06 PM",morning
DL1PC3174,729,"12/1/2020, 8:14:04 AM","12/1/2020, 2:02:43 PM",morning
DL1PC7993,SPECIAL-HIRE,"12/1/2020, 7:00:11 AM","01/12/2020, 11:00:03",morning
DL1PC3356,419,"12/1/2020, 6:54:43 AM","12/1/2020, 2:37:58 PM",morning
DL1PC9971,729,"12/1/2020, 9:12:21 AM","12/1/2020, 4:57:30 PM",morning
DL1PC9827,307,"12/1/2020, 6:11:08 AM","12/1/2020, 1:33:25 PM",morning
DL1PC9740,205,"12/1/2020, 7:24:28 AM","12/1/2020, 2:47:10 PM",morning
DL1PC3173,817N,"12/1/2020, 7:53:31 AM","12/1/2020, 3:22:14 PM",morning
DL1PC9602,SPECIAL-HIRE,"12/1/2020, 9:18:14 AM","12/1/2020, 2:04:22 PM",morning
DL1PC3351,39,"12/1/2020, 5:57:57 AM","12/1/2020, 1:34:34 PM",morning
DL1PC9739,307,"12/1/2020, 7:15:35 AM","12/1/2020, 2:47:04 PM",morning
DL1PC3092,347,"12/1/2020, 5:07:36 AM","01/12/2020, 12:30:15",morning
DL1PC3353,419,"12/1/2020, 5:50:13 AM","01/12/2020, 13:01:03",morning
DL1PC9828,347,"12/1/2020, 5:23:38 AM","01/12/2020, 12:41:50",morning
DL1PC9985,347,"12/1/2020, 5:07:19 AM","01/12/2020, 11:55:11",morning
DL1PC3197,118EXT,"12/1/2020, 6:47:14 AM","12/1/2020, 1:59:33 PM",morning
DL1PC3253,214,"12/1/2020, 5:58:54 AM","01/12/2020, 13:10:53",morning
DL1PC9895,949,"12/1/2020, 7:04:56 AM","12/1/2020, 2:01:09 PM",morning
DL1PC3124,307,"12/1/2020, 7:04:37 AM","12/1/2020, 2:09:53 PM",morning
DL1PC3538,347,"12/1/2020, 7:39:21 AM","12/1/2020, 1:57:08 PM",morning
DL1PC9841,214,"12/1/2020, 6:17:08 AM","12/1/2020, 1:29:41 PM",morning
DL1PC9840,347,"12/1/2020, 6:45:38 AM","12/1/2020, 1:56:56 PM",morning
DL1PC9887,949,"12/1/2020, 6:45:58 AM","12/1/2020, 2:01:02 PM",morning
DL1PC9897,39,"12/1/2020, 6:46:24 AM","12/1/2020, 2:07:57 PM",morning
DL1PC3216,307,"12/1/2020, 5:52:56 AM","12/1/2020, 1:55:53 PM",morning
DL1PC9608,SPECIAL-HIRE,"12/1/2020, 9:17:53 AM","12/1/2020, 2:04:21 PM",morning
DL1PC3188,120,"12/1/2020, 8:09:02 AM","12/1/2020, 1:55:40 PM",morning
DL1PC7994,118EXT,"12/1/2020, 5:53:26 AM","01/12/2020, 13:00:36",morning
DL1PC9962,Air Port Ex-Press - 4,"12/1/2020, 7:56:22 AM","12/1/2020, 3:33:00 PM",morning
DL1PC7995,729,"12/1/2020, 7:18:44 AM","12/1/2020, 2:41:35 PM",morning
DL1PC3073,SPECIAL-HIRE,"12/1/2020, 9:19:22 AM","12/1/2020, 2:04:23 PM",morning
DL1PC7991,106,"12/1/2020, 9:22:32 AM","01/12/2020, 15:57:04",morning
DL1PC3329,307,"12/1/2020, 5:40:15 AM","01/12/2020, 12:59:59",morning
DL1PC9605,729,"12/1/2020, 6:18:47 AM","12/1/2020, 1:29:54 PM",morning
DL1PC7882,729,"12/1/2020, 8:30:44 AM","12/1/2020, 4:42:51 PM",morning
DL1PC7997,SPECIAL-HIRE,"12/1/2020, 9:18:45 AM","12/1/2020, 2:04:22 PM",morning
DL1PC3186,120,"12/1/2020, 7:53:09 AM","12/1/2020, 2:11:10 PM",morning
DL1PC9807,Air Port Ex-Press - 4,"12/1/2020, 7:49:23 AM","12/1/2020, 2:51:48 PM",morning
DL1PC3079,347,"12/1/2020, 6:40:40 AM","01/12/2020, 13:19:55",morning
DL1PC3105,347,"12/1/2020, 6:40:56 AM","12/1/2020, 2:15:13 PM",morning
DL1PC3074,307,"12/1/2020, 8:39:42 AM","12/1/2020, 3:00:05 PM",morning
DL1PC9735,SPECIAL-HIRE,"12/1/2020, 9:17:08 AM","12/1/2020, 2:04:21 PM",morning
DL1PC9846,131,"12/1/2020, 5:52:27 AM","12/1/2020, 2:01:30 PM",morning
DL1PC3357,120,"12/1/2020, 6:05:38 AM","01/12/2020, 13:09:09",morning
DL1PC9896,214,"12/1/2020, 7:28:28 AM","12/1/2020, 2:19:46 PM",morning
DL1PC3086,246,"12/1/2020, 6:47:32 AM","12/1/2020, 2:20:04 PM",morning
DL1PC3214,39,"12/1/2020, 5:48:23 AM","01/12/2020, 13:13:10",morning
DL1PC3190,419,"12/1/2020, 6:42:48 AM","12/1/2020, 1:47:18 PM",morning
DL1PC3281,419,"12/1/2020, 6:26:55 AM","12/1/2020, 1:36:40 PM",morning
DL1PC3117,949,"12/1/2020, 6:09:23 AM","12/1/2020, 1:51:36 PM",morning
DL1PC7834,309,"12/1/2020, 8:06:01 AM","12/1/2020, 3:13:26 PM",morning
DL1PC7875,502,"12/1/2020, 7:10:49 AM","12/1/2020, 3:15:24 PM",morning
DL1PC3094,853,"12/1/2020, 7:02:50 AM","12/1/2020, 2:26:58 PM",morning
DL1PC7988,NDRSBG,"12/1/2020, 6:23:48 AM","12/1/2020, 4:13:51 PM",morning
DL1PC9728,949,"12/1/2020, 7:20:02 AM","12/1/2020, 3:12:14 PM",morning
