bus_number,duty,ot,it,shift
DL1PC8392,623,"12/6/2020, 5:10:09 AM","12/6/2020, 12:27:14 PM",morning
DL1PC8365,623,"12/6/2020, 7:05:45 AM","12/6/2020, 2:40:33 PM",morning
DL1PC8910,33,"12/6/2020, 5:36:13 AM","12/6/2020, 1:19:44 PM",morning
DL1PC7461,319,"12/6/2020, 4:52:24 AM","12/6/2020, 11:33:23 AM",morning
DL1PC8361,33A,"12/6/2020, 4:47:27 AM","12/6/2020, 11:52:50 AM",morning
DL1PC7418,TRSSPL,"12/6/2020, 8:49:06 AM",,morning
DL1PC8390,623,"12/6/2020, 7:33:37 AM","12/6/2020, 2:59:41 PM",morning
DL1PC8264,212,"12/6/2020, 6:37:18 AM","06/12/2020, 13:45:34",morning
DL1PC8376,254,"12/6/2020, 6:51:34 AM","12/6/2020, 2:21:05 PM",morning
DL1PC7480,212,"12/6/2020, 7:30:20 AM","12/6/2020, 2:49:22 PM",morning
DL1PC8897,33,"12/6/2020, 6:03:57 AM","12/7/2020, 5:07:59 PM",morning
DL1PC7415,212,"12/6/2020, 6:46:08 AM","12/6/2020, 1:55:01 PM",morning
DL1PC8439,274,"12/6/2020, 6:02:26 AM","12/6/2020, 1:15:14 PM",morning
DL1PC8366,227,"12/6/2020, 5:38:20 AM","12/6/2020, 11:31:16 AM",morning
DL1PC8980,212,"12/6/2020, 5:41:17 AM","12/6/2020, 12:40:07 PM",morning
DL1PC8372,623,"12/6/2020, 6:55:27 AM","12/6/2020, 2:19:46 PM",morning
DL1PC7455,254,"12/6/2020, 8:47:04 AM","12/6/2020, 4:04:56 PM",morning
DL1PC8902,33,"12/6/2020, 7:25:41 AM","12/6/2020, 3:46:57 PM",morning
DL1PC8385,274,"12/6/2020, 4:27:30 AM","12/6/2020, 11:48:16 AM",morning
DL1PC8448,319,"12/6/2020, 4:48:33 AM","12/6/2020, 12:08:15 PM",morning
DL1PC8907,254,"12/6/2020, 8:47:29 AM","12/6/2020, 3:49:10 PM",morning
DL1PC7452,212,"12/6/2020, 8:08:18 AM","12/6/2020, 3:15:29 PM",morning
DL1PC8973,212,"12/6/2020, 6:05:20 AM","12/6/2020, 1:22:31 PM",morning
DL1PC7456,623,"12/6/2020, 6:22:40 AM","12/6/2020, 1:44:55 PM",morning
DL1PC8393,212,"12/6/2020, 7:04:02 AM","12/6/2020, 2:23:24 PM",morning
DL1PC8377,TRSSPL,"12/6/2020, 8:48:59 AM",,morning
DL1PC8434,274,"12/6/2020, 5:31:46 AM","12/6/2020, 12:47:39 PM",morning
DL1PC8449,254,"12/6/2020, 6:49:58 AM","12/6/2020, 1:59:33 PM",morning
DL1PC8450,273,"12/6/2020, 6:35:16 AM","12/6/2020, 2:12:51 PM",morning
DL1PC8367,623,"12/6/2020, 7:12:57 AM","12/6/2020, 2:51:52 PM",morning
DL1PC8899,33,"12/6/2020, 6:48:51 AM","12/6/2020, 2:33:49 PM",morning
DL1PC8389,212,"12/6/2020, 7:04:56 AM","12/6/2020, 2:20:05 PM",morning
DL1PC8360,254,"12/6/2020, 7:11:59 AM","12/6/2020, 2:48:48 PM",morning
DL1PC8405,33,"12/6/2020, 4:33:11 AM","12/7/2020, 3:32:18 PM",morning
DL1PC8975,212,"12/6/2020, 5:00:39 AM","12/6/2020, 12:14:04 PM",morning
DL1PC8362,254,"12/6/2020, 7:17:04 AM","12/6/2020, 2:53:16 PM",morning
DL1PC8447,213A,"12/6/2020, 5:33:34 AM","12/6/2020, 1:16:24 PM",morning
DL1PC8904,212,"12/6/2020, 5:47:43 AM","12/6/2020, 12:52:10 PM",morning
DL1PC8436,33A,"12/6/2020, 6:41:33 AM","12/6/2020, 1:57:20 PM",morning
DL1PC7420,623,"12/6/2020, 5:31:12 AM","12/6/2020, 12:16:37 PM",morning
DL1PC8260,254,"12/6/2020, 7:19:45 AM","12/6/2020, 2:55:26 PM",morning
DL1PC8409,623,"12/6/2020, 6:07:34 AM","12/6/2020, 1:43:00 PM",morning
DL1PC7460,623,"12/6/2020, 5:24:25 AM","12/6/2020, 1:04:01 PM",morning
DL1PC8437,254,"12/6/2020, 5:22:02 AM","12/6/2020, 12:02:15 PM",morning
DL1PC8977,254,"12/6/2020, 6:08:36 AM","12/6/2020, 12:43:27 PM",morning
DL1PC8407,273,"12/6/2020, 7:38:59 AM","12/6/2020, 3:00:32 PM",morning
DL1PC8441,623,"12/6/2020, 5:07:19 AM","12/6/2020, 12:35:23 PM",morning
DL1PC8382,TRSSPL,"12/6/2020, 8:51:07 AM",,morning
DL1PC8438,274,"12/6/2020, 6:11:37 AM","12/6/2020, 1:48:46 PM",morning
DL1PC8262,227A,"12/6/2020, 5:54:13 AM","12/6/2020, 1:37:34 PM",morning
DL1PC8445,212,"12/6/2020, 6:27:21 AM","12/6/2020, 1:52:59 PM",morning
DL1PC8411,273,"12/6/2020, 5:44:30 AM","12/6/2020, 1:18:57 PM",morning
DL1PC8274,270,"12/6/2020, 7:18:46 AM","12/6/2020, 2:47:58 PM",morning
DL1PC8972,254,"12/6/2020, 5:22:53 AM","12/6/2020, 12:13:51 PM",morning
DL1PC8908,33,"12/6/2020, 7:48:49 AM","12/6/2020, 3:38:25 PM",morning
DL1PC8901,33,"12/6/2020, 7:41:42 AM","12/6/2020, 3:05:51 PM",morning
DL1PC8373,227A,"12/6/2020, 6:45:16 AM","12/6/2020, 2:08:18 PM",morning
DL1PC8384,212,"12/6/2020, 5:40:22 AM","12/6/2020, 12:54:45 PM",morning
DL1PC8369,254,"12/6/2020, 4:52:44 AM","12/6/2020, 12:01:52 PM",morning
DL1PC8435,254,"12/6/2020, 4:20:22 AM","12/6/2020, 11:28:14 AM",morning
DL1PC7368,212,"12/6/2020, 8:03:38 AM","12/6/2020, 3:39:44 PM",morning
DL1PC8895,33,"12/6/2020, 5:18:47 AM","12/6/2020, 1:08:25 PM",morning
DL1PC8905,33,"12/6/2020, 7:54:37 AM","12/6/2020, 3:39:54 PM",morning
DL1PC8413,623,"12/6/2020, 4:30:45 AM","12/6/2020, 12:01:38 PM",morning
DL1PC8976,254,"12/6/2020, 8:05:20 AM","12/6/2020, 2:43:28 PM",morning
DL1PC8404,273,"12/6/2020, 8:04:35 AM","12/6/2020, 3:28:33 PM",morning
DL1PC7424,623,"12/6/2020, 6:54:17 AM","12/6/2020, 2:14:39 PM",morning
DL1PC8909,212,"12/6/2020, 7:42:58 AM","12/6/2020, 2:57:42 PM",morning
DL1PC8892,33,"12/6/2020, 8:06:38 AM","12/6/2020, 4:05:16 PM",morning
DL1PC7419,623,"12/6/2020, 6:31:37 AM","12/6/2020, 1:54:12 PM",morning
DL1PC8896,33,"12/6/2020, 6:42:36 AM","12/6/2020, 2:14:54 PM",morning
DL1PC8443,319,"12/6/2020, 5:30:17 AM","12/6/2020, 12:52:58 PM",morning
DL1PC8410,254,"12/6/2020, 4:42:00 AM","12/6/2020, 11:50:23 AM",morning
DL1PC8451,623,"12/6/2020, 5:11:38 AM","12/6/2020, 12:51:11 PM",morning
DL1PC8898,254,"12/6/2020, 5:32:34 AM","12/6/2020, 12:38:12 PM",morning
DL1PC7484,212,"12/6/2020, 4:39:44 AM","12/6/2020, 11:45:26 AM",morning
DL1PC8406,254,"12/6/2020, 7:26:54 AM","12/6/2020, 2:57:37 PM",morning
DL1PC9669,392,"12/6/2020, 7:32:57 AM","12/6/2020, 12:56:06 PM",morning
DL1PC9996,392,"12/6/2020, 7:28:41 AM","12/6/2020, 12:55:29 PM",morning
DL1PC9722,34,"12/6/2020, 7:24:17 AM","12/6/2020, 2:54:53 PM",morning
DL1PC9992,34,"12/6/2020, 7:26:53 AM","12/6/2020, 12:54:50 PM",morning
DL1PC7195,SPECIAL-HIRE,"12/6/2020, 3:21:56 AM","12/6/2020, 12:31:04 PM",morning
DL1PC3162,34,"12/6/2020, 8:56:35 AM","12/6/2020, 3:19:07 PM",morning
DL1PC7509,34,"12/6/2020, 9:07:22 AM","12/6/2020, 3:18:52 PM",morning
DL1PC3179,33,"12/6/2020, 8:54:59 AM","12/6/2020, 2:25:16 PM",morning
DL1PC7497,347,"12/6/2020, 7:27:34 AM","12/6/2020, 12:55:11 PM",morning
DL1PC7444,SPECIAL-HIRE,"12/6/2020, 3:06:26 AM","12/6/2020, 12:30:42 PM",morning
DL1PC9819,33,"12/6/2020, 8:55:55 AM","12/6/2020, 3:19:12 PM",morning
DL1PC9618,SPECIAL-HIRE,"12/6/2020, 3:15:22 AM","12/6/2020, 12:30:07 PM",morning
DL1PC9678,SPECIAL-HIRE,"12/6/2020, 3:03:27 AM","12/6/2020, 12:30:02 PM",morning
DL1PC3134,8,"12/6/2020, 8:54:21 AM","12/6/2020, 2:25:11 PM",morning
DL1PC7428,8A,"12/6/2020, 7:28:15 AM","12/6/2020, 1:50:10 PM",morning
DL1PC7427,347,"12/6/2020, 7:31:41 AM","12/6/2020, 1:47:39 PM",morning
DL1PC3326,8,"12/6/2020, 9:06:08 AM","12/6/2020, 3:18:54 PM",morning
DL1PC3083,8,"12/6/2020, 7:31:07 AM","12/6/2020, 1:47:51 PM",morning
DL1PC3910,8,"12/6/2020, 8:54:08 AM","12/6/2020, 2:25:05 PM",morning
DL1PC3183,8,"12/6/2020, 9:04:43 AM","12/6/2020, 3:18:56 PM",morning
DL1PC9803,SPECIAL-HIRE,"12/6/2020, 3:21:27 AM","12/6/2020, 12:29:56 PM",morning
DL1PC3373,33,"12/6/2020, 7:33:20 AM","12/6/2020, 2:22:34 PM",morning
DL1PC3212,8,"12/6/2020, 8:55:43 AM","12/6/2020, 2:25:31 PM",morning
DL1PC9832,34,"12/6/2020, 8:53:50 AM","12/6/2020, 2:25:00 PM",morning
DL1PC7196,355,"12/6/2020, 8:54:47 AM","12/6/2020, 3:19:15 PM",morning
DL1PC9918,34,"12/6/2020, 8:53:18 AM","12/6/2020, 2:24:47 PM",morning
DL1PC9734,SPECIAL-HIRE,"12/6/2020, 3:19:46 AM","12/6/2020, 12:29:57 PM",morning
DL1PC3169,347,"12/6/2020, 9:02:01 AM","12/6/2020, 2:08:59 PM",morning
DL1PC7500,34,"12/6/2020, 7:32:34 AM","12/6/2020, 2:22:44 PM",morning
DL1PC3374,33,"12/6/2020, 8:56:19 AM","12/6/2020, 2:25:44 PM",morning
DL1PC7186,34,"12/6/2020, 7:29:33 AM","12/6/2020, 12:55:48 PM",morning
DL1PC9723,33,"12/6/2020, 7:24:39 AM","12/6/2020, 2:54:55 PM",morning
DL1PC3352,34,"12/6/2020, 7:25:02 AM","12/6/2020, 2:54:56 PM",morning
DL1PC3144,8,"12/6/2020, 8:57:43 AM","12/6/2020, 3:19:03 PM",morning
DL1PC7176,SPECIAL-HIRE,"12/6/2020, 3:18:38 AM","12/6/2020, 2:54:43 PM",morning
DL1PC3181,34,"12/6/2020, 8:53:33 AM","12/6/2020, 2:24:54 PM",morning
DL1PC3902,8,"12/6/2020, 7:25:51 AM","12/6/2020, 12:54:01 PM",morning
DL1PC9726,SPECIAL-HIRE,"12/6/2020, 3:06:58 AM","12/6/2020, 12:29:58 PM",morning
DL1PC3149,33,"12/6/2020, 9:03:02 AM","12/6/2020, 3:18:57 PM",morning
DL1PC3207,34,"12/6/2020, 8:57:22 AM","12/6/2020, 3:19:04 PM",morning
DL1PC7441,319A,"12/6/2020, 7:29:52 AM","12/6/2020, 1:48:32 PM",morning
DL1PC7443,SPECIAL-HIRE,"12/6/2020, 3:20:35 AM","12/6/2020, 12:30:43 PM",morning
DL1PC8017,355,"12/6/2020, 7:31:24 AM","12/6/2020, 2:22:55 PM",morning
DL1PC7169,SPECIAL-HIRE,"12/6/2020, 3:21:00 AM","12/6/2020, 2:54:46 PM",morning
DL1PC3078,34,"12/6/2020, 8:56:54 AM","12/6/2020, 3:19:05 PM",morning
DL1PC9964,392,"12/6/2020, 7:26:33 AM","12/6/2020, 12:54:22 PM",morning
DL1PC9905,34,"12/6/2020, 8:57:08 AM","12/6/2020, 3:19:05 PM",morning
DL1PC7171,8A,"12/6/2020, 7:33:41 AM","12/6/2020, 2:22:29 PM",morning
DL1PC7164,398,"12/6/2020, 7:26:11 AM","12/6/2020, 12:54:06 PM",morning
DL1PC3069,33,"12/6/2020, 9:05:02 AM","12/6/2020, 3:39:23 PM",morning
DL1PC8001,SPECIAL-HIRE,"12/6/2020, 3:06:03 AM","12/6/2020, 12:30:13 PM",morning
DL1PC7496,SPECIAL-HIRE,"12/6/2020, 3:03:49 AM","12/6/2020, 12:30:36 PM",morning
DL1PC3193,34,"12/6/2020, 7:34:01 AM","12/6/2020, 1:46:21 PM",morning
DL1PC9899,33,"12/6/2020, 7:27:51 AM","12/6/2020, 1:50:45 PM",morning
DL1PC7442,319,"12/6/2020, 7:27:11 AM","12/6/2020, 1:51:18 PM",morning
DL1PC7447,347,"12/6/2020, 9:02:37 AM","12/6/2020, 3:18:59 PM",morning
DL1PC3160,319A,"12/6/2020, 8:56:08 AM","12/6/2020, 2:25:39 PM",morning
DL1PC7992,SPECIAL-HIRE,"12/6/2020, 3:09:22 AM","12/6/2020, 12:30:15 PM",morning
DL1PC7504,443,"12/6/2020, 7:30:35 AM","12/6/2020, 1:48:13 PM",morning
DL1PC8019,SPECIAL-HIRE,"12/6/2020, 3:05:14 AM","12/6/2020, 12:30:11 PM",morning
DL1PC7491,33,"12/6/2020, 9:04:26 AM","12/6/2020, 4:13:30 PM",morning
DL1PC3308,33,"12/6/2020, 9:02:26 AM","12/6/2020, 3:18:59 PM",morning
DL1PC9721,8,"12/6/2020, 7:32:13 AM","12/6/2020, 1:47:28 PM",morning
DL1PC9885,34,"12/6/2020, 7:29:12 AM","12/6/2020, 12:55:34 PM",morning
DL1PC7494,33,"12/6/2020, 7:23:57 AM","12/6/2020, 2:54:52 PM",morning
DL1PC7208,33,"12/6/2020, 8:52:49 AM","12/6/2020, 2:24:37 PM",morning
DL1PC7499,SPECIAL-HIRE,"12/6/2020, 3:16:37 AM","12/6/2020, 12:30:21 PM",morning
DL1PC9831,34,"12/6/2020, 7:34:19 AM","12/6/2020, 2:22:22 PM",morning
DL1PC9916,34,"12/6/2020, 8:55:14 AM","12/6/2020, 2:25:21 PM",morning
DL1PC7189,33,"12/6/2020, 7:30:15 AM","12/6/2020, 12:55:53 PM",morning
DL1PC3908,34,"12/6/2020, 9:06:43 AM","12/6/2020, 3:18:53 PM",morning
DL1PC7505,SPECIAL-HIRE,"12/6/2020, 3:17:10 AM","12/6/2020, 12:30:18 PM",morning
DL1PC3905,392,"12/6/2020, 8:55:29 AM","12/6/2020, 2:25:26 PM",morning
DL1PC3182,34,"12/6/2020, 8:54:34 AM","12/6/2020, 3:19:16 PM",morning
DL1PC7434,34,"12/6/2020, 7:25:25 AM","12/6/2020, 2:54:59 PM",morning
DL1PC9680,SPECIAL-HIRE,"12/6/2020, 3:19:18 AM","12/6/2020, 12:30:01 PM",morning
DL1PC7492,SPECIAL-HIRE,"12/6/2020, 3:08:48 AM","12/6/2020, 12:30:39 PM",morning
DL1PC7440,SPECIAL-HIRE,"12/6/2020, 3:04:12 AM","12/6/2020, 12:31:10 PM",morning
DL1PC3087,SPECIAL-HIRE,"12/6/2020, 3:12:41 AM","12/6/2020, 12:30:57 PM",morning
DL1PC9839,8,"12/6/2020, 8:53:04 AM","12/6/2020, 2:24:42 PM",morning
DL1PC3153,34,"12/6/2020, 9:02:48 AM","12/6/2020, 3:18:57 PM",morning
DL1PC7438,SPECIAL-HIRE,"12/6/2020, 3:08:02 AM","12/6/2020, 12:31:11 PM",morning
DL1PC9677,SPECIAL-HIRE,"12/6/2020, 3:18:02 AM","12/6/2020, 12:30:04 PM",morning
DL1PC9755,708,"12/6/2020, 6:40:12 AM","12/6/2020, 5:53:09 PM",morning
DL1PC9238,103,"12/6/2020, 6:19:58 AM","12/6/2020, 5:53:03 PM",morning
DL1PC7864,SPECIAL-HIRE,"12/6/2020, 7:23:42 AM","12/6/2020, 5:12:52 PM",morning
DL1PC7865,NCR,"12/6/2020, 7:57:53 AM","12/6/2020, 7:17:27 PM",morning
DL1PC7861,NCR,"12/6/2020, 4:46:56 AM","12/6/2020, 12:05:01 PM",morning
DL1PC7826,SPECIAL-HIRE,"12/6/2020, 7:24:36 AM","12/6/2020, 5:13:04 PM",morning
DL1PC9780,175,"12/6/2020, 5:24:34 AM","12/6/2020, 12:57:21 PM",morning
DL1PC9231,120,"12/6/2020, 6:08:39 AM","12/6/2020, 1:40:27 PM",morning
DL1PC8501,149,"12/6/2020, 5:31:58 AM","12/6/2020, 12:42:54 PM",morning
DL1PC9225,131,"12/6/2020, 5:47:44 AM","12/6/2020, 1:40:16 PM",morning
DL1PC8550,NCR,"12/6/2020, 7:56:39 AM","12/6/2020, 3:16:04 PM",morning
DL1PC8634,SPECIAL-HIRE,"12/6/2020, 7:25:39 AM","12/6/2020, 5:13:55 PM",morning
DL1PC8632,NCR,"12/6/2020, 7:05:36 AM","12/6/2020, 2:19:58 PM",morning
DL1PC7828,NCR,"12/6/2020, 5:40:04 AM","12/6/2020, 12:52:38 PM",morning
DL1PC8633,112,"12/6/2020, 5:24:56 AM","12/6/2020, 12:52:47 PM",morning
DL1PC8625,979,"12/6/2020, 6:07:17 AM","12/6/2020, 1:41:18 PM",morning
DL1PC9773,701,"12/6/2020, 5:31:41 AM","12/6/2020, 12:42:42 PM",morning
DL1PC8013,708,"12/6/2020, 4:36:35 AM","12/6/2020, 12:22:10 PM",morning
DL1PC8546,882A,"12/6/2020, 6:41:12 AM","12/6/2020, 2:17:45 PM",morning
DL1PC7827,NCR,"12/6/2020, 7:58:17 AM","12/6/2020, 3:33:44 PM",morning
DL1PC8635,193,"12/6/2020, 7:35:02 AM","12/6/2020, 3:16:15 PM",morning
DL1PC9239,131,"12/6/2020, 6:07:35 AM","12/6/2020, 1:41:05 PM",morning
DL1PC8552,708,"12/6/2020, 8:39:32 AM","12/6/2020, 3:33:38 PM",morning
DL1PC7821,SPECIAL-HIRE,"12/6/2020, 7:24:05 AM","12/6/2020, 5:12:58 PM",morning
DL1PC9750,SPECIAL-HIRE,"12/6/2020, 7:24:52 AM","12/6/2020, 5:13:11 PM",morning
DL1PC9226,103,"12/6/2020, 5:39:42 AM","12/6/2020, 1:14:40 PM",morning
DL1PC9233,120,"12/6/2020, 8:50:47 AM","12/6/2020, 4:29:59 PM",morning
DL1PC8010,NCR,"12/6/2020, 8:47:16 AM","12/6/2020, 4:55:31 PM",morning
DL1PC8011,113,"12/6/2020, 4:28:53 AM","12/6/2020, 12:23:15 PM",morning
DL1PC8549,SPECIAL-HIRE,"12/6/2020, 7:23:18 AM","12/6/2020, 5:12:42 PM",morning
DL1PC7848,136,"12/6/2020, 5:25:59 AM","12/6/2020, 12:59:14 PM",morning
DL1PC7868,708,"12/6/2020, 7:56:53 AM","12/6/2020, 4:55:24 PM",morning
DL1PC9782,128,"12/6/2020, 5:40:51 AM","12/6/2020, 12:42:30 PM",morning
DL1PC9242,120,"12/6/2020, 5:11:14 AM","12/6/2020, 12:52:30 PM",morning
DL1PC9227,131,"12/6/2020, 6:56:48 AM","12/6/2020, 6:00:16 PM",morning
DL1PC9765,149,"12/6/2020, 6:41:46 AM","12/6/2020, 1:40:54 PM",morning
DL1PC8459,708,"12/6/2020, 7:34:42 AM","12/6/2020, 3:33:53 PM",morning
DL1PC9230,120,"12/6/2020, 4:35:00 AM","12/6/2020, 12:22:58 PM",morning
DL1PC7858,136,"12/6/2020, 4:29:10 AM","12/6/2020, 12:23:32 PM",morning
DL1PC7860,103,"12/6/2020, 4:48:54 AM","12/6/2020, 12:22:50 PM",morning
DL1PC8506,NCR,"12/6/2020, 6:39:50 AM","12/6/2020, 2:18:21 PM",morning
DL1PC9751,135,"12/6/2020, 7:07:01 AM","12/6/2020, 2:43:57 PM",morning
DL1PC8498,171,"12/6/2020, 6:58:08 AM","12/6/2020, 2:43:42 PM",morning
DL1PC9769,130,"12/6/2020, 4:48:35 AM","12/6/2020, 12:23:06 PM",morning
DL1PC8630,175,"12/6/2020, 6:57:07 AM","12/6/2020, 2:18:09 PM",morning
DL1PC9240,708,"12/6/2020, 5:27:37 AM","12/6/2020, 4:40:49 PM",morning
DL1PC9228,131,"12/6/2020, 7:41:53 AM","12/6/2020, 3:34:01 PM",morning
DL1PC9241,131,"12/6/2020, 7:35:15 AM","12/6/2020, 3:15:46 PM",morning
DL1PC7849,173,"12/6/2020, 6:40:55 AM","12/6/2020, 2:17:58 PM",morning
DL1PC9229,120,"12/6/2020, 5:40:37 AM","12/6/2020, 1:14:12 PM",morning
DL1PC7815,148,"12/6/2020, 4:49:08 AM","12/6/2020, 7:17:32 PM",morning
DL1PC9789,175,"12/6/2020, 6:20:22 AM","12/6/2020, 1:41:30 PM",morning
DL1PC8458,SPECIAL-HIRE,"12/6/2020, 7:22:20 AM","12/6/2020, 5:12:11 PM",morning
DL1PC9223,131,"12/6/2020, 7:21:53 AM","12/6/2020, 3:15:56 PM",morning
DL1PC9753,178,"12/6/2020, 5:54:27 AM","12/6/2020, 1:39:50 PM",morning
DL1PC8497,708,"12/6/2020, 5:25:39 AM","12/6/2020, 4:29:45 PM",morning
DL1PC8623,131,"12/6/2020, 5:25:22 AM","12/6/2020, 12:43:16 PM",morning
DL1PC8499,131,"12/6/2020, 4:22:32 AM","12/6/2020, 12:23:23 PM",morning
DL1PC8624,113 EXT,"12/6/2020, 5:52:05 AM","12/6/2020, 1:14:23 PM",morning
DL1PC8014,BCS -M,"12/6/2020, 5:26:18 AM","12/6/2020, 12:43:33 PM",morning
DL1PC8502,SPECIAL-HIRE,"12/6/2020, 7:17:45 AM","12/6/2020, 1:02:53 PM",morning
DL1PC7856,SPECIAL-HIRE,"12/6/2020, 7:25:14 AM","12/6/2020, 5:13:17 PM",morning
DL1PC7817,NCR,"12/6/2020, 6:42:05 AM","12/6/2020, 2:17:34 PM",morning
DL1PC8012,SPECIAL-HIRE,"12/6/2020, 7:22:58 AM","12/6/2020, 5:12:35 PM",morning
DL1PC8545,103STL,"12/6/2020, 7:17:23 AM","12/6/2020, 2:43:30 PM",morning
DL1PC9224,131,"12/6/2020, 5:39:22 AM","12/6/2020, 1:14:05 PM",morning
DL1PC8015,NCR,"12/6/2020, 6:57:47 AM","12/6/2020, 2:17:01 PM",morning
DL1PC9762,SPECIAL-HIRE,"12/6/2020, 7:22:42 AM","12/6/2020, 5:12:25 PM",morning
DL1PC7855,171,"12/6/2020, 4:35:21 AM","12/6/2020, 12:22:22 PM",morning
DL1PC8016,708,"12/6/2020, 5:52:23 AM","12/6/2020, 1:40:04 PM",morning
DL1PC7847,NCR,"12/6/2020, 7:26:20 AM","12/6/2020, 2:34:42 PM",morning
DL1PC8628,NCR,"12/6/2020, 5:10:44 AM","12/6/2020, 12:05:16 PM",morning
DL1PC7867,130,"12/6/2020, 5:30:37 AM","12/6/2020, 12:56:20 PM",morning
DL1PC8547,193,"12/6/2020, 5:40:21 AM","12/6/2020, 12:59:03 PM",morning
DL1PC9788,171,"12/6/2020, 5:51:25 AM","12/6/2020, 12:58:52 PM",morning
DL1PC9984,NDRSBG,"12/6/2020, 8:22:26 AM","12/6/2020, 3:42:56 PM",morning
DL1PC7192,NDRSBG,"12/6/2020, 5:31:09 AM","12/6/2020, 1:36:52 PM",morning
DL1PC8311,KPBG,"12/6/2020, 7:23:34 AM","12/6/2020, 3:42:45 PM",morning
DL1PC7182,962A,"12/6/2020, 5:32:21 AM","12/6/2020, 1:36:56 PM",morning
DL1PC3257,568,"12/6/2020, 8:24:51 AM","12/6/2020, 4:09:22 PM",morning
DL1PC8306,NDRSBG,"12/6/2020, 6:29:38 AM","12/6/2020, 1:37:02 PM",morning
DL1PC7183,NDRSBG,"12/6/2020, 5:33:02 AM","12/6/2020, 1:36:58 PM",morning
DL1PC9725,980,"12/6/2020, 8:21:51 AM","12/6/2020, 3:42:54 PM",morning
DL1PC8302,966,"12/6/2020, 6:30:09 AM","12/6/2020, 2:16:41 PM",morning
DL1PC7168,KPBG,"12/6/2020, 8:31:06 AM","12/6/2020, 4:09:37 PM",morning
DL1PC9930,972A,"12/6/2020, 8:28:25 AM","12/6/2020, 4:09:36 PM",morning
DL1PC3177,708,"12/6/2020, 8:33:00 AM","12/6/2020, 4:09:37 PM",morning
DL1PC3906,972A,"12/6/2020, 8:25:25 AM","12/6/2020, 4:09:23 PM",morning
DL1PC3156,966,"12/6/2020, 8:25:52 AM","12/6/2020, 4:09:29 PM",morning
DL1PC9825,882A,"12/6/2020, 7:23:53 AM","12/6/2020, 3:42:46 PM",morning
DL1PC7190,NDRSBG,"12/6/2020, 6:31:29 AM","12/6/2020, 2:16:36 PM",morning
DL1PC9903,980,"12/6/2020, 8:27:00 AM","12/6/2020, 4:09:33 PM",morning
DL1PC7522,972A,"12/6/2020, 7:19:46 AM","12/6/2020, 3:42:41 PM",morning
DL1PC7167,KPBG,"12/6/2020, 5:31:21 AM","12/6/2020, 1:36:53 PM",morning
DL1PC9824,568,"12/6/2020, 6:30:53 AM","12/6/2020, 2:16:38 PM",morning
DL1PC3313,980,"12/6/2020, 8:28:06 AM","12/6/2020, 4:09:35 PM",morning
DL1PC3164,966,"12/6/2020, 8:23:07 AM","12/6/2020, 3:42:57 PM",morning
DL1PC3065,972A,"12/6/2020, 8:24:10 AM","12/6/2020, 4:09:20 PM",morning
DL1PC7162,980,"12/6/2020, 8:27:29 AM","12/6/2020, 4:09:34 PM",morning
DL1PC9842,568,"12/6/2020, 8:23:23 AM","12/6/2020, 4:09:17 PM",morning
DL1PC3903,568,"12/6/2020, 8:33:35 AM","12/6/2020, 4:09:41 PM",morning
DL1PC9997,966EXT,"12/6/2020, 8:24:24 AM","12/6/2020, 4:09:21 PM",morning
DL1PC8313,918,"12/6/2020, 8:21:04 AM","12/6/2020, 3:42:52 PM",morning
DL1PC7517,NDRSBG,"12/6/2020, 5:33:09 AM","12/6/2020, 1:37:00 PM",morning
DL1PC3238,236,"12/6/2020, 8:18:51 AM","12/6/2020, 3:42:51 PM",morning
DL1PC9872,966EXT,"12/6/2020, 8:26:06 AM","12/6/2020, 4:09:30 PM",morning
DL1PC9829,708,"12/6/2020, 5:31:31 AM","12/6/2020, 1:36:54 PM",morning
DL1PC3267,972A,"12/6/2020, 8:26:19 AM","12/6/2020, 4:09:30 PM",morning
DL1PC7525,568,"12/6/2020, 8:24:37 AM","12/6/2020, 4:09:22 PM",morning
DL1PC8312,NDRSBG,"12/6/2020, 7:19:17 AM","12/6/2020, 3:42:39 PM",morning
DL1PC9976,966EXT,"12/6/2020, 8:33:16 AM","12/6/2020, 4:09:40 PM",morning
DL1PC3913,568,"12/6/2020, 8:27:13 AM","12/6/2020, 4:09:34 PM",morning
DL1PC3071,708,"12/6/2020, 6:29:54 AM","12/6/2020, 1:37:06 PM",morning
DL1PC8309,910A,"12/6/2020, 7:20:17 AM","12/6/2020, 3:42:43 PM",morning
DL1PC8314,708,"12/6/2020, 5:30:36 AM","12/6/2020, 1:36:50 PM",morning
DL1PC3229,910A,"12/6/2020, 8:19:06 AM","12/6/2020, 3:42:51 PM",morning
DL1PC7165,SPECIAL-HIRE,"12/6/2020, 8:23:40 AM","12/6/2020, 4:09:19 PM",morning
DL1PC7519,KPBG,"12/6/2020, 9:13:21 AM","12/6/2020, 7:12:52 PM",morning
DL1PC7523,GL-91,"12/6/2020, 7:24:21 AM","12/6/2020, 3:42:49 PM",morning
DL1PC9973,980,"12/6/2020, 7:23:19 AM","12/6/2020, 3:42:45 PM",morning
DL1PC9908,966EXT,"12/6/2020, 8:22:53 AM","12/6/2020, 3:42:56 PM",morning
DL1PC7179,949,"12/6/2020, 7:22:49 AM","12/6/2020, 3:42:43 PM",morning
