bus_number,duty,ot,it,shift
DL1PC8445,212,"12/12/2020, 6:49:42 AM","12/12/2020, 1:58:02 PM",morning
DL1PC7368,212,"12/12/2020, 7:58:52 AM","12/12/2020, 3:18:43 PM",morning
DL1PC8897,212,"12/12/2020, 8:21:42 AM","12/12/2020, 3:20:23 PM",morning
DL1PC7461,623,"12/12/2020, 5:43:05 AM","12/12/2020, 1:27:40 PM",morning
DL1PC8260,254,"12/12/2020, 9:35:11 AM","12/12/2020, 3:18:55 PM",morning
DL1PC8388,254,"12/12/2020, 5:01:13 AM","12/12/2020, 12:03:58 PM",morning
DL1PC8411,623,"12/12/2020, 5:52:29 AM","12/12/2020, 3:09:06 PM",morning
DL1PC8439,254,"12/12/2020, 7:16:40 AM","12/12/2020, 2:14:14 PM",morning
DL1PC8413,623,"12/12/2020, 4:33:07 AM","12/12/2020, 11:36:07 AM",morning
DL1PC8907,33,"12/12/2020, 7:03:21 AM","12/12/2020, 3:20:13 PM",morning
DL1PC7416,213A,"12/12/2020, 6:03:17 AM","12/12/2020, 1:28:06 PM",morning
DL1PC8433,274,"12/12/2020, 5:52:10 AM","12/12/2020, 12:42:16",morning
DL1PC8364,273,"12/12/2020, 5:43:56 AM","12/12/2020, 1:17:05 PM",morning
DL1PC8405,33,"12/12/2020, 4:35:04 AM","12/12/2020, 12:11:43 PM",morning
DL1PC8902,33,"12/12/2020, 5:04:12 AM","12/12/2020, 12:26:17 PM",morning
DL1PC8908,212,"12/12/2020, 4:50:58 AM","12/12/2020, 12:06:47 PM",morning
DL1PC8407,227,"12/12/2020, 5:43:28 AM","12/12/2020, 1:40:51 PM",morning
DL1PC7455,274,"12/12/2020, 7:40:37 AM","12/12/2020, 2:46:04 PM",morning
DL1PC8450,212,"12/12/2020, 6:59:55 AM","12/12/2020, 3:17:26 PM",morning
DL1PC8434,227A,"12/12/2020, 7:59:44 AM","12/12/2020, 3:36:21 PM",morning
DL1PC8398,254,"12/12/2020, 7:59:15 AM","12/12/2020, 3:18:16 PM",morning
DL1PC8404,212,"12/12/2020, 8:48:04 AM","12/12/2020, 3:49:43 PM",morning
DL1PC8409,623,"12/12/2020, 6:13:43 AM","12/12/2020, 2:00:36 PM",morning
DL1PC8389,623,"12/12/2020, 4:56:26 AM","12/12/2020, 12:22:11 PM",morning
DL1PC8901,33,"12/12/2020, 9:04:00 AM","12/12/2020, 5:12:17 PM",morning
DL1PC8368,213A,"12/12/2020, 5:16:11 AM","12/12/2020, 12:31:49 PM",morning
DL1PC8374,254,"12/12/2020, 8:05:44 AM","12/12/2020, 3:18:30 PM",morning
DL1PC8385,274,"12/12/2020, 4:18:01 AM","12/12/2020, 11:59:49 AM",morning
DL1PC8367,254,"12/12/2020, 8:15:28 AM","12/12/2020, 3:19:41 PM",morning
DL1PC8372,623,"12/12/2020, 6:50:06 AM","12/12/2020, 3:17:21 PM",morning
DL1PC8977,33,"12/12/2020, 6:13:25 AM","12/12/2020, 1:05:47 PM",morning
DL1PC8898,33,"12/12/2020, 6:31:13 AM","12/12/2020, 3:20:06 PM",morning
DL1PC8381,254,"12/12/2020, 6:02:56 AM","12/12/2020, 3:09:11 PM",morning
DL1PC8443,319,"12/12/2020, 5:35:33 AM","12/12/2020, 12:58:34",morning
DL1PC8440,254,"12/12/2020, 9:17:33 AM","12/12/2020, 3:19:47 PM",morning
DL1PC8446,274,"12/12/2020, 6:00:09 AM","12/12/2020, 1:08:14 PM",morning
DL1PC8980,212,"12/12/2020, 5:44:16 AM","12/12/2020, 12:49:49",morning
DL1PC8975,254,"12/12/2020, 5:45:16 AM","12/12/2020, 12:41:04",morning
DL1PC8891,212,"12/12/2020, 7:44:50 AM","12/12/2020, 3:07:16 PM",morning
DL1PC8892,33,"12/12/2020, 7:19:58 AM","12/12/2020, 2:59:13 PM",morning
DL1PC7458,TRSSPL,"12/12/2020, 8:09:41 AM","12/12/2020, 3:21:52 PM",morning
DL1PC8399,623,"12/12/2020, 6:34:02 AM","12/12/2020, 1:58:29 PM",morning
DL1PC8442,33A,"12/12/2020, 4:37:05 AM","12/12/2020, 12:19:06 PM",morning
DL1PC8435,254,"12/12/2020, 4:17:55 AM","12/12/2020, 11:32:31 AM",morning
DL1PC8363,273,"12/12/2020, 6:07:57 AM","12/12/2020, 1:51:01 PM",morning
DL1PC8976,254,"12/12/2020, 7:56:35 AM","12/12/2020, 3:20:29 PM",morning
DL1PC8361,213A,"12/12/2020, 8:21:22 AM","12/12/2020, 2:56:54 PM",morning
DL1PC8906,254,"12/12/2020, 5:29:32 AM","12/12/2020, 12:48:21",morning
DL1PC8412,319,"12/12/2020, 4:31:46 AM","12/12/2020, 11:36:36 AM",morning
DL1PC8903,33,"12/12/2020, 7:58:15 AM","12/12/2020, 3:33:44 PM",morning
DL1PC8410,254,"12/12/2020, 6:49:25 AM","12/12/2020, 3:09:38 PM",morning
DL1PC7415,212,"12/12/2020, 7:27:47 AM","12/12/2020, 3:17:46 PM",morning
DL1PC8379,623,"12/12/2020, 7:51:55 AM","12/12/2020, 3:07:52 PM",morning
DL1PC8432,623,"12/12/2020, 6:34:21 AM","12/12/2020, 2:21:04 PM",morning
DL1PC8441,319,"12/12/2020, 7:17:42 AM","12/12/2020, 2:54:14 PM",morning
DL1PC8972,254,"12/12/2020, 5:19:48 AM","12/12/2020, 12:11:16 PM",morning
DL1PC7424,623,"12/12/2020, 6:16:49 AM","12/12/2020, 3:09:24 PM",morning
DL1PC8447,213A,"12/12/2020, 6:03:37 AM","12/12/2020, 1:06:14 PM",morning
DL1PC8974,212,"12/12/2020, 7:58:36 AM","12/12/2020, 3:19:07 PM",morning
DL1PC8264,319,"12/12/2020, 6:27:02 AM","12/12/2020, 1:33:38 PM",morning
DL1PC8408,227A,"12/12/2020, 6:51:29 AM","12/12/2020, 2:40:20 PM",morning
DL1PC8370,254,"12/12/2020, 7:27:28 AM","12/12/2020, 2:39:47 PM",morning
DL1PC8365,212,"12/12/2020, 7:17:01 AM","12/12/2020, 2:23:54 PM",morning
DL1PC8981,623,"12/12/2020, 5:54:15 AM","12/12/2020, 3:19:53 PM",morning
DL1PC8274,270,"12/12/2020, 7:32:17 AM","12/12/2020, 2:57:10 PM",morning
DL1PC8380,TRSSPL,"12/12/2020, 8:40:46 AM","12/12/2020, 3:21:39 PM",morning
DL1PC8971,212,"12/12/2020, 5:23:07 AM","12/12/2020, 13:05:08",morning
DL1PC7456,623,"12/12/2020, 6:21:35 AM","12/12/2020, 1:46:24 PM",morning
DL1PC9823,33,"12/12/2020, 8:56:05 AM","12/12/2020, 3:25:48 PM",morning
DL1PC3905,392,"12/12/2020, 8:48:57 AM","12/12/2020, 1:54:31 PM",morning
DL1PC7445,8A,"12/12/2020, 8:54:13 AM","12/12/2020, 3:30:04 PM",morning
DL1PC8017,34,"12/12/2020, 8:56:51 AM","12/12/2020, 3:25:58 PM",morning
DL1PC7443,SPECIAL-HIRE,"12/12/2020, 05:21:10","12/12/2020, 1:02:36 PM",morning
DL1PC7496,SPECIAL-HIRE,"12/12/2020, 05:21:06","12/12/2020, 3:26:08 PM",morning
DL1PC7492,SPECIAL-HIRE,"12/12/2020, 05:21:46","12/12/2020, 1:02:33 PM",morning
DL1PC3069,392,"12/12/2020, 8:55:49 AM","12/12/2020, 3:26:58 PM",morning
DL1PC3181,34,"12/12/2020, 8:49:14 AM","12/12/2020, 3:29:20 PM",morning
DL1PC3162,34,"12/12/2020, 8:52:08 AM","12/12/2020, 3:29:08 PM",morning
DL1PC7444,319,"12/12/2020, 8:43:42 AM","12/12/2020, 1:57:27 PM",morning
DL1PC7502,SPECIAL-HIRE,"12/12/2020, 05:21:40","12/12/2020, 1:02:14 PM",morning
DL1PC7171,8A,"12/12/2020, 8:58:39 AM","12/12/2020, 3:30:30 PM",morning
DL1PC7193,33,"12/12/2020, 8:37:17 AM","12/12/2020, 12:55:47 PM",morning
DL1PC9680,SPECIAL-HIRE,"12/12/2020, 05:20:56","12/12/2020, 1:01:56 PM",morning
DL1PC3151,33,"12/12/2020, 8:39:40 AM","12/12/2020, 12:59:42 PM",morning
DL1PC3902,8,"12/12/2020, 8:38:50 AM","12/12/2020, 12:59:08 PM",morning
DL1PC3160,33,"12/12/2020, 9:54:44 AM","12/12/2020, 3:55:38 PM",morning
DL1PC3910,34,"12/12/2020, 8:54:42 AM","12/12/2020, 3:30:37 PM",morning
DL1PC8819,8,"12/12/2020, 8:50:27 AM","12/12/2020, 1:56:00 PM",morning
DL1PC9899,34,"12/12/2020, 8:52:38 AM","12/12/2020, 1:56:06 PM",morning
DL1PC9803,SPECIAL-HIRE,"12/12/2020, 05:20:53","12/12/2020, 1:01:42 PM",morning
DL1PC9996,392,"12/12/2020, 8:42:16 AM","12/12/2020, 1:01:13 PM",morning
DL1PC7442,319,"12/12/2020, 8:40:50 AM","12/12/2020, 1:00:21 PM",morning
DL1PC9677,SPECIAL-HIRE,"12/12/2020, 05:20:58","12/12/2020, 1:01:57 PM",morning
DL1PC9916,34,"12/12/2020, 8:50:02 AM","12/12/2020, 1:55:55 PM",morning
DL1PC7428,8A,"12/12/2020, 8:42:30 AM","12/12/2020, 3:30:12 PM",morning
DL1PC7438,SPECIAL-HIRE,"12/12/2020, 05:21:12","12/12/2020, 1:02:42 PM",morning
DL1PC7427,347,"12/12/2020, 8:42:43 AM","12/12/2020, 3:30:13 PM",morning
DL1PC7510,34,"12/12/2020, 8:44:00 AM","12/12/2020, 1:57:22 PM",morning
DL1PC7441,SPECIAL-HIRE,"12/12/2020, 05:21:48","12/12/2020, 1:02:39 PM",morning
DL1PC3154,33,"12/12/2020, 8:53:22 AM","12/12/2020, 3:29:04 PM",morning
DL1PC7504,SPECIAL-HIRE,"12/12/2020, 05:21:01","12/12/2020, 1:02:14 PM",morning
DL1PC9832,34,"12/12/2020, 8:48:08 AM","12/12/2020, 1:54:17 PM",morning
DL1PC3153,34,"12/12/2020, 8:54:26 AM","12/12/2020, 1:56:32 PM",morning
DL1PC3212,34,"12/12/2020, 8:58:23 AM","12/12/2020, 3:30:53 PM",morning
DL1PC7169,SPECIAL-HIRE,"12/12/2020, 05:21:18","12/12/2020, 1:02:49 PM",morning
DL1PC3083,8,"12/12/2020, 8:40:35 AM","12/12/2020, 3:26:57 PM",morning
DL1PC3327,33,"12/12/2020, 8:58:51 AM","12/12/2020, 3:55:34 PM",morning
DL1PC7440,34,"12/12/2020, 8:53:10 AM","12/12/2020, 1:56:25 PM",morning
DL1PC3326,34,"12/12/2020, 8:57:06 AM","12/12/2020, 3:30:48 PM",morning
DL1PC9726,SPECIAL-HIRE,"12/12/2020, 05:20:55","12/12/2020, 1:01:43 PM",morning
DL1PC9678,SPECIAL-HIRE,"12/12/2020, 05:21:36","12/12/2020, 1:01:56 PM",morning
DL1PC9992,34,"12/12/2020, 8:39:05 AM","12/12/2020, 12:59:22 PM",morning
DL1PC9723,SPECIAL-HIRE,"12/12/2020, 05:21:34","12/12/2020, 1:01:44 PM",morning
DL1PC9669,8,"12/12/2020, 8:53:59 AM","12/12/2020, 3:25:55 PM",morning
DL1PC3087,SPECIAL-HIRE,"12/12/2020, 05:21:51","12/12/2020, 1:02:54 PM",morning
DL1PC9722,34,"12/12/2020, 8:37:53 AM","12/12/2020, 12:56:07 PM",morning
DL1PC3308,34,"12/12/2020, 8:45:06 AM","12/12/2020, 1:56:59 PM",morning
DL1PC3352,34,"12/12/2020, 8:38:06 AM","12/12/2020, 12:56:38 PM",morning
DL1PC7509,347,"12/12/2020, 8:57:53 AM","12/12/2020, 3:26:01 PM",morning
DL1PC7512,347,"12/12/2020, 8:45:26 AM","12/12/2020, 1:56:49 PM",morning
DL1PC3178,392,"12/12/2020, 8:44:22 AM","12/12/2020, 1:57:16 PM",morning
DL1PC3908,34,"12/12/2020, 8:56:34 AM","12/12/2020, 3:30:38 PM",morning
DL1PC7433,355,"12/12/2020, 8:48:41 AM","12/12/2020, 3:30:08 PM",morning
DL1PC3169,347,"12/12/2020, 9:32:18 AM","12/12/2020, 3:55:39 PM",morning
DL1PC7491,319,"12/12/2020, 8:47:43 AM","12/12/2020, 3:30:00 PM",morning
DL1PC3193,8,"12/12/2020, 8:57:41 AM","12/12/2020, 3:30:55 PM",morning
DL1PC7208,443,"12/12/2020, 8:38:29 AM","12/12/2020, 12:56:43 PM",morning
DL1PC7196,355,"12/12/2020, 8:46:08 AM","12/12/2020, 1:53:52 PM",morning
DL1PC9819,33,"12/12/2020, 8:52:23 AM","12/12/2020, 3:25:49 PM",morning
DL1PC7446,33,"12/12/2020, 8:39:20 AM","12/12/2020, 12:59:37 PM",morning
DL1PC9918,34,"12/12/2020, 8:59:07 AM","12/12/2020, 3:55:20 PM",morning
DL1PC7434,33,"12/12/2020, 8:46:42 AM","12/12/2020, 1:54:11 PM",morning
DL1PC3183,8,"12/12/2020, 8:53:39 AM","12/12/2020, 3:30:56 PM",morning
DL1PC3149,33,"12/12/2020, 8:56:19 AM","12/12/2020, 3:27:07 PM",morning
DL1PC9618,SPECIAL-HIRE,"12/12/2020, 05:21:37","12/12/2020, 1:02:03 PM",morning
DL1PC3078,34,"12/12/2020, 8:55:14 AM","12/12/2020, 3:26:58 PM",morning
DL1PC7176,8A,"12/12/2020, 8:44:50 AM","12/12/2020, 1:57:04 PM",morning
DL1PC7499,SPECIAL-HIRE,"12/12/2020, 05:21:42","12/12/2020, 1:02:16 PM",morning
DL1PC9885,33,"12/12/2020, 8:46:30 AM","12/12/2020, 3:25:45 PM",morning
DL1PC7992,SPECIAL-HIRE,"12/12/2020, 05:21:39","12/12/2020, 1:02:10 PM",morning
DL1PC9839,392,"12/12/2020, 8:41:33 AM","12/12/2020, 1:00:59 PM",morning
DL1PC8019,SPECIAL-HIRE,"12/12/2020, 05:20:59","12/12/2020, 1:02:07 PM",morning
DL1PC9831,34,"12/12/2020, 8:45:55 AM","12/12/2020, 1:53:46 PM",morning
DL1PC7500,SPECIAL-HIRE,"12/12/2020, 05:21:03","12/12/2020, 1:02:15 PM",morning
DL1PC9905,34,"12/12/2020, 8:54:57 AM","12/12/2020, 3:25:43 PM",morning
DL1PC7186,8A,"12/12/2020, 8:49:30 AM","12/12/2020, 3:30:26 PM",morning
DL1PC3374,8,"12/12/2020, 8:49:50 AM","12/12/2020, 1:55:47 PM",morning
DL1PC3134,34,"12/12/2020, 8:43:24 AM","12/12/2020, 1:57:33 PM",morning
DL1PC7164,398,"12/12/2020, 8:39:54 AM","12/12/2020, 12:59:55 PM",morning
DL1PC7497,347,"12/12/2020, 8:41:19 AM","12/12/2020, 1:02:29 PM",morning
DL1PC9734,SPECIAL-HIRE,"12/12/2020, 05:21:27","12/12/2020, 1:01:43 PM",morning
DL1PC7493,347,"12/12/2020, 8:47:27 AM","12/12/2020, 3:26:11 PM",morning
DL1PC7432,443,"12/12/2020, 8:41:59 AM","12/12/2020, 3:30:10 PM",morning
DL1PC7189,33,"12/12/2020, 8:40:16 AM","12/12/2020, 1:00:00 PM",morning
DL1PC7505,34,"12/12/2020, 8:37:40 AM","12/12/2020, 12:55:54 PM",morning
DL1PC3130,8,"12/12/2020, 8:47:04 AM","12/12/2020, 3:27:04 PM",morning
DL1PC9964,33,"12/12/2020, 9:32:32 AM","12/12/2020, 3:26:28 PM",morning
DL1PC3373,33,"12/12/2020, 8:48:24 AM","12/12/2020, 1:54:24 PM",morning
DL1PC3180,8,"12/12/2020, 8:52:55 AM","12/12/2020, 1:56:13 PM",morning
DL1PC7498,319,"12/12/2020, 8:44:35 AM","12/12/2020, 1:57:11 PM",morning
DL1PC3306,33,"12/12/2020, 8:41:46 AM","12/12/2020, 3:30:53 PM",morning
DL1PC9721,8,"12/12/2020, 8:43:09 AM","12/12/2020, 3:25:52 PM",morning
DL1PC3207,8,"12/12/2020, 8:55:35 AM","12/12/2020, 3:30:54 PM",morning
DL1PC3393,8,"12/12/2020, 8:58:10 AM","12/12/2020, 3:30:41 PM",morning
DL1PC7195,SPECIAL-HIRE,"12/12/2020, 05:21:49","12/12/2020, 1:02:45 PM",morning
DL1PC8502,SPECIAL-HIRE,"12/12/2020, 5:41:13 AM","12/12/2020, 2:48:16 PM",morning
DL1PC9751,135,"12/12/2020, 7:09:09 AM","12/12/2020, 3:16:54 PM",morning
DL1PC7815,131,"12/12/2020, 4:14:26 AM","12/12/2020, 11:52:03 AM",morning
DL1PC8551,193,"12/12/2020, 6:39:09 AM","12/12/2020, 5:50:27 PM",morning
DL1PC9228,131,"12/12/2020, 7:55:22 AM","12/12/2020, 3:18:42 PM",morning
DL1PC8549,SPECIAL-HIRE,"12/12/2020, 5:41:31 AM","12/12/2020, 2:48:09 PM",morning
DL1PC7822,SPECIAL-HIRE,"12/12/2020, 7:26:16 AM","12/12/2020, 2:48:28 PM",morning
DL1PC8625,136,"12/12/2020, 5:36:13 AM","12/12/2020, 2:00:56 PM",morning
DL1PC8014,103,"12/12/2020, 7:56:23 AM","12/12/2020, 6:53:56 PM",morning
DL1PC9760,131,"12/12/2020, 6:45:54 AM","12/12/2020, 2:25:55 PM",morning
DL1PC8501,149,"12/12/2020, 5:28:25 AM","12/12/2020, 12:47:12 PM",morning
DL1PC9775,120B,"12/12/2020, 6:36:22 AM","12/12/2020, 2:13:45 PM",morning
DL1PC9749,194,"12/12/2020, 7:25:26 AM","12/12/2020, 3:17:05 PM",morning
DL1PC9778,103STL,"12/12/2020, 7:08:56 AM","12/12/2020, 3:18:15 PM",morning
DL1PC8630,175,"12/12/2020, 6:50:04 AM","12/12/2020, 4:11:08 PM",morning
DL1PC9239,131,"12/12/2020, 7:41:36 AM","12/12/2020, 3:30:22 PM",morning
DL1PC8623,131,"12/12/2020, 5:21:24 AM","12/12/2020, 1:04:04 PM",morning
DL1PC9241,131,"12/12/2020, 6:33:28 AM","12/12/2020, 1:56:18 PM",morning
DL1PC8499,SPECIAL-HIRE,"12/12/2020, 5:41:48 AM","12/12/2020, 2:48:46 PM",morning
DL1PC7821,175,"12/12/2020, 5:14:44 AM","12/12/2020, 12:21:38 PM",morning
DL1PC8626,109,"12/12/2020, 8:59:19 AM","12/12/2020, 3:16:41 PM",morning
DL1PC8011,113,"12/12/2020, 4:34:12 AM","12/12/2020, 12:37:41 PM",morning
DL1PC9766,SPECIAL-HIRE,"12/12/2020, 7:21:22 AM","12/12/2020, 12:07:46 PM",morning
DL1PC8013,708,"12/12/2020, 4:38:27 AM","12/12/2020, 12:38:20 PM",morning
DL1PC9227,131,"12/12/2020, 6:56:44 AM","12/12/2020, 5:59:14 PM",morning
DL1PC9226,120,"12/12/2020, 4:41:31 AM","12/12/2020, 11:51:49 AM",morning
DL1PC7861,NCR,"12/12/2020, 4:38:59 AM","12/12/2020, 11:51:56 AM",morning
DL1PC9769,130,"12/12/2020, 4:42:13 AM","12/12/2020, 12:42:08 PM",morning
DL1PC9240,708,"12/12/2020, 5:33:23 AM","12/12/2020, 1:18:01 PM",morning
DL1PC7847,NCR,"12/12/2020, 7:20:47 AM","12/12/2020, 3:16:31 PM",morning
DL1PC9773,701,"12/12/2020, 5:23:49 AM","12/12/2020, 12:47:19 PM",morning
DL1PC7817,NCR,"12/12/2020, 6:45:04 AM","12/12/2020, 1:50:09 PM",morning
DL1PC8498,SPECIAL-HIRE,"12/12/2020, 5:43:14 AM","12/12/2020, 2:49:32 PM",morning
DL1PC8457,131,"12/12/2020, 8:17:11 AM","12/12/2020, 4:14:27 PM",morning
DL1PC8632,NCR,"12/12/2020, 7:01:51 AM","12/12/2020, 2:13:16 PM",morning
DL1PC7849,173,"12/12/2020, 6:42:07 AM","12/12/2020, 2:13:07 PM",morning
DL1PC9763,193,"12/12/2020, 5:30:02 AM","12/12/2020, 1:06:58 PM",morning
DL1PC9236,120,"12/12/2020, 9:02:35 AM","12/12/2020, 4:31:27 PM",morning
DL1PC8458,SPECIAL-HIRE,"12/12/2020, 5:42:04 AM","12/12/2020, 2:49:04 PM",morning
DL1PC8455,SPECIAL-HIRE,"12/12/2020, 5:45:22 AM","12/12/2020, 2:48:22 PM",morning
DL1PC9235,131,"12/12/2020, 6:14:56 AM","12/12/2020, 5:50:45 PM",morning
DL1PC9788,171,"12/12/2020, 5:43:52 AM","12/12/2020, 1:18:10 PM",morning
DL1PC8629,148,"12/12/2020, 4:55:42 AM","12/12/2020, 12:38:13 PM",morning
DL1PC8633,112,"12/12/2020, 5:23:13 AM","12/12/2020, 1:04:20 PM",morning
DL1PC9223,131,"12/12/2020, 7:21:04 AM","12/12/2020, 3:18:06 PM",morning
DL1PC8552,103STL,"12/12/2020, 7:45:04 AM","12/12/2020, 3:39:04 PM",morning
DL1PC8547,103,"12/12/2020, 8:32:48 AM","12/12/2020, 4:11:23 PM",morning
DL1PC7865,NCR,"12/12/2020, 7:53:39 AM","12/12/2020, 3:18:23 PM",morning
DL1PC7867,708,"12/12/2020, 8:37:40 AM","12/12/2020, 4:31:49 PM",morning
DL1PC8628,NCR,"12/12/2020, 8:53:33 AM","12/12/2020, 3:57:57 PM",morning
DL1PC7858,136,"12/12/2020, 4:15:51 AM","12/12/2020, 12:37:49 PM",morning
DL1PC9237,131,"12/12/2020, 8:56:12 AM","12/12/2020, 1:38:16 PM",morning
DL1PC9234,103,"12/12/2020, 5:36:27 AM","12/12/2020, 1:18:19 PM",morning
DL1PC8497,SPECIAL-HIRE,"12/12/2020, 5:42:58 AM","12/12/2020, 2:49:23 PM",morning
DL1PC9229,120,"12/12/2020, 8:56:49 AM","12/12/2020, 1:18:30 PM",morning
DL1PC7826,SPECIAL-HIRE,"12/12/2020, 5:55:23 AM","12/12/2020, 2:48:58 PM",morning
DL1PC9233,120,"12/12/2020, 6:18:19 AM","12/12/2020, 1:55:28 PM",morning
DL1PC7864,SPECIAL-HIRE,"12/12/2020, 5:55:04 AM","12/12/2020, 2:48:40 PM",morning
DL1PC9230,120,"12/12/2020, 8:48:08 AM","12/12/2020, 4:31:38 PM",morning
DL1PC8016,130,"12/12/2020, 5:44:57 AM","12/12/2020, 1:38:24 PM",morning
DL1PC8278,171,"12/12/2020, 5:29:29 AM","12/12/2020, 12:57:52 PM",morning
DL1PC9225,882A,"12/12/2020, 5:53:03 AM","12/12/2020, 4:11:01 PM",morning
DL1PC8546,882A,"12/12/2020, 6:19:04 AM","12/12/2020, 1:38:34 PM",morning
DL1PC7827,NCR,"12/12/2020, 8:06:27 AM","12/12/2020, 3:30:31 PM",morning
DL1PC8503,131,"12/12/2020, 7:57:10 AM","12/12/2020, 3:57:24 PM",morning
DL1PC8010,NCR,"12/12/2020, 5:59:17 AM","12/12/2020, 4:10:55 PM",morning
DL1PC7868,171,"12/12/2020, 7:13:30 AM","12/12/2020, 3:16:21 PM",morning
DL1PC8550,NCR,"12/12/2020, 7:45:55 AM","12/12/2020, 3:18:52 PM",morning
DL1PC8545,SPECIAL-HIRE,"12/12/2020, 5:42:22 AM","12/12/2020, 2:49:11 PM",morning
DL1PC8548,708,"12/12/2020, 7:53:21 AM","12/12/2020, 3:30:40 PM",morning
DL1PC8624,136,"12/12/2020, 6:58:44 AM","12/12/2020, 3:16:10 PM",morning
DL1PC7855,171,"12/12/2020, 4:39:19 AM","12/12/2020, 12:37:32 PM",morning
DL1PC8506,NCR,"12/12/2020, 5:13:38 AM","12/12/2020, 12:37:58 PM",morning
DL1PC9780,708,"12/12/2020, 7:31:05 AM","12/12/2020, 3:18:33 PM",morning
DL1PC9755,708,"12/12/2020, 6:56:13 AM","12/12/2020, 2:13:36 PM",morning
DL1PC8634,SPECIAL-HIRE,"12/12/2020, 5:55:41 AM","12/12/2020, 2:49:17 PM",morning
DL1PC9765,149,"12/12/2020, 6:37:50 AM","12/12/2020, 2:01:22 PM",morning
DL1PC9762,131,"12/12/2020, 8:16:17 AM","12/12/2020, 4:11:29 PM",morning
DL1PC8635,708,"12/12/2020, 6:01:43 AM","12/12/2020, 1:17:34 PM",morning
DL1PC7860,103,"12/12/2020, 4:55:21 AM","12/12/2020, 12:21:44 PM",morning
DL1PC8015,NCR,"12/12/2020, 6:58:11 AM","12/12/2020, 2:13:25 PM",morning
DL1PC7828,NCR,"12/12/2020, 5:37:54 AM","12/12/2020, 1:03:48 PM",morning
DL1PC9242,120,"12/12/2020, 5:17:56 AM","12/12/2020, 12:52:18 PM",morning
DL1PC9238,103,"12/12/2020, 6:42:52 AM","12/12/2020, 2:12:58 PM",morning
DL1PC9753,178,"12/12/2020, 6:04:40 AM","12/12/2020, 1:38:09 PM",morning
DL1PC7848,708,"12/12/2020, 5:19:07 AM","12/12/2020, 12:38:06 PM",morning
DL1PC8454,979,"12/12/2020, 5:54:28 AM","12/12/2020, 1:17:53 PM",morning
DL1PC9789,175,"12/12/2020, 6:13:47 AM","12/12/2020, 5:50:34 PM",morning
DL1PC9761,128,"12/12/2020, 5:28:39 AM","12/12/2020, 12:49:55 PM",morning
DL1PC9224,131,"12/12/2020, 5:36:56 AM","12/12/2020, 1:05:15 PM",morning
DL1PC9842,568,"12/12/2020, 8:22:01 AM","12/12/2020, 3:53:08 PM",morning
DL1PC3071,882A,"12/12/2020, 6:45:32 AM","12/12/2020, 2:22:44 PM",morning
DL1PC9724,568,"12/12/2020, 6:44:07 AM","12/12/2020, 2:22:40 PM",morning
DL1PC8305,966,"12/12/2020, 8:11:29 AM","12/12/2020, 3:53:04 PM",morning
DL1PC7190,NDRSBG,"12/12/2020, 6:42:04 AM","12/12/2020, 2:22:35 PM",morning
DL1PC3064,966,"12/12/2020, 7:27:32 AM","12/12/2020, 3:52:57 PM",morning
DL1PC8306,NDRSBG,"12/12/2020, 6:42:57 AM","12/12/2020, 2:22:32 PM",morning
DL1PC7185,568,"12/12/2020, 8:24:40 AM","12/12/2020, 4:30:34 PM",morning
DL1PC7172,934,"12/12/2020, 6:44:22 AM","12/12/2020, 2:22:40 PM",morning
DL1PC7166,910,"12/12/2020, 7:26:28 AM","12/12/2020, 3:52:53 PM",morning
DL1PC9957,966,"12/12/2020, 8:23:05 AM","12/12/2020, 4:30:37 PM",morning
DL1PC7527,GL-91,"12/12/2020, 6:40:50 AM","12/12/2020, 2:22:24 PM",morning
DL1PC9903,236,"12/12/2020, 9:07:18 AM","12/12/2020, 4:58:59 PM",morning
DL1PC3260,NDRSBG,"12/12/2020, 9:06:35 AM","12/12/2020, 4:58:57 PM",morning
DL1PC8302,966,"12/12/2020, 6:42:45 AM","12/12/2020, 2:22:33 PM",morning
DL1PC7192,NDRSBG,"12/12/2020, 6:41:51 AM","12/12/2020, 2:22:36 PM",morning
DL1PC9829,708,"12/12/2020, 9:08:25 AM","12/12/2020, 4:59:03 PM",morning
DL1PC7168,KPBG,"12/12/2020, 6:40:07 AM","12/12/2020, 2:22:21 PM",morning
DL1PC7526,236,"12/12/2020, 6:43:21 AM","12/12/2020, 2:22:31 PM",morning
DL1PC3177,708,"12/12/2020, 6:39:12 AM","12/12/2020, 2:22:18 PM",morning
DL1PC7175,910,"12/12/2020, 7:29:35 AM","12/12/2020, 3:53:03 PM",morning
DL1PC8303,949,"12/12/2020, 6:45:05 AM","12/12/2020, 2:22:43 PM",morning
DL1PC9953,708,"12/12/2020, 8:22:28 AM","12/12/2020, 4:30:45 PM",morning
DL1PC7522,972A,"12/12/2020, 6:46:25 AM","12/12/2020, 2:22:47 PM",morning
DL1PC3156,972A,"12/12/2020, 8:22:50 AM","12/12/2020, 4:30:44 PM",morning
DL1PC7188,NDRSBG,"12/12/2020, 6:39:00 AM","12/12/2020, 2:22:17 PM",morning
DL1PC7163,SPECIAL-HIRE,"12/12/2020, 9:06:19 AM","12/12/2020, 4:58:55 PM",morning
DL1PC7162,966,"12/12/2020, 6:44:52 AM","12/12/2020, 2:22:42 PM",morning
