bus_number,duty,ot,it,shift
DL1PC9479,85,"12/11/2020, 7:26:04 AM","11/12/2020, 14:48:51",morning
DL1PC9436,778,"12/11/2020, 5:24:13 AM","12/11/2020, 12:28:59 PM",morning
DL1PC9478,SPECIAL-HIRE,"12/11/2020, 8:26:30 AM","12/11/2020, 2:58:47 PM",morning
DL1PC8541,894,"12/11/2020, 4:51:57 AM","12/11/2020, 11:56:55 AM",morning
DL1PC9513,778,"12/11/2020, 6:39:13 AM","11/12/2020, 14:16:26",morning
DL1PC9476,159,"12/11/2020, 7:24:33 AM","11/12/2020, 14:16:33",morning
DL1PC9446,845,"12/11/2020, 5:07:26 AM","12/11/2020, 12:32:28 PM",morning
DL1PC9355,159,"12/11/2020, 5:24:45 AM","12/11/2020, 12:53:12 PM",morning
DL1PC9481,309,"12/11/2020, 6:21:06 AM","11/12/2020, 13:38:12",morning
DL1PC9073,309,"12/11/2020, 5:04:42 AM","12/11/2020, 12:28:43 PM",morning
DL1PC8884,309,"12/11/2020, 5:25:20 AM","11/12/2020, 13:26:56",morning
DL1PC9433,778,"12/11/2020, 6:37:33 AM","12/11/2020, 2:30:17 PM",morning
DL1PC7765,309,"12/11/2020, 6:20:33 AM","11/12/2020, 13:37:42",morning
DL1PC9465,310,"12/11/2020, 8:36:40 AM","11/12/2020, 15:34:10",morning
DL1PC7823,894,"12/11/2020, 7:25:13 AM","11/12/2020, 14:16:20",morning
DL1PC8513,SPECIAL-HIRE,"12/11/2020, 8:28:13 AM","12/11/2020, 2:59:16 PM",morning
DL1PC8509,SPECIAL-HIRE,"12/11/2020, 8:26:07 AM","12/11/2020, 2:58:41 PM",morning
DL1PC7703,85,"12/11/2020, 8:03:08 AM","11/12/2020, 15:19:15",morning
DL1PC8883,309,"12/11/2020, 8:02:39 AM","11/12/2020, 15:28:13",morning
DL1PC8885,894,"12/11/2020, 8:02:52 AM","11/12/2020, 14:41:36",morning
DL1PC8515,309,"12/11/2020, 4:36:10 AM","12/11/2020, 11:39:38 AM",morning
DL1PC9469,159,"12/11/2020, 6:20:11 AM","11/12/2020, 13:18:41",morning
DL1PC9463,522,"12/11/2020, 6:23:07 AM","11/12/2020, 13:57:13",morning
DL1PC9468,SPECIAL-HIRE,"12/11/2020, 8:27:24 AM","12/11/2020, 2:59:05 PM",morning
DL1PC7730,309,"12/11/2020, 5:25:04 AM","12/11/2020, 1:01:18 PM",morning
DL1PC8879,309,"12/11/2020, 6:22:12 AM","11/12/2020, 14:16:40",morning
DL1PC8519,85,"12/11/2020, 8:23:34 AM","11/12/2020, 15:50:20",morning
DL1PC8522,578,"12/11/2020, 4:33:24 AM","12/11/2020, 2:31:18 PM",morning
DL1PC9362,894,"12/11/2020, 5:12:04 AM","12/11/2020, 2:31:28 PM",morning
DL1PC9473,894,"12/11/2020, 5:12:44 AM","12/11/2020, 12:06:35 PM",morning
DL1PC9069,522,"12/11/2020, 5:53:12 AM","12/11/2020, 2:29:16 PM",morning
DL1PC8517,578,"12/11/2020, 5:05:21 AM","12/11/2020, 12:28:51 PM",morning
DL1PC9445,610,"12/11/2020, 7:23:44 AM","11/12/2020, 15:28:23",morning
DL1PC9509,410,"12/11/2020, 5:37:39 AM","12/11/2020, 12:52:43 PM",morning
DL1PC8544,778,"12/11/2020, 7:22:36 AM","11/12/2020, 14:31:36",morning
DL1PC8297,309,"12/11/2020, 5:53:26 AM","12/11/2020, 2:31:12 PM",morning
DL1PC9466,845,"12/11/2020, 6:21:40 AM","11/12/2020, 13:57:27",morning
DL1PC8881,894,"12/11/2020, 6:20:50 AM","12/11/2020, 12:52:25 PM",morning
DL1PC9472,SPECIAL-HIRE,"12/11/2020, 8:27:45 AM","12/11/2020, 2:59:10 PM",morning
DL1PC8512,578,"12/11/2020, 4:34:29 AM","12/11/2020, 11:56:46 AM",morning
DL1PC9443,801,"12/11/2020, 7:24:19 AM","12/11/2020, 2:30:31 PM",morning
DL1PC9510,522,"12/11/2020, 6:53:53 AM","12/11/2020, 2:29:38 PM",morning
DL1PC8294,309,"12/11/2020, 7:23:09 AM","11/12/2020, 14:31:30",morning
DL1PC8882,894,"12/11/2020, 7:39:45 AM","11/12/2020, 15:06:06",morning
DL1PC9507,578,"12/11/2020, 5:37:23 AM","12/11/2020, 2:29:50 PM",morning
DL1PC9360,SPECIAL-HIRE,"12/11/2020, 8:25:47 AM","12/11/2020, 2:57:44 PM",morning
DL1PC9475,578,"12/11/2020, 5:10:05 AM","12/11/2020, 12:06:25 PM",morning
DL1PC7694,894,"12/11/2020, 6:37:48 AM","11/12/2020, 13:37:23",morning
DL1PC8890,309,"12/11/2020, 6:38:37 AM","11/12/2020, 13:56:59",morning
DL1PC8542,310,"12/11/2020, 6:53:33 AM","11/12/2020, 13:37:34",morning
DL1PC9441,578,"12/11/2020, 5:28:21 AM","12/11/2020, 2:29:55 PM",morning
DL1PC9474,578,"12/11/2020, 6:21:21 AM","11/12/2020, 13:26:47",morning
DL1PC7705,522,"12/11/2020, 7:22:52 AM","12/11/2020, 2:29:26 PM",morning
DL1PC8295,522,"12/11/2020, 7:25:46 AM","12/11/2020, 2:29:33 PM",morning
DL1PC8516,578,"12/11/2020, 5:37:04 AM","12/11/2020, 2:31:24 PM",morning
DL1PC8293,85,"12/11/2020, 6:39:30 AM","12/11/2020, 2:31:07 PM",morning
DL1PC9512,778,"12/11/2020, 5:53:59 AM","11/12/2020, 13:25:03",morning
DL1PC9358,159,"12/11/2020, 6:38:55 AM","11/12/2020, 14:16:55",morning
DL1PC8523,450,"12/11/2020, 5:26:24 AM","12/11/2020, 12:32:57 PM",morning
DL1PC9437,159,"12/11/2020, 6:23:43 AM","11/12/2020, 13:57:17",morning
DL1PC8886,309,"12/11/2020, 6:24:17 AM","11/12/2020, 13:57:08",morning
DL1PC8296,894,"12/11/2020, 8:57:30 AM","11/12/2020, 15:34:24",morning
DL1PC8511,578,"12/11/2020, 4:33:49 AM","12/11/2020, 11:45:22 AM",morning
DL1PC9477,159,"12/11/2020, 8:31:50 AM","11/12/2020, 15:50:06",morning
DL1PC8889,522,"12/11/2020, 6:22:30 AM","12/11/2020, 2:29:21 PM",morning
DL1PC9444,450,"12/11/2020, 7:23:26 AM","11/12/2020, 14:17:29",morning
DL1PC9949,991,"12/11/2020, 7:46:02 AM","12/11/2020, 2:59:38 PM",morning
DL1PC9945,938B,"12/11/2020, 7:13:36 AM","12/11/2020, 2:22:05 PM",morning
DL1PC8701,254,"12/11/2020, 6:52:05 AM","12/11/2020, 1:50:46 PM",morning
DL1PC3231,949,"12/11/2020, 6:21:45 AM","12/11/2020, 2:03:09 PM",morning
DL1PC9673,254,"12/11/2020, 7:43:35 AM","12/11/2020, 2:59:48 PM",morning
DL1PC9987,219STL,"12/11/2020, 4:59:19 AM","12/11/2020, 12:26:45 PM",morning
DL1PC9616,539,"12/11/2020, 6:36:14 AM","12/11/2020, 1:50:51 PM",morning
DL1PC8300,949A,"12/11/2020, 6:58:01 AM","12/11/2020, 2:03:17 PM",morning
DL1PC9672,254,"12/11/2020, 9:14:34 AM","12/11/2020, 4:27:01 PM",morning
DL1PC8674,254,"12/11/2020, 7:43:09 AM","12/11/2020, 3:00:33 PM",morning
DL1PC3161,966,"12/11/2020, 6:22:34 AM","12/11/2020, 1:22:13 PM",morning
DL1PC8169,708,"12/11/2020, 6:18:06 AM","12/11/2020, 1:19:57 PM",morning
DL1PC7976,991Stl,"12/11/2020, 5:40:06 AM","12/11/2020, 12:35:12 PM",morning
DL1PC8700,966,"12/11/2020, 9:06:02 AM","12/11/2020, 4:20:59 PM",morning
DL1PC9614,SPECIAL-HIRE,"12/11/2020, 6:18:40 AM","12/11/2020, 4:27:21 PM",morning
DL1PC8153,254,"12/11/2020, 7:28:14 AM","12/11/2020, 2:03:02 PM",morning
DL1PC9675,SPECIAL-HIRE,"12/11/2020, 5:28:23 AM","12/11/2020, 4:27:11 PM",morning
DL1PC3125,708,"12/11/2020, 8:10:06 AM","12/11/2020, 3:26:28 PM",morning
DL1PC3224,708,"12/11/2020, 6:52:47 AM","12/11/2020, 1:33:52 PM",morning
DL1PC8723,236,"12/11/2020, 5:08:51 AM","12/11/2020, 12:18:31 PM",morning
DL1PC7986,236,"12/11/2020, 4:54:11 AM","12/11/2020, 11:54:25 AM",morning
DL1PC8287,254,"12/11/2020, 6:26:38 AM","12/11/2020, 1:00:09 PM",morning
DL1PC8684,254,"12/11/2020, 8:22:52 AM","12/11/2020, 3:50:49 PM",morning
DL1PC8704,236,"12/11/2020, 7:52:35 AM","12/11/2020, 3:00:18 PM",morning
DL1PC8211,928,"12/11/2020, 6:16:46 AM","12/11/2020, 1:33:40 PM",morning
DL1PC9676,SPECIAL-HIRE,"12/11/2020, 6:44:04 AM","12/11/2020, 10:34:34 AM",morning
DL1PC9599,991,"12/11/2020, 4:52:59 AM","12/11/2020, 12:08:24 PM",morning
DL1PC3235,254,"12/11/2020, 7:27:48 AM","12/11/2020, 2:29:34 PM",morning
DL1PC8722,966,"12/11/2020, 6:40:50 AM","12/11/2020, 1:58:35 PM",morning
DL1PC9912,236,"12/11/2020, 7:25:11 AM","12/11/2020, 2:03:23 PM",morning
DL1PC7972,949A,"12/11/2020, 5:51:50 AM","12/11/2020, 12:47:23 PM",morning
DL1PC9743,991Stl,"12/11/2020, 6:25:22 AM","12/11/2020, 1:08:01 PM",morning
DL1PC9615,991,"12/11/2020, 6:25:11 AM","12/11/2020, 1:58:18 PM",morning
DL1PC9989,949EXT,"12/11/2020, 5:35:24 AM","12/11/2020, 12:09:10 PM",morning
DL1PC8299,926,"12/11/2020, 7:14:18 AM","12/11/2020, 1:43:37 PM",morning
DL1PC9598,567A,"12/11/2020, 5:57:16 AM","12/11/2020, 1:05:54 PM",morning
DL1PC8699,236,"12/11/2020, 5:52:42 AM","12/11/2020, 1:43:45 PM",morning
DL1PC3150,254,"12/11/2020, 8:28:51 AM","12/11/2020, 3:32:46 PM",morning
DL1PC8698,966,"12/11/2020, 5:40:57 AM","12/11/2020, 12:48:19 PM",morning
DL1PC8690,966,"12/11/2020, 7:42:57 AM","12/11/2020, 2:59:42 PM",morning
DL1PC3199,966,"12/11/2020, 7:52:44 AM","12/11/2020, 3:00:13 PM",morning
DL1PC8703,236,"12/11/2020, 8:55:14 AM","12/11/2020, 4:21:14 PM",morning
DL1PC3246,926,"12/11/2020, 4:57:31 AM","12/11/2020, 12:08:15 PM",morning
DL1PC7838,949,"12/11/2020, 4:52:37 AM","12/11/2020, 12:05:04 PM",morning
DL1PC3196,567,"12/11/2020, 6:09:12 AM","12/11/2020, 1:06:07 PM",morning
DL1PC8494,949EXT,"12/11/2020, 4:52:13 AM","12/11/2020, 11:35:27 AM",morning
DL1PC7973,938B,"12/11/2020, 7:35:22 AM","12/11/2020, 3:26:34 PM",morning
DL1PC3135,SPECIAL-HIRE,"12/11/2020, 5:28:52 AM","12/11/2020, 4:27:53 PM",morning
DL1PC9670,567A,"12/11/2020, 6:41:52 AM","12/11/2020, 1:58:31 PM",morning
DL1PC3126,949A,"12/11/2020, 4:50:43 AM","12/11/2020, 11:24:25 AM",morning
DL1PC8724,926,"12/11/2020, 5:45:50 AM","12/11/2020, 12:47:33 PM",morning
DL1PC7840,254,"12/11/2020, 7:43:22 AM","12/11/2020, 2:49:56 PM",morning
DL1PC7975,991Stl,"12/11/2020, 8:47:01 AM","12/11/2020, 3:32:53 PM",morning
DL1PC8689,567,"12/11/2020, 5:41:53 AM","12/11/2020, 12:34:23 PM",morning
DL1PC9928,567,"12/11/2020, 6:51:58 AM","12/11/2020, 1:27:34 PM",morning
DL1PC9617,539,"12/11/2020, 7:16:26 AM","12/11/2020, 2:19:14 PM",morning
DL1PC8467,SPECIAL-HIRE,"12/11/2020, 5:30:26 AM","12/11/2020, 4:27:31 PM",morning
DL1PC8678,236,"12/11/2020, 7:09:17 AM","12/11/2020, 2:49:28 PM",morning
DL1PC9620,254,"12/11/2020, 4:53:22 AM","12/11/2020, 12:00:39 PM",morning
DL1PC7835,254,"12/11/2020, 6:27:34 AM","12/11/2020, 12:21:29 PM",morning
DL1PC7971,966,"12/11/2020, 5:33:31 AM","12/11/2020, 12:33:07 PM",morning
DL1PC3128,949A,"12/11/2020, 5:32:36 AM","12/11/2020, 12:02:32 PM",morning
DL1PC9623,991,"12/11/2020, 5:50:24 AM","12/11/2020, 12:56:44 PM",morning
DL1PC3138,567,"12/11/2020, 7:44:19 AM","12/11/2020, 3:00:25 PM",morning
DL1PC7836,567A,"12/11/2020, 6:08:01 AM","12/11/2020, 1:00:43 PM",morning
DL1PC8152,539,"12/11/2020, 8:34:03 AM","12/11/2020, 3:50:44 PM",morning
DL1PC8693,254,"12/11/2020, 7:21:55 AM","12/11/2020, 2:11:59 PM",morning
DL1PC8204,928,"12/11/2020, 5:19:30 AM","12/11/2020, 12:32:50 PM",morning
DL1PC7837,SPECIAL-HIRE,"12/11/2020, 6:26:22 AM","12/11/2020, 4:27:44 PM",morning
DL1PC9907,539,"12/11/2020, 7:23:05 AM","12/11/2020, 3:03:37 PM",morning
DL1PC8721,254,"12/11/2020, 5:58:30 AM","12/11/2020, 12:53:36 PM",morning
DL1PC7974,254,"12/11/2020, 8:12:12 AM","12/11/2020, 2:50:11 PM",morning
DL1PC3259,926,"12/11/2020, 4:51:06 AM","12/11/2020, 12:01:39 PM",morning
DL1PC8673,949,"12/11/2020, 6:25:09 AM","12/11/2020, 1:59:04 PM",morning
DL1PC8209,SPECIAL-HIRE,"12/11/2020, 7:35:49 AM","12/11/2020, 4:27:35 PM",morning
DL1PC3076,929,"12/11/2020, 7:44:56 AM","12/11/2020, 3:00:07 PM",morning
DL1PC9941,947,"12/11/2020, 5:59:26 AM","12/11/2020, 1:06:25 PM",morning
DL1PC9671,SPECIAL-HIRE,"12/11/2020, 5:29:53 AM","12/11/2020, 4:27:16 PM",morning
DL1PC9621,947,"12/11/2020, 4:53:47 AM","12/11/2020, 12:03:41 PM",morning
DL1PC9674,254,"12/11/2020, 5:47:23 AM","12/11/2020, 12:58:59 PM",morning
DL1PC3136,949EXT,"12/11/2020, 6:58:11 AM","12/11/2020, 1:59:00 PM",morning
DL1PC9619,949EXT,"12/11/2020, 5:52:55 AM","12/11/2020, 1:02:47 PM",morning
DL1PC3127,219STL,"12/11/2020, 7:22:29 AM","12/11/2020, 2:49:44 PM",morning
DL1PC8679,966,"12/11/2020, 8:53:31 AM","12/11/2020, 3:54:52 PM",morning
DL1PC9679,949A,"12/11/2020, 6:17:06 AM","12/11/2020, 1:31:23 PM",morning
DL1PC3314,254,"12/11/2020, 8:42:21 AM","12/11/2020, 3:50:54 PM",morning
DL1PC3129,539,"12/11/2020, 8:03:50 AM","12/11/2020, 3:50:59 PM",morning
DL1PC9660,236,"12/11/2020, 7:59:49 AM","12/11/2020, 3:02:32 PM",morning
DL1PC7841,SPECIAL-HIRE,"12/11/2020, 5:29:25 AM","12/11/2020, 4:27:39 PM",morning
DL1PC9613,708,"12/11/2020, 4:55:55 AM","12/11/2020, 6:06:14 PM",morning
DL1PC9600,949EXT,"12/11/2020, 6:20:32 AM","12/11/2020, 1:27:44 PM",morning
DL1PC7985,991,"12/11/2020, 5:28:51 AM","12/11/2020, 12:28:54 PM",morning
DL1PC9622,991,"12/11/2020, 4:51:24 AM","12/11/2020, 11:55:30 AM",morning
DL1PC8904,33,"12/11/2020, 9:11:54 AM","12/11/2020, 5:30:53 PM",morning
DL1PC8451,274,"12/11/2020, 6:59:23 AM","12/11/2020, 4:38:51 PM",morning
DL1PC7418,254,"12/11/2020, 7:59:08 AM","12/11/2020, 4:40:01 PM",morning
DL1PC7419,623,"12/11/2020, 6:13:51 AM","12/11/2020, 1:48:27 PM",morning
DL1PC7480,212,"12/11/2020, 7:22:19 AM","12/11/2020, 4:39:34 PM",morning
DL1PC8386,254,"12/11/2020, 7:23:11 AM","12/11/2020, 4:39:40 PM",morning
DL1PC8378,254,"12/11/2020, 7:36:35 AM","12/11/2020, 4:39:52 PM",morning
DL1PC7420,319,"12/11/2020, 4:46:51 AM","12/11/2020, 12:02:39 PM",morning
DL1PC8240,274,"12/11/2020, 6:05:32 AM","12/11/2020, 1:17:14 PM",morning
DL1PC8390,254,"11/12/2020, 10:35:10","12/11/2020, 3:27:08 PM",morning
DL1PC8263,254,"12/11/2020, 7:05:21 AM","12/11/2020, 2:58:15 PM",morning
DL1PC8262,319,"12/11/2020, 6:42:34 AM","12/11/2020, 1:46:44 PM",morning
DL1PC7417,227A,"12/11/2020, 7:57:34 AM","12/11/2020, 3:34:25 PM",morning
DL1PC8377,TRSSPL,"12/11/2020, 4:58:29 AM","12/11/2020, 12:43:35 PM",morning
DL1PC8900,33,"12/11/2020, 6:47:57 AM","12/11/2020, 4:40:47 PM",morning
DL1PC8362,623,"12/11/2020, 7:18:36 AM","12/11/2020, 8:00:48 AM",morning
DL1PC8449,623,"12/11/2020, 7:49:08 AM","12/11/2020, 4:06:59 PM",morning
DL1PC8978,212,"12/11/2020, 6:05:26 AM","12/11/2020, 1:31:53 PM",morning
DL1PC7484,254,"12/11/2020, 9:03:29 AM","12/11/2020, 4:26:03 PM",morning
DL1PC8402,213A,"12/11/2020, 5:45:27 AM","12/11/2020, 1:06:36 PM",morning
DL1PC8400,254,"12/11/2020, 7:28:59 AM","12/11/2020, 2:51:12 PM",morning
DL1PC7452,273,"12/11/2020, 7:21:27 AM","12/11/2020, 2:58:36 PM",morning
DL1PC8384,212,"12/11/2020, 7:10:42 AM","12/11/2020, 2:27:55 PM",morning
DL1PC7421,623,"12/11/2020, 5:08:22 AM","12/11/2020, 12:26:22 PM",morning
DL1PC8896,33,"12/11/2020, 5:24:55 AM","12/11/2020, 1:27:12 PM",morning
DL1PC8382,TRSSPL,"12/11/2020, 4:56:43 AM","12/11/2020, 12:31:26 PM",morning
DL1PC8392,623,"12/11/2020, 7:37:52 AM","12/11/2020, 3:22:49 PM",morning
DL1PC8366,319,"12/11/2020, 5:00:39 AM","12/11/2020, 12:24:32 PM",morning
DL1PC8899,33,"12/11/2020, 7:08:00 AM","12/11/2020, 2:47:35 PM",morning
DL1PC8437,254,"12/11/2020, 5:05:41 AM","12/11/2020, 12:15:12 PM",morning
DL1PC8236,227A,"12/11/2020, 6:35:26 AM","12/11/2020, 2:08:08 PM",morning
DL1PC8895,33,"12/11/2020, 5:15:31 AM","12/11/2020, 1:20:04 PM",morning
DL1PC8448,254,"12/11/2020, 7:39:50 AM","12/11/2020, 3:02:07 PM",morning
DL1PC8369,254,"12/11/2020, 4:48:02 AM","12/11/2020, 11:58:35 AM",morning
DL1PC8438,254,"12/11/2020, 7:01:06 AM","12/11/2020, 4:39:12 PM",morning
DL1PC8371,254,"12/11/2020, 4:37:58 AM","12/11/2020, 11:41:23 AM",morning
DL1PC8373,227,"12/11/2020, 5:44:40 AM","12/11/2020, 1:30:05 PM",morning
DL1PC8910,33,"12/11/2020, 7:24:01 AM","12/11/2020, 3:36:25 PM",morning
DL1PC8391,254,"12/11/2020, 5:59:43 AM","12/11/2020, 12:49:21 PM",morning
DL1PC7460,623,"12/11/2020, 5:18:23 AM","12/11/2020, 1:02:33 PM",morning
DL1PC8403,212,"12/11/2020, 4:27:29 AM","12/11/2020, 11:53:58 AM",morning
DL1PC8444,273,"12/11/2020, 6:20:04 AM","12/11/2020, 1:52:21 PM",morning
DL1PC8387,273,"12/11/2020, 5:37:28 AM","12/11/2020, 1:24:15 PM",morning
DL1PC8401,254,"12/11/2020, 6:12:22 AM","12/11/2020, 4:38:27 PM",morning
DL1PC8436,33A,"12/11/2020, 6:21:42 AM","12/11/2020, 1:49:01 PM",morning
DL1PC8376,213A,"12/11/2020, 6:58:10 AM","12/11/2020, 2:34:45 PM",morning
DL1PC8445,212,"12/11/2020, 6:34:40 AM","12/11/2020, 1:57:01 PM",morning
DL1PC7368,212,"12/11/2020, 7:51:38 AM","12/11/2020, 4:40:18 PM",morning
DL1PC8897,33,"12/11/2020, 7:20:35 AM","12/11/2020, 4:40:53 PM",morning
DL1PC7461,623,"12/11/2020, 5:12:08 AM","12/11/2020, 12:52:59 PM",morning
DL1PC8260,623,"12/11/2020, 7:17:36 AM","12/11/2020, 4:39:24 PM",morning
DL1PC8375,319,"12/11/2020, 5:24:06 AM","12/11/2020, 12:45:24 PM",morning
DL1PC8388,319,"12/11/2020, 4:35:34 AM","12/11/2020, 11:40:25 AM",morning
DL1PC8411,623,"12/11/2020, 5:43:24 AM","12/11/2020, 4:38:01 PM",morning
DL1PC8439,254,"12/11/2020, 6:56:29 AM","12/11/2020, 4:39:19 PM",morning
DL1PC8413,623,"12/11/2020, 4:25:38 AM","12/11/2020, 11:40:35 AM",morning
DL1PC8907,212,"12/11/2020, 7:35:04 AM","12/11/2020, 2:56:03 PM",morning
DL1PC7416,213A,"12/11/2020, 6:38:30 AM","12/11/2020, 1:33:16 PM",morning
DL1PC8433,212,"12/11/2020, 7:13:53 AM","12/11/2020, 4:39:29 PM",morning
DL1PC8364,273,"12/11/2020, 5:26:14 AM","12/11/2020, 12:55:46 PM",morning
DL1PC8405,33,"12/11/2020, 4:40:31 AM","12/11/2020, 12:11:25 PM",morning
DL1PC8902,33,"12/11/2020, 7:12:15 AM","12/11/2020, 2:43:47 PM",morning
DL1PC8908,212,"12/11/2020, 4:53:41 AM","12/11/2020, 12:07:22 PM",morning
DL1PC8407,273,"12/11/2020, 6:39:25 AM","12/11/2020, 2:22:15 PM",morning
DL1PC7455,274,"12/11/2020, 7:24:59 AM","12/11/2020, 2:42:43 PM",morning
DL1PC8450,212,"12/11/2020, 6:55:34 AM","12/11/2020, 4:39:07 PM",morning
DL1PC8434,274,"12/11/2020, 5:43:20 AM","12/11/2020, 12:51:41 PM",morning
DL1PC8398,213A,"12/11/2020, 8:13:34 AM","12/11/2020, 2:36:46 PM",morning
DL1PC8404,274,"12/11/2020, 6:48:48 AM","12/11/2020, 1:40:02 PM",morning
DL1PC8409,623,"12/11/2020, 6:08:14 AM","12/11/2020, 1:36:38 PM",morning
DL1PC8389,273,"12/11/2020, 8:04:49 AM","12/11/2020, 4:46:12 PM",morning
DL1PC8901,623,"12/11/2020, 5:58:16 AM","12/11/2020, 4:40:29 PM",morning
DL1PC8368,213A,"12/11/2020, 5:19:08 AM","12/11/2020, 12:48:36 PM",morning
DL1PC8374,319,"12/11/2020, 7:35:10 AM","12/11/2020, 2:54:58 PM",morning
DL1PC8385,274,"12/11/2020, 4:24:49 AM","12/11/2020, 11:47:18 AM",morning
DL1PC8367,212,"12/11/2020, 6:27:38 AM","12/11/2020, 1:42:24 PM",morning
DL1PC8372,623,"12/11/2020, 6:45:29 AM","12/11/2020, 4:39:01 PM",morning
DL1PC8977,212,"12/11/2020, 5:36:38 AM","12/11/2020, 12:43:10 PM",morning
DL1PC8898,33,"12/11/2020, 5:54:45 AM","12/11/2020, 4:40:35 PM",morning
DL1PC8381,254,"12/11/2020, 5:55:40 AM","12/11/2020, 4:38:12 PM",morning
DL1PC8443,319,"12/11/2020, 5:42:36 AM","12/11/2020, 1:05:36 PM",morning
DL1PC8440,212,"12/11/2020, 5:30:58 AM","12/11/2020, 12:56:41 PM",morning
DL1PC8446,623,"12/11/2020, 5:35:39 AM","12/11/2020, 1:25:31 PM",morning
DL1PC8980,254,"12/11/2020, 9:33:18 AM","12/11/2020, 4:41:13 PM",morning
DL1PC8975,254,"12/11/2020, 5:38:21 AM","12/11/2020, 12:34:41 PM",morning
DL1PC8891,254,"12/11/2020, 8:18:41 AM","12/11/2020, 4:41:07 PM",morning
DL1PC7458,TRSSPL,"12/11/2020, 4:56:27 AM","12/11/2020, 12:31:14 PM",morning
DL1PC8399,623,"12/11/2020, 6:28:59 AM","12/11/2020, 2:27:25 PM",morning
DL1PC8442,33A,"12/11/2020, 4:25:12 AM","12/11/2020, 12:27:53 PM",morning
DL1PC8435,254,"12/11/2020, 4:26:37 AM","12/11/2020, 11:31:48 AM",morning
DL1PC8363,254,"12/11/2020, 8:22:09 AM","12/11/2020, 2:54:40 PM",morning
DL1PC8976,254,"12/11/2020, 5:16:24 AM","12/11/2020, 12:11:47 PM",morning
DL1PC8361,254,"12/11/2020, 6:41:08 AM","12/11/2020, 4:38:56 PM",morning
DL1PC8906,33,"12/11/2020, 8:37:59 AM","12/11/2020, 4:29:47 PM",morning
DL1PC8412,623,"12/11/2020, 5:11:14 AM","12/11/2020, 12:26:14 PM",morning
DL1PC8903,254,"12/11/2020, 5:46:12 AM","12/11/2020, 12:52:20 PM",morning
DL1PC8410,319,"12/11/2020, 4:52:31 AM","12/11/2020, 12:19:21 PM",morning
DL1PC8893,33,"12/11/2020, 4:56:56 AM","12/11/2020, 12:32:23 PM",morning
DL1PC7415,254,"12/11/2020, 9:25:22 AM","12/11/2020, 4:40:24 PM",morning
DL1PC8379,212,"12/11/2020, 7:59:53 AM","12/11/2020, 3:20:57 PM",morning
DL1PC8432,623,"12/11/2020, 6:40:19 AM","12/11/2020, 2:18:24 PM",morning
DL1PC8441,254,"12/11/2020, 8:46:58 AM","12/11/2020, 3:40:16 PM",morning
DL1PC8972,212,"12/11/2020, 9:26:35 AM","12/11/2020, 4:41:20 PM",morning
DL1PC8973,212,"12/11/2020, 7:58:17 AM","12/11/2020, 4:40:59 PM",morning
DL1PC7424,623,"12/11/2020, 6:16:05 AM","12/11/2020, 4:29:55 PM",morning
DL1PC8447,213A,"12/11/2020, 5:41:52 AM","12/11/2020, 1:02:21 PM",morning
DL1PC8974,212,"12/11/2020, 7:50:37 AM","12/11/2020, 3:08:47 PM",morning
DL1PC8905,33,"12/11/2020, 8:10:58 AM","12/11/2020, 3:42:38 PM",morning
DL1PC8408,227A,"12/11/2020, 6:46:26 AM","12/11/2020, 2:36:14 PM",morning
DL1PC8370,270,"12/11/2020, 7:30:05 AM","12/11/2020, 2:51:19 PM",morning
DL1PC8365,274,"12/11/2020, 7:07:02 AM","12/11/2020, 2:18:11 PM",morning
DL1PC8981,33,"12/11/2020, 6:33:17 AM","12/11/2020, 4:40:42 PM",morning
DL1PC8380,TRSSPL,"12/11/2020, 4:58:19 AM","12/11/2020, 12:43:28 PM",morning
DL1PC8971,212,"12/11/2020, 5:34:41 AM","12/11/2020, 1:05:04 PM",morning
DL1PC7456,623,"12/11/2020, 6:22:33 AM","12/11/2020, 1:44:21 PM",morning
DL1PC7494,347,"12/11/2020, 6:06:47 AM","12/11/2020, 2:21:56 PM",morning
DL1PC9823,8,"12/11/2020, 7:16:24 AM","12/11/2020, 2:36:44 PM",morning
DL1PC3905,392,"12/11/2020, 7:11:50 AM","12/11/2020, 3:53:11 PM",morning
DL1PC7445,8A,"12/11/2020, 7:10:36 AM","12/11/2020, 3:52:25 PM",morning
DL1PC8017,319,"12/11/2020, 7:09:29 AM","12/11/2020, 3:52:05 PM",morning
DL1PC7443,SPECIAL-HIRE,"11/12/2020, 04:27:36","12/11/2020, 2:15:25 PM",morning
DL1PC7496,SPECIAL-HIRE,"11/12/2020, 04:27:35","12/11/2020, 2:14:46 PM",morning
DL1PC7492,SPECIAL-HIRE,"11/12/2020, 04:27:09","12/11/2020, 2:14:52 PM",morning
DL1PC3069,392,"12/11/2020, 7:15:13 AM","12/11/2020, 2:36:19 PM",morning
DL1PC3181,34,"12/11/2020, 7:11:29 AM","12/11/2020, 3:53:34 PM",morning
DL1PC3162,34,"12/11/2020, 7:15:32 AM","12/11/2020, 2:36:25 PM",morning
DL1PC7444,34,"12/11/2020, 7:12:10 AM","12/11/2020, 3:52:25 PM",morning
DL1PC7502,347,"12/11/2020, 6:04:03 AM","12/11/2020, 2:24:06 PM",morning
DL1PC7171,8A,"12/11/2020, 6:03:24 AM","12/11/2020, 2:25:28 PM",morning
