bus_number,duty,ot,it,shift
DL1PC7694,894,"12/13/2020, 6:51:57 AM","13/12/2020, 13:49:37",morning
DL1PC8890,522,"12/13/2020, 8:03:01 AM","12/13/2020, 3:14:34 PM",morning
DL1PC9441,578,"12/13/2020, 5:33:22 AM","12/13/2020, 3:14:55 PM",morning
DL1PC9474,578,"12/13/2020, 6:10:30 AM","12/13/2020, 1:31:19 PM",morning
DL1PC9070,894,"12/13/2020, 8:01:59 AM","13/12/2020, 14:48:31",morning
DL1PC7705,894,"12/13/2020, 6:49:49 AM","13/12/2020, 13:48:08",morning
DL1PC8516,578,"12/13/2020, 5:00:26 AM","12/13/2020, 11:47:06 AM",morning
DL1PC9512,778,"12/13/2020, 5:23:04 AM","12/13/2020, 1:31:42 PM",morning
DL1PC9437,778,"12/13/2020, 5:00:51 AM","12/13/2020, 12:16:05 PM",morning
DL1PC8886,522,"12/13/2020, 6:13:01 AM","12/13/2020, 3:14:23 PM",morning
DL1PC8296,309,"12/13/2020, 6:34:33 AM","13/12/2020, 13:48:23",morning
DL1PC9477,159,"12/13/2020, 7:07:21 AM","13/12/2020, 14:34:28",morning
DL1PC9444,159,"12/13/2020, 8:27:26 AM","13/12/2020, 15:15:32",morning
DL1PC9949,991,"12/13/2020, 4:34:57 AM","12/13/2020, 11:49:21 AM",morning
DL1PC9945,938B,"12/13/2020, 6:49:35 AM","12/13/2020, 2:06:52 PM",morning
DL1PC8701,254,"12/13/2020, 6:46:00 AM","12/13/2020, 1:33:05 PM",morning
DL1PC9673,949EXT,"12/13/2020, 6:54:30 AM","12/13/2020, 1:01:21 PM",morning
DL1PC9987,949A,"12/13/2020, 4:34:17 AM","12/13/2020, 11:29:36 AM",morning
DL1PC9616,539,"12/13/2020, 6:53:31 AM","12/13/2020, 2:14:06 PM",morning
DL1PC8300,949A,"12/13/2020, 6:53:54 AM","12/13/2020, 1:59:25 PM",morning
DL1PC9672,991,"12/13/2020, 5:57:46 AM","12/13/2020, 1:25:43 PM",morning
DL1PC8674,254,"12/13/2020, 7:52:28 AM","12/13/2020, 2:44:35 PM",morning
DL1PC3161,966,"12/13/2020, 6:15:02 AM","12/13/2020, 1:30:13 PM",morning
DL1PC7976,991Stl,"12/13/2020, 8:43:55 AM","12/13/2020, 3:32:39 PM",morning
DL1PC8700,949,"12/13/2020, 6:37:28 AM","12/13/2020, 1:34:02 PM",morning
DL1PC8153,921,"12/13/2020, 8:12:26 AM","12/13/2020, 2:06:58 PM",morning
DL1PC3125,708,"12/13/2020, 9:31:43 AM","12/13/2020, 3:08:25 PM",morning
DL1PC3224,708,"12/13/2020, 7:06:40 AM","12/13/2020, 1:39:37 PM",morning
DL1PC8723,236,"12/13/2020, 5:19:50 AM","12/13/2020, 12:05:07 PM",morning
DL1PC7986,SPECIAL-HIRE,"12/13/2020, 4:13:05 AM","12/13/2020, 3:52:36 PM",morning
DL1PC8287,SPECIAL-HIRE,"12/13/2020, 4:12:17 AM","12/13/2020, 3:52:32 PM",morning
DL1PC8684,567,"12/13/2020, 6:27:22 AM","12/13/2020, 1:00:35 PM",morning
DL1PC8704,236,"12/13/2020, 7:50:45 AM","12/13/2020, 2:50:40 PM",morning
DL1PC8211,928,"12/13/2020, 6:26:49 AM","12/13/2020, 1:26:16 PM",morning
DL1PC9599,991,"12/13/2020, 4:59:12 AM","12/13/2020, 12:07:34 PM",morning
DL1PC3235,949,"12/13/2020, 6:31:59 AM","12/13/2020, 1:26:27 PM",morning
DL1PC8722,966,"12/13/2020, 7:04:41 AM","12/13/2020, 1:59:10 PM",morning
DL1PC9912,254,"12/13/2020, 7:48:21 AM","12/13/2020, 2:10:14 PM",morning
DL1PC7972,949A,"12/13/2020, 5:59:37 AM","12/13/2020, 1:01:40 PM",morning
DL1PC7839,949A,"12/13/2020, 6:31:21 AM","12/13/2020, 3:53:37 PM",morning
DL1PC9743,991Stl,"12/13/2020, 6:42:13 AM","12/13/2020, 1:25:32 PM",morning
DL1PC9615,991,"12/13/2020, 6:36:35 AM","12/13/2020, 1:59:00 PM",morning
DL1PC9989,708,"12/13/2020, 9:27:27 AM","12/13/2020, 1:26:05 PM",morning
DL1PC8299,926,"12/13/2020, 7:26:07 AM","12/13/2020, 2:19:08 PM",morning
DL1PC9598,567A,"12/13/2020, 6:12:29 AM","12/13/2020, 1:03:13 PM",morning
DL1PC3150,254,"12/13/2020, 8:17:36 AM","12/13/2020, 2:59:17 PM",morning
DL1PC8698,966,"12/13/2020, 6:10:28 AM","12/13/2020, 12:52:52 PM",morning
DL1PC8690,966,"12/13/2020, 7:15:41 AM","12/13/2020, 2:36:11 PM",morning
DL1PC3199,966,"12/13/2020, 8:12:03 AM","12/13/2020, 1:25:28 PM",morning
DL1PC9913,926,"12/13/2020, 6:02:35 AM","12/13/2020, 1:01:58 PM",morning
DL1PC3246,966,"12/13/2020, 8:42:34 AM","12/13/2020, 3:52:09 PM",morning
DL1PC3196,966,"12/13/2020, 8:58:58 AM","12/13/2020, 4:14:16 PM",morning
DL1PC8494,SPECIAL-HIRE,"12/13/2020, 6:45:17 AM","12/13/2020, 3:52:30 PM",morning
DL1PC9670,254,"12/13/2020, 9:28:15 AM","12/13/2020, 1:02:07 PM",morning
DL1PC3126,254,"12/13/2020, 7:15:31 AM","12/13/2020, 2:07:04 PM",morning
DL1PC7840,236,"12/13/2020, 4:49:57 AM","12/13/2020, 11:51:27 AM",morning
DL1PC7975,949,"12/13/2020, 4:47:58 AM","12/13/2020, 12:00:10 PM",morning
DL1PC8689,567,"12/13/2020, 6:18:19 AM","12/13/2020, 12:34:19 PM",morning
DL1PC9928,567,"12/13/2020, 6:41:09 AM","12/13/2020, 1:26:32 PM",morning
DL1PC9617,219STL,"12/13/2020, 7:49:24 AM","12/13/2020, 3:19:05 PM",morning
DL1PC3120,539,"12/13/2020, 7:20:43 AM","12/13/2020, 2:36:46 PM",morning
DL1PC8678,236,"12/13/2020, 7:17:50 AM","12/13/2020, 2:36:05 PM",morning
DL1PC7835,254,"12/13/2020, 6:28:42 AM","12/13/2020, 12:24:40 PM",morning
DL1PC7971,966,"12/13/2020, 5:21:33 AM","12/13/2020, 12:34:28 PM",morning
DL1PC3128,949A,"12/13/2020, 5:30:17 AM","12/13/2020, 12:08:30 PM",morning
DL1PC9623,SPECIAL-HIRE,"12/13/2020, 9:31:47 AM","12/13/2020, 10:32:28 AM",morning
DL1PC3138,567,"12/13/2020, 7:56:10 AM","12/13/2020, 2:37:02 PM",morning
DL1PC7836,567A,"12/13/2020, 6:27:45 AM","12/13/2020, 1:01:31 PM",morning
DL1PC8152,567A,"12/13/2020, 6:55:18 AM","12/13/2020, 2:00:37 PM",morning
DL1PC8204,928,"12/13/2020, 5:18:46 AM","12/13/2020, 12:32:18 PM",morning
DL1PC7837,949EXT,"12/13/2020, 6:56:29 AM","12/13/2020, 1:26:36 PM",morning
DL1PC9907,949EXT,"12/13/2020, 4:53:19 AM","12/13/2020, 11:43:31 AM",morning
DL1PC8721,254,"12/13/2020, 5:57:19 AM","12/13/2020, 12:42:48 PM",morning
DL1PC7974,966,"12/13/2020, 8:36:30 AM","12/13/2020, 3:01:38 PM",morning
DL1PC3259,926,"12/13/2020, 4:35:28 AM","12/13/2020, 11:49:13 AM",morning
DL1PC8673,254,"12/13/2020, 8:36:00 AM","12/13/2020, 3:01:49 PM",morning
DL1PC8209,SPECIAL-HIRE,"12/13/2020, 7:28:54 AM","12/13/2020, 2:07:09 PM",morning
DL1PC9941,947,"12/13/2020, 6:01:17 AM","12/13/2020, 1:02:25 PM",morning
DL1PC9671,SPECIAL-HIRE,"12/13/2020, 4:11:22 AM","12/13/2020, 3:52:17 PM",morning
DL1PC9621,947,"12/13/2020, 5:03:24 AM","12/13/2020, 12:02:32 PM",morning
DL1PC3136,991Stl,"12/13/2020, 5:59:01 AM","12/13/2020, 12:32:45 PM",morning
DL1PC9619,949EXT,"12/13/2020, 6:28:19 AM","12/13/2020, 1:01:49 PM",morning
DL1PC3127,254,"12/13/2020, 4:48:23 AM","12/13/2020, 12:01:54 PM",morning
DL1PC8679,929,"12/13/2020, 7:53:37 AM","12/13/2020, 1:26:21 PM",morning
DL1PC3129,254,"12/13/2020, 6:36:07 AM","12/13/2020, 1:59:16 PM",morning
DL1PC7841,SPECIAL-HIRE,"12/13/2020, 4:10:54 AM","12/13/2020, 3:52:41 PM",morning
DL1PC9613,708,"12/13/2020, 5:01:24 AM","12/13/2020, 12:22:40 PM",morning
DL1PC9600,SPECIAL-HIRE,"12/13/2020, 6:39:40 AM","12/13/2020, 3:52:23 PM",morning
DL1PC9622,SPECIAL-HIRE,"12/13/2020, 4:12:42 AM","12/13/2020, 3:52:20 PM",morning
DL1PC8904,254,"12/13/2020, 5:32:39 AM","12/13/2020, 12:47:00 PM",morning
DL1PC8451,623,"12/13/2020, 5:22:14 AM","12/13/2020, 12:27:06 PM",morning
DL1PC7418,TRSSPL,"12/13/2020, 6:42:03 AM","12/13/2020, 2:30:34 PM",morning
DL1PC7419,623,"12/13/2020, 6:14:50 AM","12/13/2020, 1:51:09 PM",morning
DL1PC8386,254,"12/13/2020, 8:10:38 AM","12/13/2020, 3:29:02 PM",morning
DL1PC8378,212,"12/13/2020, 5:29:33 AM","12/13/2020, 12:47:31 PM",morning
DL1PC7420,319,"12/13/2020, 5:24:46 AM","12/13/2020, 12:44:37 PM",morning
DL1PC8240,227A,"12/13/2020, 7:52:14 AM","12/13/2020, 3:03:51 PM",morning
DL1PC7417,254,"12/13/2020, 8:12:35 AM","12/13/2020, 3:38:14 PM",morning
DL1PC8377,TRSSPL,"12/13/2020, 6:44:16 AM","12/13/2020, 2:30:55 PM",morning
DL1PC8900,33,"12/13/2020, 6:53:55 AM","12/13/2020, 3:06:28 PM",morning
DL1PC8362,TRSSPL,"12/13/2020, 6:43:34 AM","12/13/2020, 2:30:41 PM",morning
DL1PC8978,33,"12/13/2020, 8:05:54 AM","12/13/2020, 3:34:28 PM",morning
DL1PC7484,212,"12/13/2020, 4:43:09 AM","12/13/2020, 11:43:20 AM",morning
DL1PC8402,213A,"12/13/2020, 5:52:06 AM","12/13/2020, 1:04:19 PM",morning
DL1PC8400,254,"12/13/2020, 6:16:58 AM","12/13/2020, 1:17:28 PM",morning
DL1PC7452,273,"12/13/2020, 7:12:31 AM","12/13/2020, 2:56:30 PM",morning
DL1PC8896,33,"12/13/2020, 5:48:32 AM","12/13/2020, 1:17:10 PM",morning
DL1PC8382,623,"12/13/2020, 7:38:13 AM","12/13/2020, 3:29:58 PM",morning
DL1PC8406,254,"12/13/2020, 7:25:52 AM","12/13/2020, 2:58:28 PM",morning
DL1PC8392,623,"12/13/2020, 5:25:58 AM","12/13/2020, 12:22:59 PM",morning
DL1PC8366,254,"12/13/2020, 7:33:10 AM","12/13/2020, 2:31:51 PM",morning
DL1PC8437,254,"12/13/2020, 5:01:13 AM","12/13/2020, 12:10:28 PM",morning
DL1PC8236,254,"12/13/2020, 7:29:27 AM","12/13/2020, 2:51:30 PM",morning
DL1PC8393,212,"12/13/2020, 7:11:33 AM","12/13/2020, 2:17:00 PM",morning
DL1PC8448,319,"12/13/2020, 4:39:34 AM","12/13/2020, 11:37:26 AM",morning
DL1PC8438,274,"12/13/2020, 6:31:57 AM","12/13/2020, 1:47:33 PM",morning
DL1PC8371,254,"12/13/2020, 4:43:28 AM","12/13/2020, 11:51:27 AM",morning
DL1PC8373,623,"12/13/2020, 5:18:07 AM","12/13/2020, 12:51:26 PM",morning
DL1PC8910,33,"12/13/2020, 5:14:00 AM","12/13/2020, 12:45:47 PM",morning
DL1PC8391,227A,"12/13/2020, 5:56:28 AM","12/13/2020, 1:32:25 PM",morning
DL1PC7460,623,"12/13/2020, 5:29:40 AM","12/13/2020, 1:02:00 PM",morning
DL1PC8444,254,"12/13/2020, 8:00:11 AM","12/13/2020, 3:07:13 PM",morning
DL1PC8387,273,"12/13/2020, 5:39:18 AM","12/13/2020, 1:10:45 PM",morning
DL1PC8401,212,"12/13/2020, 7:20:16 AM","12/13/2020, 2:51:52 PM",morning
DL1PC8436,254,"12/13/2020, 6:52:55 AM","12/13/2020, 1:58:48 PM",morning
DL1PC8376,254,"12/13/2020, 4:52:23 AM","12/13/2020, 12:02:56 PM",morning
DL1PC8445,212,"12/13/2020, 6:29:52 AM","12/13/2020, 1:48:42 PM",morning
DL1PC7368,212,"12/13/2020, 7:53:19 AM","12/13/2020, 3:42:04 PM",morning
DL1PC8897,33,"12/13/2020, 5:58:32 AM","12/13/2020, 1:43:36 PM",morning
DL1PC7461,33A,"12/13/2020, 6:28:59 AM","12/13/2020, 1:52:12 PM",morning
DL1PC8894,212,"12/13/2020, 7:45:23 AM","12/13/2020, 2:52:15 PM",morning
DL1PC8439,254,"12/13/2020, 7:09:25 AM","12/13/2020, 2:18:30 PM",morning
DL1PC8413,623,"12/13/2020, 4:21:39 AM","12/13/2020, 11:46:34 AM",morning
DL1PC8907,254,"12/13/2020, 5:40:11 AM","12/13/2020, 12:45:16 PM",morning
DL1PC7416,623,"12/13/2020, 5:07:53 AM","12/13/2020, 12:18:20 PM",morning
DL1PC8364,273,"12/13/2020, 5:15:44 AM","12/13/2020, 12:46:48 PM",morning
DL1PC8405,33,"12/13/2020, 4:42:38 AM","12/13/2020, 12:06:54 PM",morning
DL1PC8902,33,"12/13/2020, 7:28:07 AM","12/13/2020, 3:05:15 PM",morning
DL1PC8908,212,"12/13/2020, 4:54:05 AM","12/13/2020, 12:07:10 PM",morning
DL1PC8407,227,"12/13/2020, 5:42:50 AM","12/13/2020, 1:24:35 PM",morning
DL1PC7455,273,"12/13/2020, 6:35:37 AM","12/13/2020, 2:13:54 PM",morning
DL1PC8434,274,"12/13/2020, 4:43:44 AM","12/13/2020, 11:32:17 AM",morning
DL1PC8398,274,"12/13/2020, 5:59:58 AM","12/13/2020, 1:18:59 PM",morning
DL1PC8409,227A,"12/13/2020, 6:30:49 AM","12/13/2020, 2:03:03 PM",morning
DL1PC8901,33,"12/13/2020, 7:18:02 AM","12/13/2020, 3:00:45 PM",morning
DL1PC8368,213A,"12/13/2020, 5:23:35 AM","12/13/2020, 12:55:01 PM",morning
DL1PC8385,274,"12/13/2020, 5:08:04 AM","12/13/2020, 12:56:31 PM",morning
DL1PC8367,212,"12/13/2020, 6:54:45 AM","12/13/2020, 1:35:06 PM",morning
DL1PC8372,623,"12/13/2020, 7:05:30 AM","12/13/2020, 2:30:09 PM",morning
DL1PC8977,33,"12/13/2020, 7:39:12 AM","12/13/2020, 2:33:51 PM",morning
DL1PC8898,33,"12/13/2020, 6:16:03 AM","12/13/2020, 2:07:27 PM",morning
DL1PC8381,254,"12/13/2020, 7:21:44 AM","12/13/2020, 2:48:55 PM",morning
DL1PC8443,319,"12/13/2020, 5:29:44 AM","12/13/2020, 12:58:24 PM",morning
DL1PC8440,254,"12/13/2020, 8:38:27 AM","12/13/2020, 4:00:47 PM",morning
DL1PC8980,212,"12/13/2020, 5:44:49 AM","12/13/2020, 12:41:58 PM",morning
DL1PC8975,254,"12/13/2020, 5:42:01 AM","12/13/2020, 12:38:25 PM",morning
DL1PC8891,212,"12/13/2020, 7:46:48 AM","12/13/2020, 3:23:14 PM",morning
DL1PC8892,254,"12/13/2020, 7:56:40 AM","12/13/2020, 2:40:24 PM",morning
DL1PC7458,TRSSPL,"12/13/2020, 6:43:57 AM","12/13/2020, 2:30:47 PM",morning
DL1PC8399,623,"12/13/2020, 6:36:53 AM","12/13/2020, 1:58:08 PM",morning
DL1PC8442,33A,"12/13/2020, 4:42:53 AM","12/13/2020, 11:43:10 AM",morning
DL1PC8435,254,"12/13/2020, 4:23:43 AM","12/13/2020, 11:37:07 AM",morning
DL1PC8363,273,"12/13/2020, 6:04:35 AM","12/13/2020, 1:47:27 PM",morning
DL1PC8976,212,"12/13/2020, 6:03:44 AM","12/13/2020, 1:37:23 PM",morning
DL1PC8361,254,"12/13/2020, 6:51:07 AM","12/13/2020, 2:27:04 PM",morning
DL1PC8906,254,"12/13/2020, 8:54:14 AM","12/13/2020, 3:53:50 PM",morning
DL1PC8412,270,"12/13/2020, 7:24:47 AM","12/13/2020, 10:55:42 AM",morning
DL1PC8903,33,"12/13/2020, 8:34:09 AM","12/13/2020, 4:27:34 PM",morning
DL1PC8410,212,"12/13/2020, 7:58:25 AM","12/13/2020, 3:07:23 PM",morning
DL1PC7415,212,"12/13/2020, 6:46:13 AM","12/13/2020, 2:09:17 PM",morning
DL1PC8379,623,"12/13/2020, 6:18:54 AM","12/13/2020, 1:37:13 PM",morning
DL1PC8432,623,"12/13/2020, 6:38:13 AM","12/13/2020, 2:08:35 PM",morning
DL1PC8972,254,"12/13/2020, 5:14:48 AM","12/13/2020, 12:15:11 PM",morning
DL1PC8973,33,"12/13/2020, 8:02:26 AM","12/13/2020, 4:04:23 PM",morning
DL1PC7424,273,"12/13/2020, 8:11:51 AM","13/12/2020, 15:29:23",morning
DL1PC8447,213A,"12/13/2020, 5:41:06 AM","12/13/2020, 12:56:58 PM",morning
DL1PC8974,33,"12/13/2020, 8:17:39 AM","12/13/2020, 4:05:52 PM",morning
DL1PC8905,33,"12/13/2020, 4:56:44 AM","12/13/2020, 12:32:11 PM",morning
DL1PC8408,254,"12/13/2020, 5:54:59 AM","12/13/2020, 12:47:14 PM",morning
DL1PC8365,319,"12/13/2020, 4:59:32 AM","12/13/2020, 12:12:06 PM",morning
DL1PC8981,623,"12/13/2020, 5:22:10 AM","12/13/2020, 1:01:15 PM",morning
DL1PC8971,212,"12/13/2020, 5:36:33 AM","12/13/2020, 1:02:57 PM",morning
DL1PC7456,623,"12/13/2020, 6:25:40 AM","12/13/2020, 1:39:36 PM",morning
DL1PC9823,33,"12/13/2020, 7:32:50 AM","12/13/2020, 3:23:46 PM",morning
DL1PC8017,443,"12/13/2020, 6:46:46 AM","12/13/2020, 1:39:40 PM",morning
DL1PC7443,SPECIAL-HIRE,"12/13/2020, 7:43:38 AM","12/13/2020, 3:24:10 PM",morning
DL1PC7496,SPECIAL-HIRE,"12/13/2020, 7:39:48 AM","12/13/2020, 3:24:05 PM",morning
DL1PC7492,SPECIAL-HIRE,"12/13/2020, 7:41:23 AM","12/13/2020, 3:24:07 PM",morning
DL1PC3069,33,"12/13/2020, 9:34:24 AM","12/13/2020, 3:51:45 PM",morning
DL1PC3181,34,"12/13/2020, 7:34:39 AM","12/13/2020, 3:27:35 PM",morning
DL1PC3162,34,"12/13/2020, 7:35:03 AM","12/13/2020, 3:27:28 PM",morning
DL1PC7444,319,"12/13/2020, 6:47:27 AM","12/13/2020, 1:39:58 PM",morning
DL1PC7502,SPECIAL-HIRE,"12/13/2020, 7:40:32 AM","12/13/2020, 3:24:01 PM",morning
DL1PC7171,8A,"12/13/2020, 6:46:57 AM","12/13/2020, 1:39:46 PM",morning
DL1PC7193,SPECIAL-HIRE,"12/13/2020, 7:43:03 AM","12/13/2020, 3:24:16 PM",morning
DL1PC8001,SPECIAL-HIRE,"12/13/2020, 7:40:47 AM","12/13/2020, 3:23:57 PM",morning
DL1PC3151,8,"12/13/2020, 7:33:03 AM","12/13/2020, 3:27:23 PM",morning
DL1PC3902,392,"12/13/2020, 7:34:27 AM","12/13/2020, 3:27:40 PM",morning
DL1PC3160,33,"12/13/2020, 9:28:44 AM","12/13/2020, 3:51:50 PM",morning
DL1PC3910,34,"12/13/2020, 7:32:38 AM","12/13/2020, 3:24:20 PM",morning
DL1PC9899,34,"12/13/2020, 7:33:15 AM","12/13/2020, 3:23:43 PM",morning
DL1PC9803,SPECIAL-HIRE,"12/13/2020, 7:43:50 AM","12/13/2020, 3:23:47 PM",morning
DL1PC9996,392,"12/13/2020, 7:36:10 AM","12/13/2020, 1:36:59 PM",morning
DL1PC7178,347,"12/13/2020, 7:33:26 AM","12/13/2020, 3:24:17 PM",morning
DL1PC7442,319,"12/13/2020, 6:47:51 AM","12/13/2020, 1:40:12 PM",morning
DL1PC9677,SPECIAL-HIRE,"12/13/2020, 7:42:37 AM","12/13/2020, 3:23:51 PM",morning
DL1PC9916,34,"12/13/2020, 7:35:57 AM","12/13/2020, 3:23:41 PM",morning
DL1PC7428,8A,"12/13/2020, 6:48:26 AM","12/13/2020, 1:40:32 PM",morning
DL1PC7510,347,"12/13/2020, 6:45:56 AM","12/13/2020, 1:38:53 PM",morning
DL1PC7441,SPECIAL-HIRE,"12/13/2020, 7:42:24 AM","12/13/2020, 3:24:11 PM",morning
DL1PC3154,34,"12/13/2020, 7:32:01 AM","12/13/2020, 3:27:27 PM",morning
DL1PC7504,SPECIAL-HIRE,"12/13/2020, 7:40:08 AM","12/13/2020, 3:24:00 PM",morning
DL1PC9832,34,"12/13/2020, 6:45:20 AM","12/13/2020, 1:38:32 PM",morning
DL1PC3212,8,"12/13/2020, 8:27:18 AM","12/13/2020, 3:27:36 PM",morning
DL1PC7169,SPECIAL-HIRE,"12/13/2020, 6:04:20 AM","12/13/2020, 3:24:19 PM",morning
DL1PC3083,8,"12/13/2020, 6:47:15 AM","12/13/2020, 1:39:52 PM",morning
DL1PC9726,SPECIAL-HIRE,"12/13/2020, 7:40:59 AM","12/13/2020, 3:23:49 PM",morning
DL1PC9678,SPECIAL-HIRE,"12/13/2020, 7:39:38 AM","12/13/2020, 3:23:50 PM",morning
DL1PC9992,34,"12/13/2020, 6:02:57 AM","12/13/2020, 1:37:27 PM",morning
DL1PC9723,33,"12/13/2020, 6:03:27 AM","12/13/2020, 1:36:25 PM",morning
DL1PC9669,392,"12/13/2020, 6:44:57 AM","12/13/2020, 3:51:56 PM",morning
DL1PC3087,SPECIAL-HIRE,"12/13/2020, 7:41:46 AM","12/13/2020, 3:27:15 PM",morning
DL1PC9722,34,"12/13/2020, 6:03:51 AM","12/13/2020, 1:36:14 PM",morning
DL1PC3352,8,"12/13/2020, 6:03:14 AM","12/13/2020, 1:37:20 PM",morning
DL1PC3178,34,"12/13/2020, 7:33:51 AM","12/13/2020, 3:27:33 PM",morning
DL1PC3908,8,"12/13/2020, 7:35:35 AM","12/13/2020, 1:37:56 PM",morning
DL1PC7433,34,"12/13/2020, 6:02:05 AM","12/13/2020, 1:40:50 PM",morning
DL1PC3169,33,"12/13/2020, 8:38:32 AM","12/13/2020, 1:36:08 PM",morning
DL1PC7491,319,"12/13/2020, 7:34:14 AM","12/13/2020, 3:24:08 PM",morning
DL1PC3193,33,"12/13/2020, 6:48:13 AM","12/13/2020, 1:40:24 PM",morning
DL1PC7196,34,"12/13/2020, 8:26:35 AM","12/13/2020, 3:24:15 PM",morning
DL1PC9819,33,"12/13/2020, 7:33:39 AM","12/13/2020, 3:23:46 PM",morning
DL1PC7446,355,"12/13/2020, 7:35:46 AM","12/13/2020, 3:24:09 PM",morning
DL1PC9918,34,"12/13/2020, 7:35:20 AM","12/13/2020, 1:37:50 PM",morning
DL1PC7434,33,"12/13/2020, 6:45:46 AM","12/13/2020, 1:38:43 PM",morning
DL1PC3183,8,"12/13/2020, 7:32:15 AM","12/13/2020, 3:28:00 PM",morning
DL1PC3149,33,"12/13/2020, 8:26:56 AM","12/13/2020, 3:27:22 PM",morning
DL1PC9618,SPECIAL-HIRE,"12/13/2020, 7:41:57 AM","12/13/2020, 3:23:52 PM",morning
DL1PC3078,34,"12/13/2020, 7:36:22 AM","12/13/2020, 1:36:51 PM",morning
DL1PC7499,SPECIAL-HIRE,"12/13/2020, 7:42:10 AM","12/13/2020, 3:24:02 PM",morning
DL1PC9885,34,"12/13/2020, 8:25:49 AM","12/13/2020, 3:23:44 PM",morning
DL1PC7992,SPECIAL-HIRE,"12/13/2020, 7:41:34 AM","12/13/2020, 3:23:58 PM",morning
DL1PC9839,33,"12/13/2020, 8:42:49 AM","12/13/2020, 3:23:44 PM",morning
DL1PC8019,SPECIAL-HIRE,"12/13/2020, 7:40:21 AM","12/13/2020, 3:23:56 PM",morning
DL1PC9831,34,"12/13/2020, 6:46:08 AM","12/13/2020, 3:23:45 PM",morning
DL1PC7500,SPECIAL-HIRE,"12/13/2020, 7:42:49 AM","12/13/2020, 3:24:01 PM",morning
DL1PC9905,34,"12/13/2020, 6:02:32 AM","12/13/2020, 1:37:33 PM",morning
DL1PC7186,355,"12/13/2020, 6:46:21 AM","12/13/2020, 1:39:05 PM",morning
DL1PC3179,33,"12/13/2020, 7:34:51 AM","12/13/2020, 3:27:33 PM",morning
DL1PC3374,34,"12/13/2020, 7:32:27 AM","12/13/2020, 3:27:39 PM",morning
DL1PC3134,34,"12/13/2020, 6:01:51 AM","12/13/2020, 1:40:45 PM",morning
DL1PC7164,398,"12/13/2020, 6:03:39 AM","12/13/2020, 1:36:19 PM",morning
DL1PC9734,SPECIAL-HIRE,"12/13/2020, 7:43:15 AM","12/13/2020, 3:23:48 PM",morning
DL1PC7493,SPECIAL-HIRE,"12/13/2020, 8:28:13 AM","12/13/2020, 3:24:07 PM",morning
DL1PC7189,33,"12/13/2020, 6:01:36 AM","12/13/2020, 1:40:38 PM",morning
DL1PC7505,347,"12/13/2020, 6:02:19 AM","12/13/2020, 1:37:39 PM",morning
DL1PC3130,8,"12/13/2020, 6:45:35 AM","12/13/2020, 1:38:38 PM",morning
DL1PC9964,392,"12/13/2020, 6:48:03 AM","12/13/2020, 1:40:18 PM",morning
DL1PC3373,33,"12/13/2020, 6:45:06 AM","12/13/2020, 1:38:24 PM",morning
DL1PC3180,8,"12/13/2020, 7:34:03 AM","12/13/2020, 3:27:34 PM",morning
DL1PC7498,34,"12/13/2020, 6:47:39 AM","12/13/2020, 1:40:06 PM",morning
DL1PC9721,8,"12/13/2020, 6:46:36 AM","12/13/2020, 1:39:34 PM",morning
DL1PC3393,8,"12/13/2020, 8:26:14 AM","12/13/2020, 3:27:39 PM",morning
DL1PC7195,SPECIAL-HIRE,"12/13/2020, 7:44:03 AM","12/13/2020, 3:24:15 PM",morning
DL1PC8502,SPECIAL-HIRE,"12/13/2020, 6:23:00 AM","12/13/2020, 2:42:01 PM",morning
DL1PC9750,171,"12/13/2020, 7:14:49 AM","12/13/2020, 2:40:19 PM",morning
DL1PC9751,NCR,"12/13/2020, 8:05:11 AM","12/13/2020, 3:23:46 PM",morning
DL1PC7815,131,"12/13/2020, 4:10:51 AM","12/13/2020, 11:55:20 AM",morning
DL1PC8551,193,"12/13/2020, 6:43:29 AM","12/13/2020, 2:02:50 PM",morning
DL1PC8549,SPECIAL-HIRE,"12/13/2020, 6:25:37 AM","12/13/2020, 2:42:16 PM",morning
DL1PC7822,SPECIAL-HIRE,"12/13/2020, 6:23:57 AM","12/13/2020, 2:42:11 PM",morning
DL1PC8625,SPECIAL-HIRE,"12/13/2020, 6:29:18 AM","12/13/2020, 2:42:45 PM",morning
DL1PC9232,131,"12/13/2020, 7:35:15 AM","12/13/2020, 3:10:26 PM",morning
DL1PC8014,NCR,"12/13/2020, 8:39:32 AM","12/13/2020, 5:07:00 PM",morning
DL1PC8501,149,"12/13/2020, 5:25:22 AM","12/13/2020, 12:43:32 PM",morning
DL1PC9749,SPECIAL-HIRE,"12/13/2020, 7:35:35 AM","12/13/2020, 12:55:12 PM",morning
DL1PC8630,175,"12/13/2020, 6:50:31 AM","12/13/2020, 2:05:56 PM",morning
DL1PC9239,131,"12/13/2020, 6:21:33 AM","12/13/2020, 1:36:31 PM",morning
DL1PC8623,131,"12/13/2020, 5:10:47 AM","12/13/2020, 12:43:11 PM",morning
DL1PC9241,131,"12/13/2020, 7:42:57 AM","12/13/2020, 3:10:16 PM",morning
DL1PC8499,SPECIAL-HIRE,"12/13/2020, 6:26:56 AM","12/13/2020, 2:42:24 PM",morning
DL1PC8011,113,"12/13/2020, 4:26:23 AM","12/13/2020, 12:30:14 PM",morning
