bus_number,duty,ot,it,shift
DL1PC3231,949,"12/7/2020, 6:24:21 AM","12/7/2020, 1:11:52 PM",morning
DL1PC3314,254,"12/7/2020, 8:35:10 AM","12/7/2020, 4:16:35 PM",morning
DL1PC9616,539,"12/7/2020, 6:59:35 AM","12/7/2020, 2:20:21 PM",morning
DL1PC8689,567,"12/7/2020, 6:09:11 AM","12/7/2020, 12:36:32 PM",morning
DL1PC8684,567,"12/7/2020, 6:39:23 AM","12/7/2020, 1:08:52 PM",morning
DL1PC3076,949,"12/7/2020, 6:50:09 AM","12/7/2020, 2:10:23 PM",morning
DL1PC3138,567,"12/7/2020, 7:45:07 AM","12/7/2020, 2:32:12 PM",morning
DL1PC3135,219STL,"12/7/2020, 4:58:16 AM","12/7/2020, 12:30:19 PM",morning
DL1PC9928,567,"12/7/2020, 6:47:36 AM","12/7/2020, 1:14:13 PM",morning
DL1PC7985,991,"12/7/2020, 5:47:01 AM","12/7/2020, 12:25:37 PM",morning
DL1PC9941,947,"12/7/2020, 5:55:17 AM","12/7/2020, 1:15:19 PM",morning
DL1PC3120,539,"12/7/2020, 7:15:43 AM","12/7/2020, 2:40:39 PM",morning
DL1PC9907,539,"12/7/2020, 7:16:00 AM","12/7/2020, 2:56:17 PM",morning
DL1PC3235,254,"12/7/2020, 7:18:12 AM","12/7/2020, 2:43:07 PM",morning
DL1PC8701,254,"12/7/2020, 6:35:50 AM","12/7/2020, 1:54:59 PM",morning
DL1PC9671,SPECIAL-HIRE,"12/7/2020, 4:34:13 AM",,morning
DL1PC9613,708,"12/7/2020, 5:07:05 AM","12/7/2020, 12:30:13 PM",morning
DL1PC9621,947,"12/7/2020, 4:49:47 AM","12/7/2020, 11:55:20 AM",morning
DL1PC8287,928,"12/7/2020, 6:14:00 AM","12/7/2020, 1:34:01 PM",morning
DL1PC8693,254,"12/7/2020, 8:03:58 AM","12/7/2020, 2:45:59 PM",morning
DL1PC8300,949A,"12/7/2020, 6:55:57 AM","12/7/2020, 2:06:06 PM",morning
DL1PC9600,949EXT,"12/7/2020, 6:52:54 AM",,morning
DL1PC9912,236,"12/7/2020, 7:24:31 AM","12/7/2020, 2:44:43 PM",morning
DL1PC9614,SPECIAL-HIRE,"12/7/2020, 6:26:16 AM",,morning
DL1PC9673,254,"12/7/2020, 9:07:44 AM","12/7/2020, 3:19:41 PM",morning
DL1PC7971,966,"12/7/2020, 5:23:27 AM","12/7/2020, 12:33:35 PM",morning
DL1PC8494,SPECIAL-HIRE,"12/7/2020, 5:42:43 AM",,morning
DL1PC7976,991Stl,"12/7/2020, 5:47:15 AM","12/7/2020, 12:32:35 PM",morning
DL1PC3259,926,"12/7/2020, 4:59:27 AM","12/7/2020, 11:51:58 AM",morning
DL1PC7986,539,"12/7/2020, 7:44:21 AM","12/7/2020, 3:20:10 PM",morning
DL1PC8299,926,"12/7/2020, 7:23:37 AM","12/7/2020, 2:42:48 PM",morning
DL1PC3196,966,"12/7/2020, 9:27:25 AM",,morning
DL1PC8674,254,"12/7/2020, 7:49:01 AM","12/7/2020, 2:40:18 PM",morning
DL1PC9949,991,"12/7/2020, 4:48:34 AM","12/7/2020, 11:51:37 AM",morning
DL1PC7841,SPECIAL-HIRE,"12/7/2020, 4:33:56 AM",,morning
DL1PC3128,949A,"12/7/2020, 5:39:30 AM","12/7/2020, 12:16:08 PM",morning
DL1PC3161,966,"12/7/2020, 6:21:21 AM","12/7/2020, 1:42:47 PM",morning
DL1PC3246,966,"12/7/2020, 8:43:52 AM","12/7/2020, 4:08:42 PM",morning
DL1PC9619,949EXT,"12/7/2020, 6:36:35 AM","12/7/2020, 1:05:57 PM",morning
DL1PC3224,708,"12/7/2020, 7:03:52 AM","12/7/2020, 1:54:46 PM",morning
DL1PC9679,949EXT,"12/7/2020, 5:28:31 AM","12/7/2020, 12:03:58 PM",morning
DL1PC3129,966,"12/7/2020, 9:05:39 AM","12/7/2020, 4:55:41 PM",morning
DL1PC7839,921,"12/7/2020, 7:51:36 AM","12/7/2020, 3:00:20 PM",morning
DL1PC7974,991,"12/7/2020, 8:10:40 AM","12/7/2020, 2:51:51 PM",morning
DL1PC3199,966,"12/7/2020, 7:57:18 AM","12/7/2020, 3:08:41 PM",morning
DL1PC8724,926,"12/7/2020, 6:17:31 AM",,morning
DL1PC7840,236,"12/7/2020, 5:43:32 AM","12/7/2020, 11:54:28 AM",morning
DL1PC3125,708,"12/7/2020, 8:10:52 AM","12/7/2020, 3:08:55 PM",morning
DL1PC8152,567A,"12/7/2020, 7:03:25 AM","12/7/2020, 2:05:36 PM",morning
DL1PC8690,966,"12/7/2020, 7:38:15 AM","12/7/2020, 2:47:02 PM",morning
DL1PC9615,991,"12/7/2020, 6:35:57 AM","12/7/2020, 1:55:40 PM",morning
DL1PC3137,254,"12/7/2020, 7:09:27 AM","12/7/2020, 2:05:22 PM",morning
DL1PC9660,236,"12/7/2020, 7:49:56 AM","12/7/2020, 3:19:27 PM",morning
DL1PC8703,236,"12/7/2020, 9:11:16 AM","12/7/2020, 4:41:38 PM",morning
DL1PC8204,928,"12/7/2020, 5:32:42 AM","12/7/2020, 12:19:27 PM",morning
DL1PC9948,991Stl,"12/7/2020, 9:04:17 AM","12/7/2020, 3:27:04 PM",morning
DL1PC9743,991Stl,"12/7/2020, 6:27:59 AM","12/7/2020, 1:13:57 PM",morning
DL1PC3136,254,"12/7/2020, 7:50:44 AM","12/7/2020, 2:37:44 PM",morning
DL1PC9622,949A,"12/7/2020, 6:28:10 AM","12/7/2020, 1:34:11 PM",morning
DL1PC9599,991,"12/7/2020, 5:41:30 AM","12/7/2020, 12:04:16 PM",morning
DL1PC7835,254,"12/7/2020, 5:55:57 AM","12/7/2020, 12:36:19 PM",morning
DL1PC7838,949,"12/7/2020, 4:59:00 AM","12/7/2020, 12:03:43 PM",morning
DL1PC7975,SPECIAL-HIRE,"12/7/2020, 6:38:48 AM","12/7/2020, 10:54:14 AM",morning
DL1PC8467,SPECIAL-HIRE,"12/7/2020, 4:35:01 AM",,morning
DL1PC7836,567A,"12/7/2020, 6:43:50 AM","12/7/2020, 1:10:17 PM",morning
DL1PC9987,254,"12/7/2020, 6:42:36 AM","12/7/2020, 1:12:09 PM",morning
DL1PC9674,254,"12/7/2020, 5:58:16 AM","12/7/2020, 12:54:47 PM",morning
DL1PC9945,938B,"12/7/2020, 6:43:09 AM","12/7/2020, 2:05:47 PM",morning
DL1PC8722,966,"12/7/2020, 7:00:28 AM","12/7/2020, 1:55:17 PM",morning
DL1PC9913,926,"12/7/2020, 5:02:53 AM","12/7/2020, 12:03:36 PM",morning
DL1PC9675,SPECIAL-HIRE,"12/7/2020, 4:35:15 AM",,morning
DL1PC8704,236,"12/7/2020, 7:43:10 AM","12/7/2020, 3:12:06 PM",morning
DL1PC8979,254,"12/7/2020, 9:34:37 AM","12/7/2020, 5:19:25 PM",morning
DL1PC8401,254,"12/7/2020, 5:56:41 AM","12/7/2020, 5:16:45 PM",morning
DL1PC8386,623,"12/7/2020, 5:15:45 AM","12/7/2020, 11:55:44 AM",morning
DL1PC8891,254,"12/7/2020, 8:19:33 AM","12/7/2020, 7:29:15 PM",morning
DL1PC8981,623,"12/7/2020, 6:05:44 AM","12/7/2020, 5:20:54 PM",morning
DL1PC8433,623,"12/7/2020, 7:12:37 AM","12/7/2020, 6:31:12 PM",morning
DL1PC8240,254,"12/7/2020, 9:45:35 AM","12/7/2020, 5:59:14 PM",morning
DL1PC8398,213A,"12/7/2020, 8:14:39 AM","12/7/2020, 2:42:03 PM",morning
DL1PC8974,212,"12/7/2020, 7:42:35 AM","12/7/2020, 3:27:54 PM",morning
DL1PC7421,623,"12/7/2020, 5:14:34 AM","12/7/2020, 12:30:40 PM",morning
DL1PC8400,254,"12/7/2020, 7:33:26 AM","12/7/2020, 2:57:53 PM",morning
DL1PC8381,254,"12/7/2020, 5:59:08 AM","12/7/2020, 5:35:44 PM",morning
DL1PC8971,212,"12/7/2020, 5:52:48 AM","12/7/2020, 1:02:13 PM",morning
DL1PC8380,TRSSPL,"12/7/2020, 8:40:09 AM",,morning
DL1PC8363,212,"12/7/2020, 7:18:32 AM","12/7/2020, 2:21:12 PM",morning
DL1PC8402,213A,"12/7/2020, 5:49:15 AM","12/7/2020, 1:09:10 PM",morning
DL1PC8364,273,"12/7/2020, 5:18:27 AM","12/7/2020, 12:54:55 PM",morning
DL1PC8391,227A,"12/7/2020, 7:25:22 AM","12/7/2020, 7:12:13 PM",morning
DL1PC8370,254,"12/7/2020, 9:14:33 AM","12/7/2020, 4:52:54 PM",morning
DL1PC8442,227A,"12/7/2020, 6:15:21 AM","12/7/2020, 2:14:48 PM",morning
DL1PC8893,33,"12/7/2020, 4:47:58 AM","12/7/2020, 12:57:05 PM",morning
DL1PC8375,319,"12/7/2020, 5:27:27 AM","12/7/2020, 12:44:24 PM",morning
DL1PC8900,33,"12/7/2020, 7:04:10 AM","12/7/2020, 6:12:12 PM",morning
DL1PC8403,254,"12/7/2020, 9:34:52 AM","12/7/2020, 6:04:09 PM",morning
DL1PC8392,623,"12/7/2020, 6:46:26 AM","12/7/2020, 2:01:17 PM",morning
DL1PC8365,274,"12/7/2020, 7:43:25 AM","12/7/2020, 2:39:21 PM",morning
DL1PC8910,254,"12/7/2020, 7:41:48 AM","12/7/2020, 7:12:46 PM",morning
DL1PC7461,254,"12/7/2020, 7:26:09 AM","12/7/2020, 3:06:15 PM",morning
DL1PC8361,254,"12/7/2020, 6:42:51 AM","12/7/2020, 6:56:26 PM",morning
DL1PC7418,TRSSPL,"12/7/2020, 8:40:25 AM",,morning
DL1PC7416,213,"12/7/2020, 6:20:05 AM","12/7/2020, 2:06:48 PM",morning
DL1PC8264,319,"12/7/2020, 6:18:07 AM","12/7/2020, 1:32:36 PM",morning
DL1PC8376,623,"12/7/2020, 7:53:06 AM","12/7/2020, 3:08:36 PM",morning
DL1PC7480,254,"07/12/2020, 10:47:47","12/7/2020, 6:51:51 PM",morning
DL1PC8897,33,"12/7/2020, 6:13:00 AM","12/7/2020, 5:09:59 PM",morning
DL1PC7415,212,"12/7/2020, 7:11:04 AM","12/7/2020, 7:56:09 PM",morning
DL1PC8439,254,"12/7/2020, 7:07:20 AM","12/7/2020, 6:44:16 PM",morning
DL1PC8366,319,"12/7/2020, 4:59:23 AM","12/7/2020, 12:23:41 PM",morning
DL1PC8980,212,"12/7/2020, 8:24:46 AM","12/7/2020, 8:04:58 PM",morning
DL1PC8372,623,"12/7/2020, 6:52:35 AM","12/7/2020, 6:27:56 PM",morning
DL1PC7455,623,"12/7/2020, 7:52:01 AM","12/7/2020, 3:35:35 PM",morning
DL1PC8902,33,"12/7/2020, 7:13:24 AM","12/7/2020, 3:14:46 PM",morning
DL1PC8385,274,"12/7/2020, 4:28:01 AM","12/7/2020, 11:52:06 AM",morning
DL1PC8448,319,"12/7/2020, 4:24:49 AM","12/7/2020, 11:51:42 AM",morning
DL1PC8907,33,"12/7/2020, 8:46:17 AM","12/7/2020, 5:49:35 PM",morning
DL1PC7452,273,"12/7/2020, 7:31:27 AM","12/7/2020, 2:57:46 PM",morning
DL1PC8973,212,"12/7/2020, 8:16:00 AM","12/7/2020, 7:54:27 PM",morning
DL1PC7456,623,"12/7/2020, 6:31:16 AM","12/7/2020, 2:12:59 PM",morning
DL1PC8393,227A,"12/7/2020, 9:34:31 AM","12/7/2020, 4:05:56 PM",morning
DL1PC8444,254,"12/7/2020, 8:29:08 AM","12/7/2020, 7:22:16 PM",morning
DL1PC8377,TRSSPL,"12/7/2020, 8:40:32 AM",,morning
DL1PC8434,274,"12/7/2020, 5:25:54 AM","12/7/2020, 12:52:24 PM",morning
DL1PC8449,254,"12/7/2020, 7:01:20 AM","12/7/2020, 6:41:18 PM",morning
DL1PC8450,212,"12/7/2020, 6:53:48 AM","12/7/2020, 6:59:47 PM",morning
DL1PC8367,212,"12/7/2020, 6:18:54 AM","07/12/2020, 10:46:46",morning
DL1PC8387,273,"12/7/2020, 5:50:05 AM","12/7/2020, 1:32:04 PM",morning
DL1PC8899,33,"12/7/2020, 7:16:46 AM","12/7/2020, 3:05:19 PM",morning
DL1PC8389,623,"12/7/2020, 4:50:15 AM","12/7/2020, 12:26:45 PM",morning
DL1PC8360,623,"12/7/2020, 5:44:00 AM","12/7/2020, 1:03:04 PM",morning
DL1PC8405,33,"12/7/2020, 4:35:12 AM","12/7/2020, 12:13:34 PM",morning
DL1PC8975,254,"12/7/2020, 5:33:38 AM","12/7/2020, 12:39:29 PM",morning
DL1PC7425,274,"12/7/2020, 5:56:46 AM","12/7/2020, 1:29:03 PM",morning
DL1PC8399,623,"12/7/2020, 8:12:41 AM","12/7/2020, 9:38:52 PM",morning
DL1PC8362,623,"12/7/2020, 7:02:12 AM","12/7/2020, 6:14:38 PM",morning
DL1PC8447,213A,"12/7/2020, 5:36:41 AM","12/7/2020, 2:11:32 PM",morning
DL1PC8904,254,"12/7/2020, 5:51:38 AM","12/7/2020, 12:51:11 PM",morning
DL1PC8436,33A,"12/7/2020, 4:55:17 AM","12/7/2020, 12:01:32 PM",morning
DL1PC7420,319,"12/7/2020, 4:41:34 AM","12/7/2020, 11:55:22 AM",morning
DL1PC8409,623,"12/7/2020, 6:16:57 AM","12/7/2020, 1:43:16 PM",morning
DL1PC7460,273,"12/7/2020, 6:40:50 AM","12/7/2020, 2:26:27 PM",morning
DL1PC8437,254,"12/7/2020, 5:02:53 AM","12/7/2020, 12:02:02 PM",morning
DL1PC8977,212,"12/7/2020, 5:31:34 AM","12/7/2020, 12:53:53 PM",morning
DL1PC8407,227,"12/7/2020, 5:48:22 AM","12/7/2020, 1:28:34 PM",morning
DL1PC8441,319,"12/7/2020, 7:15:13 AM","12/7/2020, 2:53:16 PM",morning
DL1PC8903,33,"12/7/2020, 7:40:37 AM","12/7/2020, 3:28:03 PM",morning
DL1PC8388,33A,"12/7/2020, 6:12:55 AM","12/7/2020, 2:24:10 PM",morning
DL1PC8382,TRSSPL,"12/7/2020, 8:40:18 AM",,morning
DL1PC8438,274,"12/7/2020, 6:43:59 AM","12/7/2020, 2:15:25 PM",morning
DL1PC8262,254,"12/7/2020, 9:05:27 AM","12/7/2020, 9:53:44 PM",morning
DL1PC8445,212,"12/7/2020, 6:33:21 AM","12/7/2020, 1:58:00 PM",morning
DL1PC8411,273,"12/7/2020, 6:21:20 AM","12/7/2020, 1:47:15 PM",morning
DL1PC8274,270,"12/7/2020, 7:45:19 AM","12/7/2020, 1:46:17 PM",morning
DL1PC8972,254,"12/7/2020, 5:11:26 AM","12/7/2020, 12:16:42 PM",morning
DL1PC8908,212,"12/7/2020, 5:12:34 AM","12/7/2020, 12:13:25 PM",morning
DL1PC8901,33,"12/7/2020, 7:30:32 AM","12/7/2020, 7:49:36 PM",morning
DL1PC8373,254,"12/7/2020, 7:54:15 AM","12/7/2020, 7:55:54 PM",morning
DL1PC8384,212,"12/7/2020, 5:21:36 AM","12/7/2020, 1:00:10 PM",morning
DL1PC8408,623,"12/7/2020, 5:41:27 AM","12/7/2020, 5:24:51 PM",morning
DL1PC8369,254,"12/7/2020, 5:34:57 AM","12/7/2020, 11:46:32 AM",morning
DL1PC8371,254,"12/7/2020, 4:40:29 AM","12/7/2020, 11:47:24 AM",morning
DL1PC8379,227A,"12/7/2020, 6:13:44 AM","12/7/2020, 1:34:30 PM",morning
DL1PC8378,227A,"12/7/2020, 6:49:05 AM","12/7/2020, 2:41:16 PM",morning
DL1PC8435,254,"12/7/2020, 4:22:25 AM","12/7/2020, 11:33:13 AM",morning
DL1PC7368,212,"12/7/2020, 7:50:42 AM","12/7/2020, 4:18:06 PM",morning
DL1PC8895,33,"12/7/2020, 5:13:34 AM","12/7/2020, 12:52:10 PM",morning
DL1PC7458,319,"12/7/2020, 4:48:07 AM","12/7/2020, 12:11:09 PM",morning
DL1PC8412,254,"12/7/2020, 5:39:02 AM","12/7/2020, 12:40:07 PM",morning
DL1PC8905,33,"12/7/2020, 9:15:28 AM","12/7/2020, 4:41:01 PM",morning
DL1PC8413,623,"12/7/2020, 4:38:56 AM","12/7/2020, 11:42:44 AM",morning
DL1PC8976,33,"12/7/2020, 9:13:03 AM","12/7/2020, 6:13:30 PM",morning
DL1PC8404,254,"12/7/2020, 7:26:59 AM","12/7/2020, 7:28:14 PM",morning
DL1PC8440,213A,"12/7/2020, 5:19:20 AM","12/7/2020, 1:14:08 PM",morning
DL1PC8446,212,"12/7/2020, 7:14:12 AM","12/7/2020, 7:14:39 PM",morning
DL1PC7424,623,"12/7/2020, 6:16:08 AM","12/7/2020, 5:40:52 PM",morning
DL1PC8909,212,"12/7/2020, 7:44:16 AM","12/7/2020, 3:00:09 PM",morning
DL1PC8892,212,"12/7/2020, 6:41:56 AM","12/7/2020, 1:31:51 PM",morning
DL1PC7419,623,"12/7/2020, 6:24:43 AM","12/7/2020, 1:58:13 PM",morning
DL1PC8896,33,"12/7/2020, 5:44:59 AM","12/7/2020, 1:52:52 PM",morning
DL1PC8443,319,"12/7/2020, 5:43:03 AM","12/7/2020, 1:14:13 PM",morning
DL1PC8410,212,"12/7/2020, 8:03:38 AM","12/7/2020, 3:22:51 PM",morning
DL1PC8432,623,"12/7/2020, 6:51:10 AM","12/7/2020, 2:07:45 PM",morning
DL1PC8451,274,"12/7/2020, 6:58:05 AM","12/7/2020, 2:03:19 PM",morning
DL1PC8898,33,"12/7/2020, 6:32:22 AM","12/7/2020, 5:42:15 PM",morning
DL1PC7484,212,"12/7/2020, 4:26:57 AM","12/7/2020, 11:42:14 AM",morning
DL1PC8406,254,"12/7/2020, 7:39:13 AM","12/7/2020, 8:27:34 PM",morning
DL1PC3130,8,"12/7/2020, 7:42:27 AM","12/7/2020, 2:02:13 PM",morning
DL1PC9669,392,"12/7/2020, 7:39:49 AM","12/7/2020, 1:42:21 PM",morning
DL1PC9722,33,"12/7/2020, 6:33:08 AM","12/7/2020, 1:39:02 PM",morning
DL1PC9992,34,"12/7/2020, 6:34:57 AM","12/7/2020, 1:40:20 PM",morning
DL1PC7195,SPECIAL-HIRE,"07/12/2020, 04:25:48","12/7/2020, 1:25:45 PM",morning
DL1PC3162,392,"12/7/2020, 7:47:45 AM","12/7/2020, 3:06:57 PM",morning
DL1PC7509,33,"12/7/2020, 9:18:04 AM","12/7/2020, 3:50:39 PM",morning
DL1PC3179,33,"12/7/2020, 7:49:31 AM","12/7/2020, 2:43:48 PM",morning
DL1PC7497,347,"12/7/2020, 7:44:10 AM","12/7/2020, 3:07:30 PM",morning
DL1PC7444,SPECIAL-HIRE,"07/12/2020, 04:25:43","12/7/2020, 1:24:57 PM",morning
DL1PC9819,33,"12/7/2020, 7:43:43 AM","12/7/2020, 2:41:50 PM",morning
DL1PC9618,SPECIAL-HIRE,"07/12/2020, 04:25:36","12/7/2020, 1:23:36 PM",morning
DL1PC9678,SPECIAL-HIRE,"07/12/2020, 04:25:31","12/7/2020, 1:23:30 PM",morning
DL1PC3134,34,"12/7/2020, 9:17:08 AM","12/7/2020, 3:04:38 PM",morning
DL1PC7428,8A,"12/7/2020, 6:40:32 AM","12/7/2020, 1:36:35 PM",morning
DL1PC7427,398,"12/7/2020, 10:48:25 AM","12/7/2020, 3:50:49 PM",morning
DL1PC3326,33,"12/7/2020, 6:38:51 AM","12/7/2020, 1:36:28 PM",morning
DL1PC7498,34,"12/7/2020, 6:38:13 AM","12/7/2020, 1:41:10 PM",morning
DL1PC3083,34,"12/7/2020, 7:45:38 AM","12/7/2020, 2:42:03 PM",morning
DL1PC3910,34,"12/7/2020, 7:47:03 AM","12/7/2020, 3:04:27 PM",morning
DL1PC3183,8,"12/7/2020, 7:40:32 AM","12/7/2020, 2:02:21 PM",morning
DL1PC9803,SPECIAL-HIRE,"07/12/2020, 04:25:25","12/7/2020, 1:23:23 PM",morning
DL1PC3154,34,"12/7/2020, 7:46:46 AM","12/7/2020, 3:33:04 PM",morning
DL1PC3373,33,"12/7/2020, 6:40:16 AM","12/7/2020, 1:41:33 PM",morning
DL1PC3212,8,"12/7/2020, 9:14:46 AM","12/7/2020, 3:05:35 PM",morning
DL1PC9832,34,"12/7/2020, 6:39:13 AM","12/7/2020, 1:41:18 PM",morning
DL1PC7196,355,"12/7/2020, 7:37:32 AM","12/7/2020, 1:37:40 PM",morning
DL1PC9918,34,"12/7/2020, 7:37:55 AM","12/7/2020, 1:29:27 PM",morning
DL1PC9734,SPECIAL-HIRE,"07/12/2020, 04:26:27","12/7/2020, 1:23:24 PM",morning
DL1PC3169,33,"12/7/2020, 7:38:34 AM","12/7/2020, 1:38:02 PM",morning
DL1PC7500,34,"12/7/2020, 6:32:48 AM","12/7/2020, 1:38:54 PM",morning
DL1PC3374,34,"12/7/2020, 7:42:00 AM","12/7/2020, 3:07:46 PM",morning
DL1PC7186,398,"12/7/2020, 6:32:30 AM","12/7/2020, 1:38:48 PM",morning
DL1PC9723,347,"12/7/2020, 7:40:02 AM","12/7/2020, 2:41:34 PM",morning
DL1PC3352,34,"12/7/2020, 6:34:06 AM","12/7/2020, 1:39:25 PM",morning
DL1PC3144,8,"12/7/2020, 9:19:58 AM","12/7/2020, 3:04:32 PM",morning
DL1PC7178,8A,"12/7/2020, 7:48:44 AM","12/7/2020, 3:34:12 PM",morning
DL1PC3178,8,"12/7/2020, 7:43:08 AM","12/7/2020, 2:41:45 PM",morning
DL1PC7176,SPECIAL-HIRE,"07/12/2020, 04:26:48","12/7/2020, 3:50:57 PM",morning
DL1PC3181,392,"12/7/2020, 6:36:24 AM","12/7/2020, 1:40:43 PM",morning
DL1PC3902,8,"12/7/2020, 6:34:39 AM","12/7/2020, 1:40:15 PM",morning
DL1PC9726,SPECIAL-HIRE,"07/12/2020, 04:25:29","12/7/2020, 1:23:25 PM",morning
DL1PC7506,33,"12/7/2020, 9:24:04 AM","12/7/2020, 3:50:41 PM",morning
DL1PC3149,33,"12/7/2020, 9:15:09 AM","12/7/2020, 2:43:36 PM",morning
DL1PC3207,33,"12/7/2020, 9:19:26 AM","12/7/2020, 3:51:02 PM",morning
DL1PC7441,34,"12/7/2020, 6:32:13 AM","12/7/2020, 1:38:43 PM",morning
DL1PC7433,SPECIAL-HIRE,"12/7/2020, 10:48:45 AM","12/7/2020, 1:25:38 PM",morning
DL1PC7443,SPECIAL-HIRE,"07/12/2020, 04:26:39","12/7/2020, 1:24:58 PM",morning
DL1PC8017,319A,"12/7/2020, 6:39:53 AM","12/7/2020, 1:36:42 PM",morning
DL1PC7169,SPECIAL-HIRE,"07/12/2020, 04:25:50","12/7/2020, 1:26:08 PM",morning
DL1PC3078,34,"12/7/2020, 7:49:11 AM","12/7/2020, 3:07:12 PM",morning
DL1PC3393,8,"12/7/2020, 9:17:27 AM","12/7/2020, 3:13:50 PM",morning
DL1PC9964,392,"12/7/2020, 6:36:43 AM","12/7/2020, 1:40:49 PM",morning
DL1PC9905,34,"12/7/2020, 9:15:35 AM","12/7/2020, 6:06:45 PM",morning
DL1PC7171,8A,"12/7/2020, 6:37:01 AM","12/7/2020, 1:40:54 PM",morning
DL1PC7164,319,"12/7/2020, 7:40:52 AM","12/7/2020, 1:38:21 PM",morning
DL1PC3069,8,"12/7/2020, 6:37:45 AM","12/7/2020, 1:41:05 PM",morning
DL1PC8001,SPECIAL-HIRE,"07/12/2020, 04:25:37","12/7/2020, 1:23:42 PM",morning
DL1PC7496,SPECIAL-HIRE,"07/12/2020, 04:25:40","12/7/2020, 1:24:44 PM",morning
DL1PC3193,34,"12/7/2020, 7:41:09 AM","12/7/2020, 2:02:07 PM",morning
DL1PC9899,34,"12/7/2020, 7:41:38 AM","12/7/2020, 2:41:40 PM",morning
DL1PC7442,319,"12/7/2020, 6:37:19 AM","12/7/2020, 1:41:00 PM",morning
DL1PC7447,355,"12/7/2020, 9:18:50 AM","12/7/2020, 2:01:47 PM",morning
DL1PC3306,33,"12/7/2020, 9:17:51 AM","12/7/2020, 3:51:01 PM",morning
DL1PC3160,34,"12/7/2020, 7:44:48 AM","12/7/2020, 2:01:40 PM",morning
DL1PC7992,SPECIAL-HIRE,"07/12/2020, 04:26:34","12/7/2020, 1:23:42 PM",morning
DL1PC7504,443,"12/7/2020, 6:35:57 AM","12/7/2020, 3:50:42 PM",morning
DL1PC8019,SPECIAL-HIRE,"07/12/2020, 04:26:32","12/7/2020, 1:23:39 PM",morning
DL1PC7491,319A,"12/7/2020, 7:48:26 AM","12/7/2020, 2:42:08 PM",morning
DL1PC3308,34,"12/7/2020, 7:38:15 AM","12/7/2020, 1:36:52 PM",morning
DL1PC9721,8,"12/7/2020, 7:39:33 AM","12/7/2020, 1:42:14 PM",morning
DL1PC9885,33,"12/7/2020, 7:44:29 AM","12/7/2020, 2:41:58 PM",morning
DL1PC7494,347,"12/7/2020, 7:39:13 AM","12/7/2020, 1:38:14 PM",morning
DL1PC7208,443,"12/7/2020, 6:39:32 AM","12/7/2020, 1:41:24 PM",morning
DL1PC7499,SPECIAL-HIRE,"07/12/2020, 04:26:36","12/7/2020, 1:24:42 PM",morning
DL1PC9831,34,"12/7/2020, 6:40:59 AM","12/7/2020, 1:41:52 PM",morning
DL1PC9916,34,"12/7/2020, 7:43:27 AM","12/7/2020, 2:01:32 PM",morning
DL1PC7189,33,"12/7/2020, 6:35:16 AM","12/7/2020, 1:37:18 PM",morning
DL1PC3908,34,"12/7/2020, 9:14:33 AM","12/7/2020, 3:05:00 PM",morning
DL1PC7505,347,"12/7/2020, 9:14:58 AM","12/7/2020, 2:43:30 PM",morning
DL1PC3905,392,"12/7/2020, 7:48:01 AM","12/7/2020, 2:02:00 PM",morning
DL1PC7502,347,"12/7/2020, 6:33:47 AM","12/7/2020, 1:39:15 PM",morning
DL1PC3182,8,"12/7/2020, 9:16:30 AM","12/7/2020, 3:04:53 PM",morning
DL1PC7434,34,"12/7/2020, 7:42:46 AM","12/7/2020, 1:42:26 PM",morning
DL1PC7445,347,"12/7/2020, 9:16:06 AM","12/7/2020, 3:32:53 PM",morning
DL1PC3327,33,"12/7/2020, 6:35:36 AM","12/7/2020, 3:50:59 PM",morning
DL1PC3180,8,"12/7/2020, 7:47:30 AM","12/7/2020, 2:02:56 PM",morning
DL1PC9680,SPECIAL-HIRE,"07/12/2020, 04:26:29","12/7/2020, 1:23:29 PM",morning
DL1PC7510,8A,"12/7/2020, 9:16:49 AM","12/7/2020, 3:04:20 PM",morning
DL1PC7492,SPECIAL-HIRE,"07/12/2020, 04:26:37","12/7/2020, 1:24:50 PM",morning
DL1PC7440,SPECIAL-HIRE,"07/12/2020, 04:25:44","12/7/2020, 1:25:27 PM",morning
DL1PC7193,8A,"12/7/2020, 7:45:10 AM","12/7/2020, 2:01:54 PM",morning
DL1PC3151,8,"12/7/2020, 9:17:42 AM","12/7/2020, 2:43:42 PM",morning
DL1PC7446,355,"12/7/2020, 9:15:20 AM","12/7/2020, 3:04:48 PM",morning
DL1PC9935,34,"12/7/2020, 9:19:45 AM","12/7/2020, 3:34:07 PM",morning
DL1PC3087,SPECIAL-HIRE,"07/12/2020, 04:26:52","12/7/2020, 1:26:14 PM",morning
DL1PC9839,33,"12/7/2020, 7:46:18 AM","12/7/2020, 2:43:23 PM",morning
DL1PC3153,34,"12/7/2020, 9:15:51 AM","12/7/2020, 3:06:28 PM",morning
DL1PC7438,SPECIAL-HIRE,"07/12/2020, 04:26:44","12/7/2020, 1:25:28 PM",morning
DL1PC9677,SPECIAL-HIRE,"07/12/2020, 04:26:31","12/7/2020, 1:23:31 PM",morning
DL1PC7512,33,"12/7/2020, 6:33:28 AM","12/7/2020, 1:39:08 PM",morning
DL1PC9755,708,"12/7/2020, 7:04:12 AM","12/7/2020, 2:44:24 PM",morning
