bus_number,duty,ot,it,shift
DL1PC8265,711,"12/2/2020, 7:58:52 AM","12/2/2020, 3:04:53 PM",morning
DL1PC8175,SPECIAL-HIRE,"12/2/2020, 5:26:42 AM","12/2/2020, 1:57:30 PM",morning
DL1PC8133,972,"12/2/2020, 5:11:21 AM","12/2/2020, 1:57:25 PM",morning
DL1PC8107,SPECIAL-HIRE,"12/2/2020, 5:27:18 AM","12/2/2020, 1:33:12 PM",morning
DL1PC8199,753,"12/2/2020, 5:45:20 AM","12/2/2020, 1:57:45 PM",morning
DL1PC8106,588,"12/2/2020, 6:39:53 AM","12/2/2020, 1:57:57 PM",morning
DL1PC8198,753,"12/2/2020, 7:12:01 AM","12/2/2020, 4:27:30 PM",morning
DL1PC7902,740,"12/2/2020, 6:41:39 AM","12/2/2020, 4:27:22 PM",morning
DL1PC8034,816,"12/2/2020, 7:10:43 AM","12/2/2020, 4:27:29 PM",morning
DL1PC8035,588,"12/2/2020, 7:25:54 AM","12/2/2020, 2:23:54 PM",morning
DL1PC8200,711A,"12/2/2020, 6:40:07 AM","12/2/2020, 2:12:57 PM",morning
DL1PC8105,972,"12/2/2020, 8:55:29 AM","12/2/2020, 4:27:57 PM",morning
DL1PC8168,879,"12/2/2020, 7:14:28 AM","12/2/2020, 4:27:38 PM",morning
DL1PC8174,972,"12/2/2020, 8:50:35 AM","12/2/2020, 4:27:48 PM",morning
DL1PC8256,838,"12/2/2020, 6:04:14 AM","12/2/2020, 1:57:51 PM",morning
DL1PC8205,835,"12/2/2020, 8:51:07 AM","12/2/2020, 4:27:49 PM",morning
DL1PC8130,879,"12/2/2020, 5:35:42 AM","12/2/2020, 1:57:38 PM",morning
DL1PC8141,SPECIAL-HIRE,"12/2/2020, 5:32:07 AM","12/2/2020, 1:57:35 PM",morning
DL1PC8084,SPECIAL-HIRE,"12/2/2020, 5:27:34 AM","12/2/2020, 1:57:33 PM",morning
DL1PC8083,816,"12/2/2020, 6:40:52 AM","12/2/2020, 4:27:09 PM",morning
DL1PC8132,108,"12/2/2020, 7:14:59 AM","12/2/2020, 4:27:40 PM",morning
DL1PC8128,753,"12/2/2020, 6:15:50 AM","12/2/2020, 1:57:55 PM",morning
DL1PC8176,711,"12/2/2020, 6:40:21 AM","12/2/2020, 4:27:07 PM",morning
DL1PC8113,816,"12/2/2020, 7:00:09 AM","12/2/2020, 1:48:27 PM",morning
DL1PC8266,SPECIAL-HIRE,"12/2/2020, 8:54:33 AM","12/2/2020, 1:58:11 PM",morning
DL1PC8108,SPECIAL-HIRE,"12/2/2020, 5:25:15 AM","12/2/2020, 1:57:29 PM",morning
DL1PC8188,753,"12/2/2020, 7:10:19 AM","12/2/2020, 4:27:28 PM",morning
DL1PC8261,838,"12/2/2020, 8:52:28 AM","12/2/2020, 4:27:54 PM",morning
DL1PC8197,835,"12/2/2020, 7:11:49 AM","12/2/2020, 4:27:29 PM",morning
DL1PC8104,SPECIAL-HIRE,"12/2/2020, 8:54:11 AM","12/2/2020, 1:58:10 PM",morning
DL1PC8124,972,"12/2/2020, 6:40:35 AM","12/2/2020, 4:27:08 PM",morning
DL1PC8280,853,"12/2/2020, 8:52:51 AM","12/2/2020, 4:27:55 PM",morning
DL1PC8135,SPECIAL-HIRE,"12/2/2020, 6:42:01 AM","12/2/2020, 3:06:48 PM",morning
DL1PC8172,835,"12/2/2020, 5:19:05 AM","12/2/2020, 12:33:16 PM",morning
DL1PC8179,SPECIAL-HIRE,"12/2/2020, 8:53:58 AM","12/2/2020, 1:58:10 PM",morning
DL1PC8184,753,"12/2/2020, 5:57:27 AM","12/2/2020, 1:57:47 PM",morning
DL1PC8163,724,"12/2/2020, 6:11:26 AM","12/2/2020, 1:57:54 PM",morning
DL1PC7900,835,"12/2/2020, 8:50:15 AM","12/2/2020, 4:27:47 PM",morning
DL1PC8185,108,"12/2/2020, 7:12:44 AM","12/2/2020, 4:27:33 PM",morning
DL1PC8121,835,"12/2/2020, 4:45:46 AM","12/2/2020, 1:57:21 PM",morning
DL1PC8167,879,"12/2/2020, 7:09:04 AM","12/2/2020, 1:56:46 PM",morning
DL1PC8180,835,"12/2/2020, 6:41:04 AM","12/2/2020, 4:27:16 PM",morning
DL1PC8102,753,"12/2/2020, 7:38:11 AM","12/2/2020, 3:41:33 PM",morning
DL1PC8206,816,"12/2/2020, 8:50:49 AM","12/2/2020, 4:27:48 PM",morning
DL1PC8171,835,"12/2/2020, 7:08:33 AM","12/2/2020, 4:27:25 PM",morning
DL1PC8292,740,"12/2/2020, 8:52:13 AM","12/2/2020, 4:27:54 PM",morning
DL1PC8259,711,"12/2/2020, 7:47:34 AM","12/2/2020, 1:58:37 PM",morning
DL1PC8122,816,"12/2/2020, 5:32:49 AM","12/2/2020, 1:16:45 PM",morning
DL1PC8166,740,"12/2/2020, 5:45:30 AM","12/2/2020, 1:14:17 PM",morning
DL1PC7901,108,"12/2/2020, 7:14:11 AM","12/2/2020, 4:27:36 PM",morning
DL1PC8225,753,"12/2/2020, 6:39:42 AM","12/2/2020, 1:49:54 PM",morning
DL1PC8115,740,"12/2/2020, 5:52:20 AM","12/2/2020, 1:57:48 PM",morning
DL1PC8187,753,"12/2/2020, 5:35:03 AM","12/2/2020, 1:57:37 PM",morning
DL1PC8258,879,"12/2/2020, 4:55:39 AM","12/2/2020, 12:21:33 PM",morning
DL1PC8186,724,"12/2/2020, 7:34:38 AM","12/2/2020, 4:27:41 PM",morning
DL1PC8110,SPECIAL-HIRE,"12/2/2020, 5:38:58 AM","12/2/2020, 1:57:38 PM",morning
DL1PC8237,SPECIAL-HIRE,"12/2/2020, 8:55:40 AM","12/2/2020, 1:58:08 PM",morning
DL1PC8165,835,"12/2/2020, 6:04:32 AM","12/2/2020, 1:57:51 PM",morning
DL1PC8086,724,"12/2/2020, 7:39:16 AM","12/2/2020, 4:27:43 PM",morning
DL1PC8116,879,"12/2/2020, 5:41:03 AM","12/2/2020, 1:57:40 PM",morning
DL1PC8136,810,"12/2/2020, 6:43:51 AM","12/2/2020, 4:27:24 PM",morning
DL1PC8257,RL-77B,"12/2/2020, 4:31:10 AM","12/2/2020, 1:57:21 PM",morning
DL1PC8079,724,"12/2/2020, 7:08:52 AM","12/2/2020, 4:27:26 PM",morning
DL1PC8173,816,"12/2/2020, 8:51:18 AM","12/2/2020, 4:27:50 PM",morning
DL1PC8091,835,"12/2/2020, 6:55:34 AM","12/2/2020, 4:27:24 PM",morning
DL1PC8267,753,"12/2/2020, 4:48:27 AM","12/2/2020, 4:18:21 PM",morning
DL1PC8214,740,"12/2/2020, 5:26:09 AM","12/2/2020, 12:44:13 PM",morning
DL1PC8189,SPECIAL-HIRE,"12/2/2020, 5:15:49 AM","12/2/2020, 1:57:25 PM",morning
DL1PC8137,SPECIAL-HIRE,"12/2/2020, 6:00:29 AM","12/2/2020, 1:57:50 PM",morning
DL1PC8224,753,"12/2/2020, 7:38:50 AM","12/2/2020, 4:27:42 PM",morning
DL1PC8078,SPECIAL-HIRE,"12/2/2020, 5:27:44 AM","12/2/2020, 1:57:33 PM",morning
DL1PC7899,835,"12/2/2020, 7:13:03 AM","12/2/2020, 12:44:07 PM",morning
DL1PC8203,879,"12/2/2020, 7:59:40 AM","12/2/2020, 4:27:46 PM",morning
DL1PC8190,740,"12/2/2020, 7:33:38 AM","12/2/2020, 3:09:11 PM",morning
DL1PC8134,SPECIAL-HIRE,"12/2/2020, 5:31:57 AM","12/2/2020, 1:57:34 PM",morning
DL1PC8226,740,"12/2/2020, 8:24:56 AM","12/2/2020, 4:27:46 PM",morning
DL1PC8112,753,"12/2/2020, 4:58:41 AM","12/2/2020, 1:57:23 PM",morning
DL1PC0640,740,"12/2/2020, 7:37:35 AM","12/2/2020, 5:35:48 PM",morning
DL1PC0420,165,"12/2/2020, 6:19:15 AM","12/2/2020, 6:46:09 PM",morning
DL1PC1079,469,"12/2/2020, 6:17:37 AM","12/2/2020, 5:33:45 PM",morning
DL1PC0733,740,"12/2/2020, 6:17:28 AM","12/2/2020, 5:35:12 PM",morning
DL1PC1156,211,"12/2/2020, 6:28:17 AM","12/2/2020, 5:33:14 PM",morning
DL1PC0736,SPECIAL-HIRE,"12/2/2020, 7:43:30 AM","12/2/2020, 5:35:11 PM",morning
DL1PC0568,85,"12/2/2020, 7:44:41 AM","12/2/2020, 5:36:02 PM",morning
DL1PC1114,623,"12/2/2020, 7:39:54 AM","12/2/2020, 5:33:36 PM",morning
DL1PC0757,971,"12/2/2020, 6:29:13 AM","12/2/2020, 5:34:30 PM",morning
DL1PC0716,534,"12/2/2020, 9:28:15 AM","12/2/2020, 5:35:25 PM",morning
DL1PC0602,971,"12/2/2020, 7:35:36 AM","12/2/2020, 5:35:52 PM",morning
DL1PC1139,165,"12/2/2020, 7:48:51 AM","12/2/2020, 5:33:18 PM",morning
DL1PC0728,165,"12/2/2020, 7:44:32 AM","12/2/2020, 5:35:16 PM",morning
DL1PC1206,319,"12/2/2020, 7:36:40 AM","12/2/2020, 5:33:13 PM",morning
DL1PC0582,319,"12/2/2020, 9:27:09 AM","12/2/2020, 5:35:55 PM",morning
DL1PC1210,534,"12/2/2020, 7:39:15 AM","12/2/2020, 5:33:11 PM",morning
DL1PC0715,623B,"12/2/2020, 7:41:40 AM","12/2/2020, 5:35:26 PM",morning
DL1PC0867,319,"12/2/2020, 6:28:28 AM","12/2/2020, 5:34:13 PM",morning
DL1PC0737,534,"12/2/2020, 7:39:45 AM","12/2/2020, 5:34:34 PM",morning
DL1PC0682,469,"12/2/2020, 7:41:59 AM","12/2/2020, 5:35:37 PM",morning
DL1PC1506,33,"12/2/2020, 9:26:41 AM","12/2/2020, 5:32:57 PM",morning
DL1PC1490,534,"12/2/2020, 7:51:38 AM","12/2/2020, 5:33:01 PM",morning
DL1PC0638,33,"12/2/2020, 6:19:44 AM","12/2/2020, 5:35:49 PM",morning
DL1PC0566,319,"12/2/2020, 7:36:31 AM","12/2/2020, 5:36:03 PM",morning
DL1PC0868,165,"12/2/2020, 7:36:04 AM","12/2/2020, 5:34:11 PM",morning
DL1PC0388,165,"12/2/2020, 7:42:30 AM","12/2/2020, 6:46:10 PM",morning
DL1PC1115,236,"12/2/2020, 6:20:11 AM","12/2/2020, 5:33:34 PM",morning
DL1PC0604,623B,"12/2/2020, 9:27:46 AM","12/2/2020, 5:35:51 PM",morning
DL1PC0674,165,"12/2/2020, 9:28:46 AM","12/2/2020, 5:35:40 PM",morning
DL1PC0351,534,"12/2/2020, 6:21:14 AM","12/2/2020, 6:46:11 PM",morning
DL1PC1082,165,"12/2/2020, 7:45:10 AM","12/2/2020, 5:33:45 PM",morning
DL1PC1211,534,"12/2/2020, 6:17:10 AM","12/2/2020, 5:33:09 PM",morning
DL1PC1214,SPECIAL-HIRE,"12/2/2020, 7:43:21 AM","12/2/2020, 5:33:07 PM",morning
DL1PC0422,33,"12/2/2020, 9:27:36 AM","12/2/2020, 6:46:08 PM",morning
DL1PC1092,469,"12/2/2020, 6:19:35 AM","12/2/2020, 5:33:39 PM",morning
DL1PC1510,73,"12/2/2020, 6:20:02 AM","12/2/2020, 5:32:55 PM",morning
DL1PC0423,534,"12/2/2020, 7:35:24 AM","12/2/2020, 6:46:07 PM",morning
DL1PC1535,165,"12/2/2020, 6:29:04 AM","12/2/2020, 5:32:54 PM",morning
DL1PC1097,SPECIAL-HIRE,"12/2/2020, 7:42:50 AM","12/2/2020, 5:33:38 PM",morning
DL1PC0756,534,"12/2/2020, 9:30:34 AM","12/2/2020, 5:34:30 PM",morning
DL1PC0573,623,"12/2/2020, 9:28:07 AM","12/2/2020, 5:35:59 PM",morning
DL1PC0717,236,"12/2/2020, 7:35:16 AM","12/2/2020, 5:35:24 PM",morning
DL1PC0569,623,"12/2/2020, 7:37:26 AM","12/2/2020, 5:36:01 PM",morning
DL1PC0781,165,"12/2/2020, 7:42:40 AM","12/2/2020, 5:34:23 PM",morning
DL1PC0866,319,"12/2/2020, 9:26:50 AM","12/2/2020, 5:34:16 PM",morning
DL1PC1154,165,"12/2/2020, 9:30:43 AM","12/2/2020, 5:33:16 PM",morning
DL1PC0673,319,"12/2/2020, 9:29:40 AM","12/2/2020, 5:35:40 PM",morning
DL1PC1499,165,"12/2/2020, 6:18:56 AM","12/2/2020, 5:32:58 PM",morning
DL1PC1212,165,"12/2/2020, 7:45:50 AM","12/2/2020, 5:33:09 PM",morning
DL1PC0663,473,"12/2/2020, 7:44:59 AM","12/2/2020, 5:35:41 PM",morning
DL1PC0648,623,"12/2/2020, 7:45:40 AM","12/2/2020, 5:35:47 PM",morning
DL1PC0748,534,"12/2/2020, 9:28:29 AM","12/2/2020, 5:34:32 PM",morning
DL1PC0709,211,"12/2/2020, 6:20:20 AM","12/2/2020, 5:35:34 PM",morning
DL1PC0656,623,"12/2/2020, 9:29:23 AM","12/2/2020, 5:35:43 PM",morning
DL1PC0722,534,"12/2/2020, 9:29:31 AM","12/2/2020, 5:35:17 PM",morning
DL1PC1124,165,"12/2/2020, 9:29:14 AM","12/2/2020, 5:33:31 PM",morning
DL1PC0719,SPECIAL-HIRE,"12/2/2020, 7:41:32 AM","12/2/2020, 5:35:19 PM",morning
DL1PC0711,473,"12/2/2020, 9:27:58 AM","12/2/2020, 5:35:30 PM",morning
DL1PC1208,SPECIAL-HIRE,"12/2/2020, 7:44:12 AM","12/2/2020, 5:33:12 PM",morning
DL1PC0713,971,"12/2/2020, 6:16:50 AM","12/2/2020, 5:35:27 PM",morning
DL1PC1155,165,"12/2/2020, 7:41:50 AM","12/2/2020, 5:33:15 PM",morning
DL1PC1126,211,"12/2/2020, 6:21:05 AM","12/2/2020, 5:33:29 PM",morning
DL1PC1086,211,"12/2/2020, 7:37:46 AM","12/2/2020, 5:33:41 PM",morning
DL1PC1137,33,"12/2/2020, 9:29:49 AM","12/2/2020, 5:33:19 PM",morning
DL1PC1130,73,"12/2/2020, 9:26:32 AM","12/2/2020, 5:33:29 PM",morning
DL1PC1505,971,"12/2/2020, 9:56:45 AM","12/2/2020, 5:32:58 PM",morning
DL1PC0727,473,"12/2/2020, 9:28:38 AM","12/2/2020, 5:35:17 PM",morning
DL1PC1098,33,"12/2/2020, 7:38:54 AM","12/2/2020, 5:33:37 PM",morning
DL1PC1481,SPECIAL-HIRE,"12/2/2020, 7:44:24 AM","12/2/2020, 5:33:04 PM",morning
DL1PC0732,469,"12/2/2020, 7:37:55 AM","12/2/2020, 5:35:13 PM",morning
DL1PC0714,73,"12/2/2020, 7:36:49 AM","12/2/2020, 5:35:28 PM",morning
DL1PC1078,165,"12/2/2020, 7:41:13 AM","12/2/2020, 5:33:46 PM",morning
DL1PC1085,534,"12/2/2020, 7:40:12 AM","12/2/2020, 5:33:43 PM",morning
DL1PC1209,534,"12/2/2020, 6:19:07 AM","12/2/2020, 5:33:11 PM",morning
DL1PC0741,720,"12/2/2020, 9:30:51 AM","12/2/2020, 5:34:34 PM",morning
DL1PC0746,85,"12/2/2020, 7:45:31 AM","12/2/2020, 5:34:33 PM",morning
DL1PC0708,720,"12/2/2020, 7:38:37 AM","12/2/2020, 5:35:35 PM",morning
DL1PC1135,971,"12/2/2020, 7:40:47 AM","12/2/2020, 5:33:20 PM",morning
DL1PC0675,165,"12/2/2020, 9:31:00 AM","12/2/2020, 5:35:39 PM",morning
DL1PC0699,469,"12/2/2020, 6:28:56 AM","12/2/2020, 5:35:36 PM",morning
DL1PC1136,473,"12/2/2020, 7:42:17 AM","12/2/2020, 5:33:20 PM",morning
DL1PC1099,534,"12/2/2020, 9:27:18 AM","12/2/2020, 5:33:35 PM",morning
DL1PC0679,SPECIAL-HIRE,"12/2/2020, 7:44:00 AM","12/2/2020, 5:35:38 PM",morning
DL1PC0710,534,"12/2/2020, 7:36:13 AM","12/2/2020, 5:35:33 PM",morning
DL1PC0680,33,"12/2/2020, 6:17:00 AM","12/2/2020, 5:35:37 PM",morning
DL1PC1483,623,"12/2/2020, 9:29:05 AM","12/2/2020, 5:33:03 PM",morning
DL1PC1116,623,"12/2/2020, 7:37:07 AM","12/2/2020, 5:33:33 PM",morning
DL1PC0749,SPECIAL-HIRE,"12/2/2020, 7:43:50 AM","12/2/2020, 5:34:31 PM",morning
DL1PC0865,165,"12/2/2020, 6:20:39 AM","12/2/2020, 5:34:18 PM",morning
DL1PC1496,469,"12/2/2020, 7:35:46 AM","12/2/2020, 5:32:59 PM",morning
DL1PC0662,740,"12/2/2020, 7:39:32 AM","12/2/2020, 5:35:42 PM",morning
DL1PC0862,319,"12/2/2020, 6:19:26 AM","12/2/2020, 5:34:22 PM",morning
DL1PC0655,534,"12/2/2020, 9:30:25 AM","12/2/2020, 5:35:44 PM",morning
DL1PC0721,534,"12/2/2020, 7:38:46 AM","12/2/2020, 5:35:20 PM",morning
DL1PC0730,SPECIAL-HIRE,"12/2/2020, 7:41:23 AM","12/2/2020, 5:35:14 PM",morning
DL1PC1152,211,"12/2/2020, 7:40:21 AM","12/2/2020, 5:33:16 PM",morning
DL1PC1511,165,"12/2/2020, 9:29:57 AM","12/2/2020, 5:32:55 PM",morning
DL1PC0364,534,"12/2/2020, 7:45:20 AM","12/2/2020, 6:46:10 PM",morning
DL1PC1131,534,"12/2/2020, 7:40:37 AM","12/2/2020, 5:33:22 PM",morning
DL1PC1138,623,"12/2/2020, 7:40:58 AM","12/2/2020, 5:33:17 PM",morning
DL1PC1207,623,"12/2/2020, 6:20:56 AM","12/2/2020, 5:33:12 PM",morning
DL1PC1088,469,"12/2/2020, 9:27:26 AM","12/2/2020, 5:33:40 PM",morning
DL1PC1125,534,"12/2/2020, 6:20:48 AM","12/2/2020, 5:33:31 PM",morning
DL1PC0654,319,"12/2/2020, 9:28:55 AM","12/2/2020, 5:35:45 PM",morning
DL1PC1241,534,"12/2/2020, 6:16:22 AM","12/2/2020, 5:33:06 PM",morning
DL1PC1151,165,"12/2/2020, 7:38:14 AM","12/2/2020, 5:33:16 PM",morning
DL1PC0871,SPECIAL-HIRE,"12/2/2020, 7:43:11 AM","12/2/2020, 5:33:47 PM",morning
DL1PC1084,534,"12/2/2020, 9:26:15 AM","12/2/2020, 5:33:43 PM",morning
DL1PC1134,623,"12/2/2020, 6:19:53 AM","12/2/2020, 5:33:21 PM",morning
DL1PC0869,469,"12/2/2020, 6:29:22 AM","12/2/2020, 5:34:03 PM",morning
DL1PC0718,469,"12/2/2020, 6:16:31 AM","12/2/2020, 5:35:23 PM",morning
DL1PC0772,236,"12/2/2020, 7:40:03 AM","12/2/2020, 5:34:29 PM",morning
DL1PC0580,73,"12/2/2020, 6:28:37 AM","12/2/2020, 5:35:58 PM",morning
DL1PC0864,740,"12/2/2020, 9:27:00 AM","12/2/2020, 5:34:18 PM",morning
DL1PC1480,534,"12/2/2020, 6:17:19 AM","12/2/2020, 5:33:06 PM",morning
DL1PC1123,623,"12/2/2020, 7:36:22 AM","12/2/2020, 5:33:32 PM",morning
DL1PC0780,SPECIAL-HIRE,"12/2/2020, 7:43:40 AM","12/2/2020, 5:34:24 PM",morning
DL1PC0587,720,"12/2/2020, 9:30:07 AM","12/2/2020, 5:35:54 PM",morning
DL1PC1083,473,"12/2/2020, 6:16:40 AM","12/2/2020, 5:33:44 PM",morning
DL1PC1482,SPECIAL-HIRE,"12/2/2020, 7:43:01 AM","12/2/2020, 5:33:04 PM",morning
DL1PC0561,165,"12/2/2020, 7:42:08 AM","12/2/2020, 6:46:07 PM",morning
DL1PC0712,971,"12/2/2020, 7:39:24 AM","12/2/2020, 5:35:30 PM",morning
DL1PC1537,720,"12/2/2020, 7:37:16 AM","12/2/2020, 5:32:49 PM",morning
DL1PC0421,165,"12/2/2020, 6:20:29 AM","12/2/2020, 6:46:09 PM",morning
DL1PC0639,469,"12/2/2020, 7:35:54 AM","12/2/2020, 5:35:48 PM",morning
DL1PC0588,534,"12/2/2020, 7:39:04 AM","12/2/2020, 5:35:53 PM",morning
DL1PC0661,534,"12/2/2020, 6:28:46 AM","12/2/2020, 5:35:43 PM",morning
DL1PC1132,534,"12/2/2020, 6:24:43 AM","12/2/2020, 5:33:22 PM",morning
DL1PC1087,971,"12/2/2020, 9:26:06 AM","12/2/2020, 5:33:40 PM",morning
DL1PC0574,623,"12/2/2020, 7:36:58 AM","12/2/2020, 5:35:59 PM",morning
DL1PC1493,319,"12/2/2020, 7:38:06 AM","12/2/2020, 5:33:01 PM",morning
DL1PC0603,211,"12/2/2020, 9:26:24 AM","12/2/2020, 5:35:51 PM",morning
DL1PC0581,236,"12/2/2020, 7:44:50 AM","12/2/2020, 5:35:55 PM",morning
DL1PC8931,522SPL,"02/12/2020, 07:22:43","12/2/2020, 5:25:20 PM",morning
DL1PC9048,522SPL,"02/12/2020, 07:16:19","12/2/2020, 6:23:08 PM",morning
DL1PC9536,460,"02/12/2020, 05:59:29","12/2/2020, 5:30:15 PM",morning
DL1PC9553,764,"02/12/2020, 04:46:05","02/12/2020, 12:26:17",morning
DL1PC9637,502,"02/12/2020, 06:05:34","12/2/2020, 1:32:04 PM",morning
DL1PC9551,711,"02/12/2020, 06:42:05","12/2/2020, 6:15:03 PM",morning
DL1PC9050,522SPL,"02/12/2020, 06:27:29","12/2/2020, 5:56:28 PM",morning
DL1PC9573,460,"02/12/2020, 06:29:20","12/2/2020, 5:55:55 PM",morning
DL1PC8927,460,"02/12/2020, 07:32:36","12/2/2020, 2:48:12 PM",morning
DL1PC8936,405A,"02/12/2020, 08:03:10","12/2/2020, 3:33:53 PM",morning
DL1PC9564,540,"02/12/2020, 06:09:14","12/2/2020, 1:38:59 PM",morning
DL1PC9039,405A,"02/12/2020, 07:12:58","12/2/2020, 2:45:30 PM",morning
DL1PC8929,460,"02/12/2020, 05:00:04","02/12/2020, 12:20:11",morning
DL1PC8925,460,"02/12/2020, 05:23:03","12/2/2020, 5:00:02 PM",morning
DL1PC9626,405A,"02/12/2020, 07:14:49","12/2/2020, 2:36:56 PM",morning
DL1PC9568,BPExp,"02/12/2020, 07:20:08","12/2/2020, 6:25:19 PM",morning
DL1PC9545,BPExp,"02/12/2020, 06:47:55","12/2/2020, 2:00:34 PM",morning
DL1PC9538,544,"02/12/2020, 06:00:35","12/2/2020, 1:34:18 PM",morning
DL1PC9575,427,"02/12/2020, 07:15:37","12/2/2020, 2:31:04 PM",morning
DL1PC9042,502,"02/12/2020, 06:40:49","12/2/2020, 2:15:35 PM",morning
DL1PC9641,306,"02/12/2020, 06:04:55","12/2/2020, 1:44:38 PM",morning
DL1PC9052,460,"02/12/2020, 06:08:14","12/2/2020, 5:25:11 PM",morning
DL1PC9644,440,"02/12/2020, 06:15:12","12/2/2020, 1:45:27 PM",morning
DL1PC9043,460,"02/12/2020, 05:42:19","12/2/2020, 5:13:38 PM",morning
DL1PC8924,544,"02/12/2020, 07:11:00","12/2/2020, 6:45:54 PM",morning
DL1PC9569,544,"02/12/2020, 05:38:21","12/2/2020, 1:12:53 PM",morning
DL1PC9546,764,"02/12/2020, 08:19:26","12/2/2020, 5:10:13 PM",morning
DL1PC9633,711,"02/12/2020, 05:10:24","02/12/2020, 12:40:48",morning
DL1PC9544,427,"02/12/2020, 08:02:12","12/2/2020, 3:55:22 PM",morning
DL1PC9007,502,"02/12/2020, 05:32:56","12/2/2020, 1:06:03 PM",morning
DL1PC9047,764,"02/12/2020, 07:37:46","12/2/2020, 5:38:38 PM",morning
DL1PC9632,544,"02/12/2020, 05:35:14","12/2/2020, 1:03:56 PM",morning
DL1PC8933,522SPL,"02/12/2020, 05:51:26","12/2/2020, 1:31:15 PM",morning
DL1PC9645,By Pass Exp.,"02/12/2020, 08:03:29","12/2/2020, 3:07:12 PM",morning
DL1PC9038,764,"02/12/2020, 05:10:06","02/12/2020, 12:48:33",morning
DL1PC9006,440,"02/12/2020, 05:41:31","12/2/2020, 1:13:07 PM",morning
DL1PC9005,427,"02/12/2020, 08:51:50","12/2/2020, 5:25:44 PM",morning
DL1PC8934,405A,"02/12/2020, 05:52:57","12/2/2020, 1:24:02 PM",morning
DL1PC9638,502,"02/12/2020, 08:13:20","12/2/2020, 3:41:02 PM",morning
DL1PC9540,764,"02/12/2020, 06:18:58","12/2/2020, 1:36:39 PM",morning
DL1PC9561,427,"02/12/2020, 08:42:28","12/2/2020, 3:12:35 PM",morning
DL1PC9547,306,"02/12/2020, 06:19:26","12/2/2020, 2:07:06 PM",morning
DL1PC9624,764,"02/12/2020, 05:30:10","12/2/2020, 1:06:37 PM",morning
DL1PC8937,405A,"02/12/2020, 08:23:11","12/2/2020, 3:50:12 PM",morning
DL1PC9559,502,"02/12/2020, 04:46:35","02/12/2020, 12:07:05",morning
DL1PC9057,405A,"02/12/2020, 07:43:32","12/2/2020, 3:19:51 PM",morning
DL1PC9548,427,"02/12/2020, 07:01:19","12/2/2020, 2:21:14 PM",morning
DL1PC9567,440A,"02/12/2020, 06:24:59","12/2/2020, 2:00:08 PM",morning
DL1PC9041,440,"02/12/2020, 07:36:58","12/2/2020, 3:01:20 PM",morning
DL1PC9055,405A,"02/12/2020, 07:40:30","12/2/2020, 3:04:15 PM",morning
DL1PC9044,460,"02/12/2020, 05:20:32","12/2/2020, 4:38:28 PM",morning
DL1PC9629,306,"02/12/2020, 05:42:56","02/12/2020, 12:51:08",morning
DL1PC9533,306,"02/12/2020, 06:44:21","12/2/2020, 2:27:15 PM",morning
DL1PC9053,540,"02/12/2020, 07:11:28","12/2/2020, 2:35:01 PM",morning
DL1PC9049,405A,"02/12/2020, 05:26:30","02/12/2020, 12:50:15",morning
DL1PC9054,567,"02/12/2020, 07:00:45","12/2/2020, 2:20:16 PM",morning
DL1PC9532,544,"02/12/2020, 07:31:06","12/2/2020, 6:52:06 PM",morning
DL1PC9634,544,"02/12/2020, 05:21:20","02/12/2020, 12:52:02",morning
DL1PC9056,427,"02/12/2020, 06:59:50","12/2/2020, 2:22:43 PM",morning
DL1PC8935,BPExp,"02/12/2020, 04:50:01","02/12/2020, 12:12:13",morning
DL1PC9556,540,"02/12/2020, 06:45:40","12/2/2020, 2:10:29 PM",morning
DL1PC9572,460,"02/12/2020, 06:10:40","12/2/2020, 5:25:26 PM",morning
DL1PC9640,764,"02/12/2020, 06:47:00","12/2/2020, 2:27:05 PM",morning
DL1PC9630,440,"02/12/2020, 06:48:51","12/2/2020, 2:06:27 PM",morning
DL1PC9541,306,"02/12/2020, 08:02:25","12/2/2020, 3:32:39 PM",morning
DL1PC9643,544,"02/12/2020, 05:52:17","12/2/2020, 1:25:05 PM",morning
DL1PC9625,306,"02/12/2020, 06:55:12","12/2/2020, 2:35:09 PM",morning
DL1PC9037,544,"02/12/2020, 06:55:55","12/2/2020, 5:25:36 PM",morning
DL1PC9004,405A,"02/12/2020, 07:09:50","12/2/2020, 2:20:25 PM",morning
DL1PC9563,540,"02/12/2020, 05:48:33","12/2/2020, 1:26:18 PM",morning
DL1PC8926,405A,"02/12/2020, 05:47:23","12/2/2020, 1:13:20 PM",morning
DL1PC9046,405A,"02/12/2020, 05:22:12","12/2/2020, 1:01:43 PM",morning
DL1PC9576,502,"02/12/2020, 06:26:53","12/2/2020, 1:55:04 PM",morning
DL1PC9034,522SPL,"02/12/2020, 06:09:42","12/2/2020, 5:40:29 PM",morning
DL1PC8938,405A,"02/12/2020, 06:53:55","12/2/2020, 2:26:13 PM",morning
DL1PC9534,405,"02/12/2020, 06:12:15","12/2/2020, 1:50:23 PM",morning
DL1PC9542,711,"02/12/2020, 07:09:19","12/2/2020, 2:28:01 PM",morning
DL1PC9537,306,"02/12/2020, 07:22:08","12/2/2020, 2:49:18 PM",morning
DL1PC8940,502,"02/12/2020, 06:46:24","12/2/2020, 2:23:35 PM",morning
DL1PC9570,540,"02/12/2020, 06:50:07","12/2/2020, 2:25:16 PM",morning
